uid,gid,cluster,size,seq,series,begin,end,id,book,tagged-text-ms,citation,cited_text
-3884597911717941043,-6788471551444052522,103079290486,2,3635,Shamela0009783BK1-ara1.mARkdown,1033,1320,Shamela0009783BK1,0310Tabari.Tarikh,1967,f,f
-3174922011616194216,5274941812924222394,103079290486,2,1967,JK000911-ara1.mARkdown,52,256,JK000911,0630IbnAthirCizzDin.Kamil,1967,f,f
-7583676351461464181,2271800227472581094,103079290488,2,8447,Kraken210630005153-ara1,7,146,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar,1967,f,f
-3174922011616194216,5274941812924222394,103079290488,2,1967,JK000911-ara1.mARkdown,1038,1298,JK000911,0630IbnAthirCizzDin.Kamil,1967,f,f
8203726859028175696,-166781166239542393,103079290481,5,5668,Shamela0010283-ara1.mARkdown,644,1521,Shamela0010283,0733Nuwayri.NihayatArab,1967,f,f
-3174922011616194216,5274941812924222394,103079290481,5,1967,JK000911-ara1.mARkdown,1,693,JK000911,0630IbnAthirCizzDin.Kamil,1967,f,f
143137732346541542,782582721729205936,103079290481,5,486,Kraken210528100217-ara1,1,907,Kraken210528100217,0334Azdi.TarikhMawsil,1967,f,f
-3174922011616194216,5274941812924222394,103079290479,2,1967,JK000911-ara1.mARkdown,1,1358,JK000911,0630IbnAthirCizzDin.Kamil,1967,f,f
143137732346541542,782582721729205936,103079290479,2,486,Kraken210528100217-ara1,218,1572,Kraken210528100217,0334Azdi.TarikhMawsil,1967,f,f
5051153455844814454,-6788471551444052522,103079290483,2,3636,Shamela0009783BK1-ara1.mARkdown,1,971,Shamela0009783BK1,0310Tabari.Tarikh,1967,f,f
-3174922011616194216,5274941812924222394,103079290483,2,1967,JK000911-ara1.mARkdown,322,741,JK000911,0630IbnAthirCizzDin.Kamil,1967,f,f
-178146116434954746,-6788471551444052522,156869,2,3639,Shamela0009783BK1-ara1.mARkdown,145,960,Shamela0009783BK1,0310Tabari.Tarikh,1968,f,f
-6836449820996428869,5274941812924222394,156869,2,1968,JK000911-ara1.mARkdown,671,1590,JK000911,0630IbnAthirCizzDin.Kamil,1968,f,f
-6836449820996428869,5274941812924222394,156868,3,1968,JK000911-ara1.mARkdown,403,1493,JK000911,0630IbnAthirCizzDin.Kamil,1968,f,f
220884103534900591,-227920819258606688,156868,3,862,Shamela0012396-ara1.completed,108,1253,Shamela0012396,0421Miskawayh.Tajarib,1968,f,f
7582533884745802594,-6788471551444052522,156879,5,3637,Shamela0009783BK1-ara1.mARkdown,1340,1527,Shamela0009783BK1,0310Tabari.Tarikh,1968,f,f
4535446824984407352,8837120293157966538,156879,5,151,Shamela19Y0145334-ara1,266,471,Shamela19Y0145334,0845Maqrizi.Muqaffa,1968,f,f
-6836449820996428869,5274941812924222394,156879,5,1968,JK000911-ara1.mARkdown,6,174,JK000911,0630IbnAthirCizzDin.Kamil,1968,f,f
586537461075234097,-166781166239542393,156877,10,4942,Shamela0010283-ara1.mARkdown,599,1054,Shamela0010283,0733Nuwayri.NihayatArab,1968,f,f
-7132595613076998603,-5846110217919951192,156877,10,1973,Shamela0012406-ara1.mARkdown,648,937,Shamela0012406,0597IbnJawzi.Muntazam,1968,f,f
3325481606670618410,-5846110217919951192,156877,10,1929,Shamela0012406-ara1.mARkdown,175,594,Shamela0012406,0597IbnJawzi.Muntazam,1968,f,f
-9029889397285984693,5411657526454856293,156877,10,4247,SHAM19Y23644-ara1,165,319,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman,1968,f,f
8593850314774541236,-7266244383407263105,156877,10,4627,Shamela0004445-ara1.completed,972,1301,Shamela0004445,0774IbnKathir.Bidaya,1968,f,f
-178146116434954746,-6788471551444052522,156877,10,3639,Shamela0009783BK1-ara1.mARkdown,746,1128,Shamela0009783BK1,0310Tabari.Tarikh,1968,f,f
