uid,gid,cluster,size,seq,series,begin,end,id,book,tagged-text-ms,citation,cited_text
-4992859179905960200,-166781166239542393,292057867665,7,4953,Shamela0010283-ara1.mARkdown,643,967,Shamela0010283,0733Nuwayri.NihayatArab,2005,f,f
-4225002880028570584,5411657526454856293,292057867665,7,4358,SHAM19Y23644-ara1,281,543,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman,2005,f,f
-2449014816264000304,-6788471551444052522,292057867665,7,3690,Shamela0009783BK1-ara1.mARkdown,569,1033,Shamela0009783BK1,0310Tabari.Tarikh,2005,f,f
3353679429182247167,5274941812924222394,292057867665,7,2005,JK000911-ara1.mARkdown,555,865,JK000911,0630IbnAthirCizzDin.Kamil,2005,f,f
-8243042361133100222,-227920819258606688,292057867665,7,876,Shamela0012396-ara1.completed,168,539,Shamela0012396,0421Miskawayh.Tajarib,2005,f,f
3643204488552832039,782582721729205936,292057867665,7,554,Kraken210528100217-ara1,1117,1529,Kraken210528100217,0334Azdi.TarikhMawsil,2005,f,f
-4992859179905960200,-166781166239542393,154618824170,5,4953,Shamela0010283-ara1.mARkdown,1120,1359,Shamela0010283,0733Nuwayri.NihayatArab,2005,f,f
-2216044059866511005,-5846110217919951192,154618824170,5,1889,Shamela0012406-ara1.mARkdown,199,628,Shamela0012406,0597IbnJawzi.Muntazam,2005,f,f
3353679429182247167,5274941812924222394,154618824170,5,2005,JK000911-ara1.mARkdown,827,1410,JK000911,0630IbnAthirCizzDin.Kamil,2005,f,f
-7690673336108943905,782582721729205936,154618824170,5,555,Kraken210528100217-ara1,234,491,Kraken210528100217,0334Azdi.TarikhMawsil,2005,f,f
3353679429182247167,5274941812924222394,489626439916,2,2005,JK000911-ara1.mARkdown,27,915,JK000911,0630IbnAthirCizzDin.Kamil,2005,f,f
3643204488552832039,782582721729205936,489626439916,2,554,Kraken210528100217-ara1,568,1529,Kraken210528100217,0334Azdi.TarikhMawsil,2005,f,f
1867931524526566311,-6788471551444052522,438086781129,2,3689,Shamela0009783BK1-ara1.mARkdown,1014,1473,Shamela0009783BK1,0310Tabari.Tarikh,2005,f,f
3353679429182247167,5274941812924222394,438086781129,2,2005,JK000911-ara1.mARkdown,827,1116,JK000911,0630IbnAthirCizzDin.Kamil,2005,f,f
-4992859179905960200,-166781166239542393,154618824168,4,4953,Shamela0010283-ara1.mARkdown,897,1455,Shamela0010283,0733Nuwayri.NihayatArab,2005,f,f
3353679429182247167,5274941812924222394,154618824168,4,2005,JK000911-ara1.mARkdown,915,1559,JK000911,0630IbnAthirCizzDin.Kamil,2005,f,f
-7690673336108943905,782582721729205936,154618824168,4,555,Kraken210528100217-ara1,1,645,Kraken210528100217,0334Azdi.TarikhMawsil,2005,f,f
9004174160464769289,5274941812924222394,25769839345,2,2006,JK000911-ara1.mARkdown,206,1188,JK000911,0630IbnAthirCizzDin.Kamil,2006,f,f
-7811178534462918929,-6788471551444052522,25769839346,4,3692,Shamela0009783BK1-ara1.mARkdown,326,1475,Shamela0009783BK1,0310Tabari.Tarikh,2006,f,f
9004174160464769289,5274941812924222394,25769839346,4,2006,JK000911-ara1.mARkdown,6,893,JK000911,0630IbnAthirCizzDin.Kamil,2006,f,f
-7690673336108943905,782582721729205936,25769839346,4,555,Kraken210528100217-ara1,657,1533,Kraken210528100217,0334Azdi.TarikhMawsil,2006,f,f
-2104050746752485304,-6788471551444052522,25769839348,3,3693,Shamela0009783BK1-ara1.mARkdown,7,619,Shamela0009783BK1,0310Tabari.Tarikh,2006,f,f
9004174160464769289,5274941812924222394,25769839348,3,2006,JK000911-ara1.mARkdown,857,1477,JK000911,0630IbnAthirCizzDin.Kamil,2006,f,f
6591853471178550622,782582721729205936,25769839348,3,556,Kraken210528100217-ara1,1,600,Kraken210528100217,0334Azdi.TarikhMawsil,2006,f,f
9004174160464769289,5274941812924222394,25769839349,2,2006,JK000911-ara1.mARkdown,1188,1477,JK000911,0630IbnAthirCizzDin.Kamil,2006,f,f
-5607097449143497656,-2499133034110503226,231928354251,7,124,JK000910-ara1,656,945,JK000910,0597IbnJawzi.Adhkiya,2007,f,f
2051873743241472135,-7266244383407263105,231928354251,7,4667,Shamela0004445-ara1.completed,50,507,Shamela0004445,0774IbnKathir.Bidaya,2007,f,f
6435626731817074492,-6788471551444052522,231928354251,7,3695,Shamela0009783BK1-ara1.mARkdown,1,367,Shamela0009783BK1,0310Tabari.Tarikh,2007,f,f
-4939185391602691876,5274941812924222394,231928354251,7,2007,JK000911-ara1.mARkdown,923,1166,JK000911,0630IbnAthirCizzDin.Kamil,2007,f,f
6238973655135598850,-227920819258606688,231928354251,7,875,Shamela0012396-ara1.completed,1285,1478,Shamela0012396,0421Miskawayh.Tajarib,2007,f,f
