uid,gid,cluster,size,seq,series,begin,end,id,book,tagged-text-ms,citation,cited_text
-8300895476912440233,-5846110217919951192,42949895480,6,223,Shamela0012406-ara1.mARkdown,610,939,Shamela0012406,0597IbnJawzi.Muntazam,168,f,f
5946448142313676197,-7266244383407263105,42949895480,6,563,Shamela0004445-ara1.completed,1,197,Shamela0004445,0774IbnKathir.Bidaya,168,f,f
4443868774351903104,-8937354098571650370,42949895480,6,483,Shia003721Vols-ara1,1,166,Shia003721Vols,0774IbnKathir.QisasAnbiya,168,f,f
-9144418818823431489,-6788471551444052522,42949895480,6,419,Shamela0009783BK1-ara1.mARkdown,544,891,Shamela0009783BK1,0310Tabari.Tarikh,168,f,f
1487815880934145504,5274941812924222394,42949895480,6,168,JK000911-ara1.mARkdown,687,987,JK000911,0630IbnAthirCizzDin.Kamil,168,f,f
592405117753867624,-6788471551444052522,171798886242,4,423,Shamela0009783BK1-ara1.mARkdown,131,743,Shamela0009783BK1,0310Tabari.Tarikh,168,f,f
1487815880934145504,5274941812924222394,171798886242,4,168,JK000911-ara1.mARkdown,226,719,JK000911,0630IbnAthirCizzDin.Kamil,168,f,f
-3986425156605072366,-227920819258606688,171798886242,4,56,Shamela0012396-ara1.completed,891,1327,Shamela0012396,0421Miskawayh.Tajarib,168,f,f
-8312802810270011328,1533445134418962482,8590019025,5,2261,Shamela0023628-ara1.completed,1104,1451,Shamela0023628,0741KhazinBaghdadi.LubabTawil,169,f,f
1612478956804481924,-6788471551444052522,8590019025,5,434,Shamela0009783BK1-ara1.mARkdown,1,343,Shamela0009783BK1,0310Tabari.Tarikh,169,f,f
5930193903682170802,5274941812924222394,8590019025,5,169,JK000911-ara1.mARkdown,1112,1514,JK000911,0630IbnAthirCizzDin.Kamil,169,f,f
-8312802810270011328,1533445134418962482,8590019023,5,2261,Shamela0023628-ara1.completed,905,1496,Shamela0023628,0741KhazinBaghdadi.LubabTawil,169,f,f
-504046352252873407,-3828321945575048363,8590019023,5,1466,Shamela0000041-ara1.completed,662,1233,Shamela0000041,0510IbnMascudBaghawi.Tafsir,169,f,f
5930193903682170802,5274941812924222394,8590019023,5,169,JK000911-ara1.mARkdown,869,1503,JK000911,0630IbnAthirCizzDin.Kamil,169,f,f
5930193903682170802,5274941812924222394,8590019024,3,169,JK000911-ara1.mARkdown,770,1368,JK000911,0630IbnAthirCizzDin.Kamil,169,f,f
8235769857559676435,-5846110217919951192,120259275295,3,220,Shamela0012406-ara1.mARkdown,929,1405,Shamela0012406,0597IbnJawzi.Muntazam,170,f,f
1180576411208868880,5274941812924222394,120259275295,3,170,JK000911-ara1.mARkdown,424,808,JK000911,0630IbnAthirCizzDin.Kamil,170,f,f
-5107802825382738988,-227920819258606688,120259275295,3,57,Shamela0012396-ara1.completed,393,893,Shamela0012396,0421Miskawayh.Tajarib,170,f,f
-4767014357468811537,-6788471551444052522,146029036023,4,436,Shamela0009783BK1-ara1.mARkdown,885,1349,Shamela0009783BK1,0310Tabari.Tarikh,170,f,f
1180576411208868880,5274941812924222394,146029036023,4,170,JK000911-ara1.mARkdown,1346,1606,JK000911,0630IbnAthirCizzDin.Kamil,170,f,f
