uid,gid,cluster,size,seq,series,begin,end,id,book,tagged-text-ms,citation,cited_text
-3385370014987268340,-6874650876450955628,103079219486,2,1575,Shamela0012320-ara1.completed,386,983,Shamela0012320,0808IbnKhaldun.Tarikh,1484,f,f
-4576414736277061926,5274941812924222394,103079219486,2,1484,JK000911-ara1.mARkdown,44,1034,JK000911,0630IbnAthirCizzDin.Kamil,1484,f,f
-1136810426163100660,-166781166239542393,103079219484,6,4683,Shamela0010283-ara1.mARkdown,759,1253,Shamela0010283,0733Nuwayri.NihayatArab,1484,f,f
7440050680047497802,5411657526454856293,103079219484,6,3249,SHAM19Y23644-ara1,468,1013,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman,1484,f,f
-4897111467810215159,4203434267353763643,103079219484,6,2004,Shamela0009773-ara1.mARkdown,1,651,Shamela0009773,0279Baladhuri.AnsabAshraf,1484,f,f
-6677641851918070741,-6788471551444052522,103079219484,6,2799,Shamela0009783BK1-ara1.mARkdown,1,855,Shamela0009783BK1,0310Tabari.Tarikh,1484,f,f
-4576414736277061926,5274941812924222394,103079219484,6,1484,JK000911-ara1.mARkdown,1,442,JK000911,0630IbnAthirCizzDin.Kamil,1484,f,f
-3766053466265695150,-6788471551444052522,103079219485,3,2802,Shamela0009783BK1-ara1.mARkdown,353,851,Shamela0009783BK1,0310Tabari.Tarikh,1484,f,f
-4576414736277061926,5274941812924222394,103079219485,3,1484,JK000911-ara1.mARkdown,1219,1476,JK000911,0630IbnAthirCizzDin.Kamil,1484,f,f
-1136810426163100660,-166781166239542393,103079219483,2,4683,Shamela0010283-ara1.mARkdown,861,1571,Shamela0010283,0733Nuwayri.NihayatArab,1484,f,f
-4576414736277061926,5274941812924222394,103079219483,2,1484,JK000911-ara1.mARkdown,1,823,JK000911,0630IbnAthirCizzDin.Kamil,1484,f,f
-254689109144349953,-166781166239542393,8589970189,3,4684,Shamela0010283-ara1.mARkdown,537,1264,Shamela0010283,0733Nuwayri.NihayatArab,1485,f,f
