uid,gid,cluster,size,seq,series,begin,end,id,book,tagged-text-ms,citation,cited_text
-616934798101210001,5274941812924222394,188978725718,2,1340,JK000911-ara1.mARkdown,817,1538,JK000911,0630IbnAthirCizzDin.Kamil,1340,f,f
7462706939049695375,123874200777305674,188978725718,2,202,Shia003665-ara1,55,1129,Shia003665,0157AbuMikhnafAzdi.MaqtalHusayn,1340,f,f
2628308176828832434,-6788471551444052522,188978725720,2,2578,Shamela0009783BK1-ara1.mARkdown,51,358,Shamela0009783BK1,0310Tabari.Tarikh,1340,f,f
-616934798101210001,5274941812924222394,188978725720,2,1340,JK000911-ara1.mARkdown,1355,1538,JK000911,0630IbnAthirCizzDin.Kamil,1340,f,f
-616934798101210001,5274941812924222394,188978725722,3,1340,JK000911-ara1.mARkdown,719,1021,JK000911,0630IbnAthirCizzDin.Kamil,1340,f,f
6907431378590547919,-6788471551444052522,17180007748,5,2577,Shamela0009783BK1-ara1.mARkdown,1,1485,Shamela0009783BK1,0310Tabari.Tarikh,1340,f,f
-616934798101210001,5274941812924222394,17180007748,5,1340,JK000911-ara1.mARkdown,283,1548,JK000911,0630IbnAthirCizzDin.Kamil,1340,f,f
4508774887918871103,-227920819258606688,17180007748,5,418,Shamela0012396-ara1.completed,1,1508,Shamela0012396,0421Miskawayh.Tajarib,1340,f,f
-7217608252196208019,-5846110217919951192,137439071034,3,1415,Shamela0012406-ara1.mARkdown,963,1269,Shamela0012406,0597IbnJawzi.Muntazam,1341,f,f
4335950605014184807,4203434267353763643,137439071034,3,1706,Shamela0009773-ara1.mARkdown,886,1543,Shamela0009773,0279Baladhuri.AnsabAshraf,1341,f,f
-3310871457550105270,5274941812924222394,137439071034,3,1341,JK000911-ara1.mARkdown,696,1469,JK000911,0630IbnAthirCizzDin.Kamil,1341,f,f
-6161602637376278879,-5539482737094636716,85899489740,14,907,Sham19Y0018147-ara1.completed,646,1248,Sham19Y0018147,0736IbnDawadari.KanzDurar,1341,f,f
7260752676015953837,5411657526454856293,85899489740,14,3015,SHAM19Y23644-ara1,1,560,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman,1341,f,f
4335950605014184807,4203434267353763643,85899489740,14,1706,Shamela0009773-ara1.mARkdown,874,1570,Shamela0009773,0279Baladhuri.AnsabAshraf,1341,f,f
6020518047629033518,-6788471551444052522,85899489740,14,2579,Shamela0009783BK1-ara1.mARkdown,931,1490,Shamela0009783BK1,0310Tabari.Tarikh,1341,f,f
-3310871457550105270,5274941812924222394,85899489740,14,1341,JK000911-ara1.mARkdown,667,1595,JK000911,0630IbnAthirCizzDin.Kamil,1341,f,f
-6382814385358673434,6775594777709934334,85899489740,14,942,Shia003675Vols-ara1.completed,62,650,Shia003675Vols,0314IbnActhamKufi.Futuh,1341,f,f
-2097823485492718655,-8259158634070814482,85899489740,14,17,JK000334-ara1,1336,1540,JK000334,0429IbnTahirBaghdadi.FarqBaynaFiraq,1341,f,f
5440130563390571491,123874200777305674,85899489740,14,204,Shia003665-ara1,1,1149,Shia003665,0157AbuMikhnafAzdi.MaqtalHusayn,1341,f,f
8603986759533352583,-5808068210287013875,85899489740,14,37,Shia001358-ara1,1,228,Shia001358,0645IbnNimaHilli.DhawabNudar,1341,f,f
2628308176828832434,-6788471551444052522,197568611687,4,2578,Shamela0009783BK1-ara1.mARkdown,51,1101,Shamela0009783BK1,0310Tabari.Tarikh,1341,f,f
-3310871457550105270,5274941812924222394,197568611687,4,1341,JK000911-ara1.mARkdown,1,447,JK000911,0630IbnAthirCizzDin.Kamil,1341,f,f
1447679290684108156,-166781166239542393,137438997651,8,4583,Shamela0010283-ara1.mARkdown,542,1175,Shamela0010283,0733Nuwayri.NihayatArab,1341,f,f
-5028452905658164058,-7266244383407263105,137438997651,8,4032,Shamela0004445-ara1.completed,819,1344,Shamela0004445,0774IbnKathir.Bidaya,1341,f,f
6020518047629033518,-6788471551444052522,137438997651,8,2579,Shamela0009783BK1-ara1.mARkdown,696,1502,Shamela0009783BK1,0310Tabari.Tarikh,1341,f,f
-3310871457550105270,5274941812924222394,137438997651,8,1341,JK000911-ara1.mARkdown,667,1455,JK000911,0630IbnAthirCizzDin.Kamil,1341,f,f
6242865091848979399,-227920819258606688,137438997651,8,419,Shamela0012396-ara1.completed,727,1411,Shamela0012396,0421Miskawayh.Tajarib,1341,f,f
5440130563390571491,123874200777305674,137438997651,8,204,Shia003665-ara1,1,1561,Shia003665,0157AbuMikhnafAzdi.MaqtalHusayn,1341,f,f
-3310871457550105270,5274941812924222394,438086793607,2,1341,JK000911-ara1.mARkdown,1377,1595,JK000911,0630IbnAthirCizzDin.Kamil,1341,f,f
-3310871457550105270,5274941812924222394,274878079698,2,1341,JK000911-ara1.mARkdown,1,177,JK000911,0630IbnAthirCizzDin.Kamil,1341,f,f
7462706939049695375,123874200777305674,274878079698,2,202,Shia003665-ara1,1153,1522,Shia003665,0157AbuMikhnafAzdi.MaqtalHusayn,1341,f,f
-3310871457550105270,5274941812924222394,438086793600,2,1341,JK000911-ara1.mARkdown,55,1518,JK000911,0630IbnAthirCizzDin.Kamil,1341,f,f
6242865091848979399,-227920819258606688,438086793600,2,419,Shamela0012396-ara1.completed,72,1214,Shamela0012396,0421Miskawayh.Tajarib,1341,f,f
1447679290684108156,-166781166239542393,154619008359,2,4583,Shamela0010283-ara1.mARkdown,165,950,Shamela0010283,0733Nuwayri.NihayatArab,1341,f,f
-3310871457550105270,5274941812924222394,154619008359,2,1341,JK000911-ara1.mARkdown,42,1595,JK000911,0630IbnAthirCizzDin.Kamil,1341,f,f
-3310871457550105270,5274941812924222394,137438997648,3,1341,JK000911-ara1.mARkdown,406,1595,JK000911,0630IbnAthirCizzDin.Kamil,1341,f,f
6020518047629033518,-6788471551444052522,171798895828,2,2579,Shamela0009783BK1-ara1.mARkdown,149,1521,Shamela0009783BK1,0310Tabari.Tarikh,1341,f,f
-3310871457550105270,5274941812924222394,171798895828,2,1341,JK000911-ara1.mARkdown,462,1388,JK000911,0630IbnAthirCizzDin.Kamil,1341,f,f
8317632819444771969,5274941812924222394,515396133780,2,1342,JK000911-ara1.mARkdown,1,189,JK000911,0630IbnAthirCizzDin.Kamil,1342,f,f
-7431371872664808206,-7266244383407263105,609885430063,2,4033,Shamela0004445-ara1.completed,104,456,Shamela0004445,0774IbnKathir.Bidaya,1342,f,f
8317632819444771969,5274941812924222394,609885430063,2,1342,JK000911-ara1.mARkdown,393,1017,JK000911,0630IbnAthirCizzDin.Kamil,1342,f,f
-4275107409939145168,-6874650876450955628,214748492170,4,1390,Shamela0012320-ara1.completed,1099,1568,Shamela0012320,0808IbnKhaldun.Tarikh,1342,f,f
7260752676015953837,5411657526454856293,214748492170,4,3015,SHAM19Y23644-ara1,650,1328,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman,1342,f,f
8317632819444771969,5274941812924222394,214748492170,4,1342,JK000911-ara1.mARkdown,226,1454,JK000911,0630IbnAthirCizzDin.Kamil,1342,f,f
8317632819444771969,5274941812924222394,137438997655,2,1342,JK000911-ara1.mARkdown,1,360,JK000911,0630IbnAthirCizzDin.Kamil,1342,f,f
