uid,gid,cluster,size,seq,series,begin,end,id,book,tagged-text-ms,citation,cited_text
3265052835075364771,6466097600277704307,515396158574,5,6435,Shamela0003118-ara1.completed,1,529,Shamela0003118,0711IbnManzurIfriqi.MukhtasarTarikhDimashq,1875,f,f
-8294338504477367825,-7012536273894343423,515396158574,5,22439,JK000916-ara1.mARkdown,1,534,JK000916,0571IbnCasakir.TarikhDimashq,1875,f,f
5409243722225830709,1174837452280855974,515396158574,5,3220,Shamela0010798-ara1.completed,1,525,Shamela0010798,0660IbnCadim.BughyatTalab,1875,f,f
-3672135777062521491,5274941812924222394,515396158574,5,1875,JK000911-ara1.mARkdown,1,284,JK000911,0630IbnAthirCizzDin.Kamil,1875,f,f
2903143989857530894,-6874650876450955628,420906928925,2,1597,Shamela0012320-ara1.completed,827,1309,Shamela0012320,0808IbnKhaldun.Tarikh,1876,f,f
3439692266953733027,5274941812924222394,420906928925,2,1876,JK000911-ara1.mARkdown,875,1522,JK000911,0630IbnAthirCizzDin.Kamil,1876,f,f
-5728543554564052427,-166781166239542393,146028984093,7,4913,Shamela0010283-ara1.mARkdown,1,783,Shamela0010283,0733Nuwayri.NihayatArab,1876,f,f
-1742976330317868644,-6874650876450955628,146028984093,7,1595,Shamela0012320-ara1.completed,124,624,Shamela0012320,0808IbnKhaldun.Tarikh,1876,f,f
-3884273190473497783,-6788471551444052522,146028984093,7,3457,Shamela0009783BK1-ara1.mARkdown,354,1514,Shamela0009783BK1,0310Tabari.Tarikh,1876,f,f
3439692266953733027,5274941812924222394,146028984093,7,1876,JK000911-ara1.mARkdown,6,903,JK000911,0630IbnAthirCizzDin.Kamil,1876,f,f
6994114717163305755,-227920819258606688,146028984093,7,803,Shamela0012396-ara1.completed,855,1540,Shamela0012396,0421Miskawayh.Tajarib,1876,f,f
-1742976330317868644,-6874650876450955628,420906928930,2,1595,Shamela0012320-ara1.completed,106,302,Shamela0012320,0808IbnKhaldun.Tarikh,1876,f,f
3439692266953733027,5274941812924222394,420906928930,2,1876,JK000911-ara1.mARkdown,6,244,JK000911,0630IbnAthirCizzDin.Kamil,1876,f,f
-5728543554564052427,-166781166239542393,369367346231,2,4913,Shamela0010283-ara1.mARkdown,80,1292,Shamela0010283,0733Nuwayri.NihayatArab,1876,f,f
3439692266953733027,5274941812924222394,369367346231,2,1876,JK000911-ara1.mARkdown,1,1522,JK000911,0630IbnAthirCizzDin.Kamil,1876,f,f
-5728543554564052427,-166781166239542393,283467991824,6,4913,Shamela0010283-ara1.mARkdown,386,783,Shamela0010283,0733Nuwayri.NihayatArab,1876,f,f
-1742976330317868644,-6874650876450955628,283467991824,6,1595,Shamela0012320-ara1.completed,337,631,Shamela0012320,0808IbnKhaldun.Tarikh,1876,f,f
3439692266953733027,5274941812924222394,283467991824,6,1876,JK000911-ara1.mARkdown,446,1077,JK000911,0630IbnAthirCizzDin.Kamil,1876,f,f
2814126024232080827,-227920819258606688,283467991824,6,804,Shamela0012396-ara1.completed,130,582,Shamela0012396,0421Miskawayh.Tajarib,1876,f,f
-472161529963843611,-3219361914171292577,283467991824,6,211,Shamela0000758-ara1.completed,6,388,Shamela0000758,0684IbnShaddad.AclaqKhatira,1876,f,f
-5728543554564052427,-166781166239542393,154618830154,8,4913,Shamela0010283-ara1.mARkdown,952,1399,Shamela0010283,0733Nuwayri.NihayatArab,1876,f,f
-1806268824658630969,6466097600277704307,154618830154,8,1898,Shamela0003118-ara1.completed,832,1466,Shamela0003118,0711IbnManzurIfriqi.MukhtasarTarikhDimashq,1876,f,f
-7099014775861512883,-7012536273894343423,154618830154,8,5370,JK000916-ara1.mARkdown,236,854,JK000916,0571IbnCasakir.TarikhDimashq,1876,f,f
8805942628915573467,-6788471551444052522,154618830154,8,3459,Shamela0009783BK1-ara1.mARkdown,644,1089,Shamela0009783BK1,0310Tabari.Tarikh,1876,f,f
3439692266953733027,5274941812924222394,154618830154,8,1876,JK000911-ara1.mARkdown,1106,1522,JK000911,0630IbnAthirCizzDin.Kamil,1876,f,f
2814126024232080827,-227920819258606688,154618830154,8,804,Shamela0012396-ara1.completed,530,1149,Shamela0012396,0421Miskawayh.Tajarib,1876,f,f
947694913947537621,-166781166239542393,42949820459,4,4914,Shamela0010283-ara1.mARkdown,1,871,Shamela0010283,0733Nuwayri.NihayatArab,1877,f,f
-990926398512639754,-6788471551444052522,42949820459,4,3460,Shamela0009783BK1-ara1.mARkdown,1,1050,Shamela0009783BK1,0310Tabari.Tarikh,1877,f,f
