uid,gid,cluster,size,seq,series,begin,end,id,book,tagged-text-ms,citation,cited_text
-9180443017303700320,-7919375606803071729,85899500152,5,102,Shia003727Vols-ara1,1038,1513,Shia003727Vols,0855IbnSabbaghMakki.FusulMuhimma,1001,f,f
2083276622221061752,-6788471551444052522,85899500152,5,1981,Shamela0009783BK1-ara1.mARkdown,312,898,Shamela0009783BK1,0310Tabari.Tarikh,1001,f,f
-4240311637085163070,5274941812924222394,85899500152,5,1001,JK000911-ara1.mARkdown,71,541,JK000911,0630IbnAthirCizzDin.Kamil,1001,f,f
-5035615262151488969,8174301171246192423,85899500152,5,112,Shia001884-ara1,756,1342,Shia001884,0200SayfIbnCumar.Fitna,1001,f,f
-1907369544220290647,-6788471551444052522,51539612331,5,1982,Shamela0009783BK1-ara1.mARkdown,136,832,Shamela0009783BK1,0310Tabari.Tarikh,1001,f,f
-4240311637085163070,5274941812924222394,51539612331,5,1001,JK000911-ara1.mARkdown,519,1025,JK000911,0630IbnAthirCizzDin.Kamil,1001,f,f
-6313895857383292094,7036406010465015944,51539612331,5,601,Shamela0026484-ara1.completed,882,1439,Shamela0026484,0645TilimsaniBurri.Jawhara,1001,f,f
-4347543989656006771,8174301171246192423,51539612331,5,113,Shia001884-ara1,570,1266,Shia001884,0200SayfIbnCumar.Fitna,1001,f,f
-821741974823262789,-7919375606803071729,120259228538,2,103,Shia003727Vols-ara1,39,737,Shia003727Vols,0855IbnSabbaghMakki.FusulMuhimma,1001,f,f
-4240311637085163070,5274941812924222394,120259228538,2,1001,JK000911-ara1.mARkdown,675,1501,JK000911,0630IbnAthirCizzDin.Kamil,1001,f,f
6659080478565711029,-6788471551444052522,68719595077,3,1952,Shamela0009783BK1-ara1.mARkdown,1,548,Shamela0009783BK1,0310Tabari.Tarikh,1002,f,f
5689337762101313636,5274941812924222394,68719595077,3,1002,JK000911-ara1.mARkdown,1068,1484,JK000911,0630IbnAthirCizzDin.Kamil,1002,f,f
5689337762101313636,5274941812924222394,137439072219,2,1002,JK000911-ara1.mARkdown,824,1267,JK000911,0630IbnAthirCizzDin.Kamil,1002,f,f
