uid,gid,cluster,size,seq,series,begin,end,id,book,tagged-text-ms,citation,cited_text
6858622531899667547,-166781166239542393,171798801490,4,5935,Shamela0010283-ara1.mARkdown,976,1536,Shamela0010283,0733Nuwayri.NihayatArab,3916,f,f
7874618924083578782,5283840752347635461,171798801490,4,7820,Shamela0035100-ara1.mARkdown,389,892,Shamela0035100,0748Dhahabi.TarikhIslam,3916,f,f
-3183090695276508561,-6614833695216851644,171798801490,4,624,Shamela0012715-ara1.mARkdown,257,577,Shamela0012715,0732AbuFida.MukhtasarFiAkhbar,3916,f,f
9115204380739134046,5274941812924222394,171798801490,4,3916,JK000911-ara1.mARkdown,967,1492,JK000911,0630IbnAthirCizzDin.Kamil,3916,f,f
-892398105042853452,-166781166239542393,120259210235,2,6106,Shamela0010283-ara1.mARkdown,384,1221,Shamela0010283,0733Nuwayri.NihayatArab,3917,f,f
-5511963149919982806,5274941812924222394,120259210235,2,3917,JK000911-ara1.mARkdown,808,1705,JK000911,0630IbnAthirCizzDin.Kamil,3917,f,f
-3899960829228278836,2271800227472581094,103079255180,3,8840,Kraken210630005153-ara1,1,1068,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar,3917,f,f
-3183090695276508561,-6614833695216851644,103079255180,3,624,Shamela0012715-ara1.mARkdown,447,1630,Shamela0012715,0732AbuFida.MukhtasarFiAkhbar,3917,f,f
-5511963149919982806,5274941812924222394,103079255180,3,3917,JK000911-ara1.mARkdown,411,1696,JK000911,0630IbnAthirCizzDin.Kamil,3917,f,f
2097287352550428707,-6614833695216851644,206158476163,2,625,Shamela0012715-ara1.mARkdown,7,894,Shamela0012715,0732AbuFida.MukhtasarFiAkhbar,3918,f,f
-7278309459141045242,5274941812924222394,206158476163,2,3918,JK000911-ara1.mARkdown,46,1367,JK000911,0630IbnAthirCizzDin.Kamil,3918,f,f
-892398105042853452,-166781166239542393,231928382251,2,6106,Shamela0010283-ara1.mARkdown,1221,1683,Shamela0010283,0733Nuwayri.NihayatArab,3918,f,f
-7278309459141045242,5274941812924222394,231928382251,2,3918,JK000911-ara1.mARkdown,1,446,JK000911,0630IbnAthirCizzDin.Kamil,3918,f,f
-3899960829228278836,2271800227472581094,60129627610,5,8840,Kraken210630005153-ara1,965,1633,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar,3918,f,f
-7196577407391123466,5283840752347635461,60129627610,5,7817,Shamela0035100-ara1.mARkdown,1127,1694,Shamela0035100,0748Dhahabi.TarikhIslam,3918,f,f
2097287352550428707,-6614833695216851644,60129627610,5,625,Shamela0012715-ara1.mARkdown,12,587,Shamela0012715,0732AbuFida.MukhtasarFiAkhbar,3918,f,f
-7278309459141045242,5274941812924222394,60129627610,5,3918,JK000911-ara1.mARkdown,1,771,JK000911,0630IbnAthirCizzDin.Kamil,3918,f,f
5941312344029993560,-8381433524439052507,60129627610,5,502,Shamela0006624-ara1,312,798,Shamela0006624,0749ZaynDinIbnWardi.Tarikh,3918,f,f
5030357843966138787,-166781166239542393,231928317285,2,6107,Shamela0010283-ara1.mARkdown,12,614,Shamela0010283,0733Nuwayri.NihayatArab,3918,f,f
-7278309459141045242,5274941812924222394,231928317285,2,3918,JK000911-ara1.mARkdown,451,1226,JK000911,0630IbnAthirCizzDin.Kamil,3918,f,f
2526469488839324739,2271800227472581094,455266544310,2,8841,Kraken210630005153-ara1,1,304,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar,3918,f,f
-7278309459141045242,5274941812924222394,455266544310,2,3918,JK000911-ara1.mARkdown,771,1367,JK000911,0630IbnAthirCizzDin.Kamil,3918,f,f
-3899960829228278836,2271800227472581094,60129627609,5,8840,Kraken210630005153-ara1,1366,1633,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar,3918,f,f
5030357843966138787,-166781166239542393,60129627609,5,6107,Shamela0010283-ara1.mARkdown,12,382,Shamela0010283,0733Nuwayri.NihayatArab,3918,f,f
2097287352550428707,-6614833695216851644,60129627609,5,625,Shamela0012715-ara1.mARkdown,314,725,Shamela0012715,0732AbuFida.MukhtasarFiAkhbar,3918,f,f
-7278309459141045242,5274941812924222394,60129627609,5,3918,JK000911-ara1.mARkdown,267,1367,JK000911,0630IbnAthirCizzDin.Kamil,3918,f,f
5941312344029993560,-8381433524439052507,60129627609,5,502,Shamela0006624-ara1,505,1082,Shamela0006624,0749ZaynDinIbnWardi.Tarikh,3918,f,f
5268290371724077758,5283840752347635461,8590157848,3,7818,Shamela0035100-ara1.mARkdown,197,487,Shamela0035100,0748Dhahabi.TarikhIslam,3918,f,f
-7278309459141045242,5274941812924222394,8590157848,3,3918,JK000911-ara1.mARkdown,1013,1289,JK000911,0630IbnAthirCizzDin.Kamil,3918,f,f
6046312272541445500,-6055358851855659469,8590157848,3,24,Shamela0011758-ara1.completed,422,775,Shamela0011758,0565IbnFunduqBayhaqi.TarikhBayhaq,3918,f,f
5030357843966138787,-166781166239542393,8590157846,3,6107,Shamela0010283-ara1.mARkdown,193,715,Shamela0010283,0733Nuwayri.NihayatArab,3918,f,f
5268290371724077758,5283840752347635461,8590157846,3,7818,Shamela0035100-ara1.mARkdown,1,544,Shamela0035100,0748Dhahabi.TarikhIslam,3918,f,f
-7278309459141045242,5274941812924222394,8590157846,3,3918,JK000911-ara1.mARkdown,718,1280,JK000911,0630IbnAthirCizzDin.Kamil,3918,f,f
7727569936522860,-6874650876450955628,77309574142,2,2802,Shamela0012320-ara1.completed,203,1162,Shamela0012320,0808IbnKhaldun.Tarikh,3919,f,f
5156219902666068658,5274941812924222394,77309574142,2,3919,JK000911-ara1.mARkdown,87,1542,JK000911,0630IbnAthirCizzDin.Kamil,3919,f,f
7727569936522860,-6874650876450955628,77309574143,2,2802,Shamela0012320-ara1.completed,1465,1712,Shamela0012320,0808IbnKhaldun.Tarikh,3920,f,f
246399319339266149,5274941812924222394,77309574143,2,3920,JK000911-ara1.mARkdown,725,1100,JK000911,0630IbnAthirCizzDin.Kamil,3920,f,f
-1712465475630869678,5274941812924222394,42949878454,2,3921,JK000911-ara1.mARkdown,1,950,JK000911,0630IbnAthirCizzDin.Kamil,3921,f,f
