uid,gid,cluster,size,seq,series,begin,end,id,book,tagged-text-ms,citation,cited_text
-1088819441590878747,5274941812924222394,34359820548,4,788,JK000911-ara1.mARkdown,6,726,JK000911,0630IbnAthirCizzDin.Kamil,788,f,f
2561380303946802648,782582721729205936,34359820548,4,43,Kraken210528100217-ara1,24,780,Kraken210528100217,0334Azdi.TarikhMawsil,788,f,f
-6359963949021976802,-2477559741050556506,34359820548,4,145,Shamela0012221-ara1.mARkdown,1,899,Shamela0012221,0279Baladhuri.FutuhBuldan,788,f,f
-346204443236924099,-2080377842295913441,34359820548,4,176,Shamela0011767-ara1,791,1580,Shamela0011767,0337QudamaIbnJacfar.Kharaj,788,f,f
3939504221085800547,-166781166239542393,223338346757,2,4168,Shamela0010283-ara1.mARkdown,723,861,Shamela0010283,0733Nuwayri.NihayatArab,788,f,f
-1088819441590878747,5274941812924222394,223338346757,2,788,JK000911-ara1.mARkdown,1353,1516,JK000911,0630IbnAthirCizzDin.Kamil,788,f,f
-1456915594441150044,-166781166239542393,34359820549,3,4070,Shamela0010283-ara1.mARkdown,1333,1587,Shamela0010283,0733Nuwayri.NihayatArab,788,f,f
-1088819441590878747,5274941812924222394,34359820549,3,788,JK000911-ara1.mARkdown,6,253,JK000911,0630IbnAthirCizzDin.Kamil,788,f,f
2561380303946802648,782582721729205936,34359820549,3,43,Kraken210528100217-ara1,1,307,Kraken210528100217,0334Azdi.TarikhMawsil,788,f,f
-2527635336038759297,-6874650876450955628,34359820547,3,1252,Shamela0012320-ara1.completed,1,580,Shamela0012320,0808IbnKhaldun.Tarikh,788,f,f
-1088819441590878747,5274941812924222394,34359820547,3,788,JK000911-ara1.mARkdown,652,1225,JK000911,0630IbnAthirCizzDin.Kamil,788,f,f
2561380303946802648,782582721729205936,34359820547,3,43,Kraken210528100217-ara1,705,1473,Kraken210528100217,0334Azdi.TarikhMawsil,788,f,f
-1088819441590878747,5274941812924222394,34359820545,2,788,JK000911-ara1.mARkdown,1,1464,JK000911,0630IbnAthirCizzDin.Kamil,788,f,f
2561380303946802648,782582721729205936,34359820545,2,43,Kraken210528100217-ara1,55,1489,Kraken210528100217,0334Azdi.TarikhMawsil,788,f,f
877263189568925610,-166781166239542393,25769953526,4,4071,Shamela0010283-ara1.mARkdown,100,929,Shamela0010283,0733Nuwayri.NihayatArab,788,f,f
-1088819441590878747,5274941812924222394,25769953526,4,788,JK000911-ara1.mARkdown,199,1014,JK000911,0630IbnAthirCizzDin.Kamil,788,f,f
2561380303946802648,782582721729205936,25769953526,4,43,Kraken210528100217-ara1,253,1069,Kraken210528100217,0334Azdi.TarikhMawsil,788,f,f
-6359963949021976802,-2477559741050556506,25769953526,4,145,Shamela0012221-ara1.mARkdown,195,1130,Shamela0012221,0279Baladhuri.FutuhBuldan,788,f,f
