uid,gid,cluster,size,seq,series,begin,end,id,book,tagged-text-ms,citation,cited_text
8241352406055997176,-6788471551444052522,103079355075,4,1643,Shamela0009783BK1-ara1.mARkdown,839,973,Shamela0009783BK1,0310Tabari.Tarikh,828,f,f
2404224760226196930,5274941812924222394,103079355075,4,828,JK000911-ara1.mARkdown,78,433,JK000911,0630IbnAthirCizzDin.Kamil,828,f,f
193499187028462283,-227920819258606688,103079355075,4,234,Shamela0012396-ara1.completed,915,1108,Shamela0012396,0421Miskawayh.Tajarib,828,f,f
-2495447956963430000,-166781166239542393,180388725418,2,4161,Shamela0010283-ara1.mARkdown,1258,1530,Shamela0010283,0733Nuwayri.NihayatArab,828,f,f
2404224760226196930,5274941812924222394,180388725418,2,828,JK000911-ara1.mARkdown,1086,1338,JK000911,0630IbnAthirCizzDin.Kamil,828,f,f
-8880787355995585994,-166781166239542393,146028985436,5,4123,Shamela0010283-ara1.mARkdown,717,1545,Shamela0010283,0733Nuwayri.NihayatArab,828,f,f
4641171899623262112,-6788471551444052522,146028985436,5,1644,Shamela0009783BK1-ara1.mARkdown,16,1030,Shamela0009783BK1,0310Tabari.Tarikh,828,f,f
2404224760226196930,5274941812924222394,146028985436,5,828,JK000911-ara1.mARkdown,227,1040,JK000911,0630IbnAthirCizzDin.Kamil,828,f,f
2892881418188479734,-8763799334870536406,146028985436,5,1253,Shamela0009770-ara1.completed,681,1551,Shamela0009770,0634AbuRabicHimyari.Iktifa,828,f,f
-8880787355995585994,-166781166239542393,180388725416,2,4123,Shamela0010283-ara1.mARkdown,425,1539,Shamela0010283,0733Nuwayri.NihayatArab,828,f,f
2404224760226196930,5274941812924222394,180388725416,2,828,JK000911-ara1.mARkdown,1,1046,JK000911,0630IbnAthirCizzDin.Kamil,828,f,f
3994974704014870298,-166781166239542393,29495,3,4162,Shamela0010283-ara1.mARkdown,208,1085,Shamela0010283,0733Nuwayri.NihayatArab,829,f,f
2621723150108131778,-6874650876450955628,29495,3,1277,Shamela0012320-ara1.completed,747,1349,Shamela0012320,0808IbnKhaldun.Tarikh,829,f,f
-818034063545066532,5274941812924222394,29495,3,829,JK000911-ara1.mARkdown,1,982,JK000911,0630IbnAthirCizzDin.Kamil,829,f,f
7970644590461408695,-166781166239542393,171798738623,6,4124,Shamela0010283-ara1.mARkdown,29,521,Shamela0010283,0733Nuwayri.NihayatArab,829,f,f
-1784764481169039124,-6788471551444052522,171798738623,6,1645,Shamela0009783BK1-ara1.mARkdown,793,1516,Shamela0009783BK1,0310Tabari.Tarikh,829,f,f
-818034063545066532,5274941812924222394,171798738623,6,829,JK000911-ara1.mARkdown,1109,1597,JK000911,0630IbnAthirCizzDin.Kamil,829,f,f
4118693811955479476,-227920819258606688,171798738623,6,235,Shamela0012396-ara1.completed,65,510,Shamela0012396,0421Miskawayh.Tajarib,829,f,f
-6052438452842326952,-8763799334870536406,171798738623,6,1254,Shamela0009770-ara1.completed,287,860,Shamela0009770,0634AbuRabicHimyari.Iktifa,829,f,f
2621723150108131778,-6874650876450955628,103079275054,4,1277,Shamela0012320-ara1.completed,981,1381,Shamela0012320,0808IbnKhaldun.Tarikh,829,f,f
-818034063545066532,5274941812924222394,103079275054,4,829,JK000911-ara1.mARkdown,568,1109,JK000911,0630IbnAthirCizzDin.Kamil,829,f,f
-6145276603208204015,-8763799334870536406,103079275054,4,1008,Shamela0009770-ara1.completed,748,1420,Shamela0009770,0634AbuRabicHimyari.Iktifa,829,f,f
-1190348904228675849,1596293768871034878,103079275054,4,172,Shamela0011404-ara1.completed,391,1041,Shamela0011404,0257IbnCabdHakam.FutuhMisr,829,f,f
7970644590461408695,-166781166239542393,266288050337,4,4124,Shamela0010283-ara1.mARkdown,359,700,Shamela0010283,0733Nuwayri.NihayatArab,830,f,f
2634506676491932755,-6874650876450955628,266288050337,4,1265,Shamela0012320-ara1.completed,1309,1582,Shamela0012320,0808IbnKhaldun.Tarikh,830,f,f
-332388133251880534,5274941812924222394,266288050337,4,830,JK000911-ara1.mARkdown,33,264,JK000911,0630IbnAthirCizzDin.Kamil,830,f,f
-332388133251880534,5274941812924222394,266288050336,2,830,JK000911-ara1.mARkdown,869,1514,JK000911,0630IbnAthirCizzDin.Kamil,830,f,f
1973012233678189652,-8763799334870536406,266288050336,2,1255,Shamela0009770-ara1.completed,737,1462,Shamela0009770,0634AbuRabicHimyari.Iktifa,830,f,f
4522185246664626489,-6788471551444052522,266288050335,4,1646,Shamela0009783BK1-ara1.mARkdown,1,893,Shamela0009783BK1,0310Tabari.Tarikh,830,f,f
-332388133251880534,5274941812924222394,266288050335,4,830,JK000911-ara1.mARkdown,1,669,JK000911,0630IbnAthirCizzDin.Kamil,830,f,f
-6052438452842326952,-8763799334870536406,266288050335,4,1254,Shamela0009770-ara1.completed,816,1510,Shamela0009770,0634AbuRabicHimyari.Iktifa,830,f,f
7970644590461408695,-166781166239542393,266288050331,2,4124,Shamela0010283-ara1.mARkdown,458,1532,Shamela0010283,0733Nuwayri.NihayatArab,830,f,f
-332388133251880534,5274941812924222394,266288050331,2,830,JK000911-ara1.mARkdown,14,1264,JK000911,0630IbnAthirCizzDin.Kamil,830,f,f
-332388133251880534,5274941812924222394,171798738619,2,830,JK000911-ara1.mARkdown,1,1037,JK000911,0630IbnAthirCizzDin.Kamil,830,f,f
4118693811955479476,-227920819258606688,171798738619,2,235,Shamela0012396-ara1.completed,411,1515,Shamela0012396,0421Miskawayh.Tajarib,830,f,f
8882882496289335782,-7266244383407263105,266288050332,2,3310,Shamela0004445-ara1.completed,192,1271,Shamela0004445,0774IbnKathir.Bidaya,830,f,f
-332388133251880534,5274941812924222394,266288050332,2,830,JK000911-ara1.mARkdown,174,1426,JK000911,0630IbnAthirCizzDin.Kamil,830,f,f
-8754297955486329600,-6874650876450955628,17179972551,4,1266,Shamela0012320-ara1.completed,267,1048,Shamela0012320,0808IbnKhaldun.Tarikh,830,f,f
7208656549631153050,-6788471551444052522,17179972551,4,1647,Shamela0009783BK1-ara1.mARkdown,144,1228,Shamela0009783BK1,0310Tabari.Tarikh,830,f,f
-332388133251880534,5274941812924222394,17179972551,4,830,JK000911-ara1.mARkdown,630,1520,JK000911,0630IbnAthirCizzDin.Kamil,830,f,f
6509387679780103130,-166781166239542393,240518233144,3,4125,Shamela0010283-ara1.mARkdown,122,1525,Shamela0010283,0733Nuwayri.NihayatArab,831,f,f
3997817882954546366,5274941812924222394,240518233144,3,831,JK000911-ara1.mARkdown,1,1442,JK000911,0630IbnAthirCizzDin.Kamil,831,f,f
4060173957721023798,-227920819258606688,240518233144,3,236,Shamela0012396-ara1.completed,242,1542,Shamela0012396,0421Miskawayh.Tajarib,831,f,f
3997817882954546366,5274941812924222394,240518233146,3,831,JK000911-ara1.mARkdown,22,314,JK000911,0630IbnAthirCizzDin.Kamil,831,f,f
-2709609555343266356,-8763799334870536406,240518233146,3,1256,Shamela0009770-ara1.completed,40,441,Shamela0009770,0634AbuRabicHimyari.Iktifa,831,f,f
3997817882954546366,5274941812924222394,240518233149,2,831,JK000911-ara1.mARkdown,397,537,JK000911,0630IbnAthirCizzDin.Kamil,831,f,f
6509387679780103130,-166781166239542393,223338346532,6,4125,Shamela0010283-ara1.mARkdown,555,794,Shamela0010283,0733Nuwayri.NihayatArab,831,f,f
