uid,gid,cluster,size,seq,series,begin,end,id,book,tagged-text-ms,citation,cited_text
8235367954848029356,5274941812924222394,455266671837,2,275,JK000911-ara1.mARkdown,190,797,JK000911,0630IbnAthirCizzDin.Kamil,275,f,f
4602072052202027083,1614569197682299704,455266671837,2,81,Shamela0006864-ara1,5,1366,Shamela0006864,0581AbuQasimSuhayli.RawdUnuf,275,f,f
4256117105073492215,5049242056093930090,8590110620,14,19,Shamela0023833-ara1.completed,1,641,Shamela0023833,0213IbnHisham.SiraNabawiyya,275,f,f
-4328590931494330744,-1987561211053828885,8590110620,14,3069,Shamela0023735-ara1.mARkdown,798,1520,Shamela0023735,0626YaqutHamawi.MucjamBuldan,275,f,f
5720637392201414507,-7232494376641847335,8590110620,14,6640,Shia002616Vols-ara1,989,1558,Shia002616Vols,0671AbuCabdAllahQurtubi.JamicLiAhkamQuran,275,f,f
2612818782774659700,-7266244383407263105,8590110620,14,697,Shamela0004445-ara1.completed,991,1517,Shamela0004445,0774IbnKathir.Bidaya,275,f,f
3384262914941714795,1158351618597886217,8590110620,14,5051,Shamela0008473-ara1.mARkdown,751,1521,Shamela0008473,0774IbnKathir.TafsirQuran,275,f,f
2688157671440516515,-6788471551444052522,8590110620,14,589,Shamela0009783BK1-ara1.mARkdown,4,664,Shamela0009783BK1,0310Tabari.Tarikh,275,f,f
8235367954848029356,5274941812924222394,8590110620,14,275,JK000911-ara1.mARkdown,657,1170,JK000911,0630IbnAthirCizzDin.Kamil,275,f,f
33375069076105020,-8763799334870536406,8590110620,14,65,Shamela0009770-ara1.completed,1021,1510,Shamela0009770,0634AbuRabicHimyari.Iktifa,275,f,f
-4107662896431323633,7329016169246317512,8590110620,14,985,Shamela0001043-ara1.mARkdown,980,1504,Shamela0001043,0900AbuCabdAllahHimyari.RawdMictar,275,f,f
4602072052202027083,1614569197682299704,8590110620,14,81,Shamela0006864-ara1,1115,1524,Shamela0006864,0581AbuQasimSuhayli.RawdUnuf,275,f,f
-71935742805236461,1614569197682299704,8590110620,14,82,Shamela0006864-ara1,1,533,Shamela0006864,0581AbuQasimSuhayli.RawdUnuf,275,f,f
8235367954848029356,5274941812924222394,214748502645,2,275,JK000911-ara1.mARkdown,410,1441,JK000911,0630IbnAthirCizzDin.Kamil,275,f,f
8235367954848029356,5274941812924222394,455266671840,2,275,JK000911-ara1.mARkdown,1,410,JK000911,0630IbnAthirCizzDin.Kamil,275,f,f
2688157671440516515,-6788471551444052522,420906823522,2,589,Shamela0009783BK1-ara1.mARkdown,21,1202,Shamela0009783BK1,0310Tabari.Tarikh,275,f,f
8235367954848029356,5274941812924222394,420906823522,2,275,JK000911-ara1.mARkdown,680,1533,JK000911,0630IbnAthirCizzDin.Kamil,275,f,f
4256117105073492215,5049242056093930090,180388723170,7,19,Shamela0023833-ara1.completed,201,1201,Shamela0023833,0213IbnHisham.SiraNabawiyya,275,f,f
7264170719761483966,-7232494376641847335,180388723170,7,6641,Shia002616Vols-ara1,1,707,Shia002616Vols,0671AbuCabdAllahQurtubi.JamicLiAhkamQuran,275,f,f
5996832432938205376,-7266244383407263105,180388723170,7,698,Shamela0004445-ara1.completed,26,787,Shamela0004445,0774IbnKathir.Bidaya,275,f,f
8235367954848029356,5274941812924222394,180388723170,7,275,JK000911-ara1.mARkdown,944,1533,JK000911,0630IbnAthirCizzDin.Kamil,275,f,f
7012676836344937004,-8763799334870536406,180388723170,7,66,Shamela0009770-ara1.completed,21,670,Shamela0009770,0634AbuRabicHimyari.Iktifa,275,f,f
-3205117709049996444,7329016169246317512,180388723170,7,986,Shamela0001043-ara1.mARkdown,1,591,Shamela0001043,0900AbuCabdAllahHimyari.RawdMictar,275,f,f
-71935742805236461,1614569197682299704,180388723170,7,82,Shamela0006864-ara1,435,1117,Shamela0006864,0581AbuQasimSuhayli.RawdUnuf,275,f,f
-5500193715829124729,5049242056093930090,77309466602,3,20,Shamela0023833-ara1.completed,1,1071,Shamela0023833,0213IbnHisham.SiraNabawiyya,276,f,f
7664103778098587058,-6788471551444052522,77309466602,3,590,Shamela0009783BK1-ara1.mARkdown,1,942,Shamela0009783BK1,0310Tabari.Tarikh,276,f,f
6280893434085340399,5274941812924222394,77309466602,3,276,JK000911-ara1.mARkdown,219,890,JK000911,0630IbnAthirCizzDin.Kamil,276,f,f
