uid,gid,cluster,size,seq,series,begin,end,id,book,tagged-text-ms,citation,cited_text
6334097957568634531,-6874650876450955628,180388819036,2,2655,Shamela0012320-ara1.completed,9,306,Shamela0012320,0808IbnKhaldun.Tarikh,3161,f,f
2607236404592543280,5274941812924222394,180388819036,2,3161,JK000911-ara1.mARkdown,1129,1573,JK000911,0630IbnAthirCizzDin.Kamil,3161,f,f
6039291370803833044,2271800227472581094,17179906113,42,6122,Kraken210630005153-ara1,16,518,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar,3161,f,f
-4787443213592501442,-166781166239542393,17179906113,42,1466,Shamela0010283-ara1.mARkdown,845,1133,Shamela0010283,0733Nuwayri.NihayatArab,3161,f,f
1571939110196026852,6291318911217602123,17179906113,42,59,Zaydiyya0000272-ara1,1260,1447,Zaydiyya0000272,0749MuayyadYahya.DibajWadi,3161,f,f
4713464178170900183,-1565415704678795426,17179906113,42,5835,JK003609-ara1.mARkdown,415,1167,JK003609,0764Safadi.WafiBiWafayat,3161,f,f
-6683074187612940801,-5539482737094636716,17179906113,42,1345,Sham19Y0018147-ara1.completed,745,1002,Sham19Y0018147,0736IbnDawadari.KanzDurar,3161,f,f
8874278319725328848,5411657526454856293,17179906113,42,6235,SHAM19Y23644-ara1,90,731,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman,3161,f,f
8940048014997900762,857139917389603461,17179906113,42,748,Shamela0009091-ara1.mARkdown,1,411,Shamela0009091,0768Yafici.MiratJinan,3161,f,f
2854757088805585027,438097459775048801,17179906113,42,192,Shamela0006667-ara1.mARkdown,78,400,Shamela0006667,0845Maqrizi.Suluk,3161,f,f
213541225688913,-7266244383407263105,17179906113,42,5439,Shamela0004445-ara1.completed,485,1048,Shamela0004445,0774IbnKathir.Bidaya,3161,f,f
-5590900155446175245,-6614833695216851644,17179906113,42,474,Shamela0012715-ara1.mARkdown,82,665,Shamela0012715,0732AbuFida.MukhtasarFiAkhbar,3161,f,f
2607236404592543280,5274941812924222394,17179906113,42,3161,JK000911-ara1.mARkdown,414,725,JK000911,0630IbnAthirCizzDin.Kamil,3161,f,f
2751581737598445213,1557582336491318027,17179906113,42,1664,Sham19Y0020762-ara1,1240,1503,Sham19Y0020762,0710IbnAydamurMustacsimi.DurrFarid,3161,f,f
-1622028010130850917,-4533840483679516642,17179906113,42,182,JK006900-ara1.completed,914,1457,JK006900,0542IbnBassamShantarini.Dhakhira,3161,f,f
-314676777494837567,7696561960345909424,17179906113,42,1579,Shamela0009788-ara1.mARkdown,465,1068,Shamela0009788,0626YaqutHamawi.MucjamUdaba,3161,f,f
159106677079223264,-1418907385118863767,17179906113,42,1071,Shamela0001000-ara1.completed,1181,1583,Shamela0001000,0681IbnKhallikan.WafayatAcyan,3161,f,f
-7015684856792763869,-227920819258606688,17179906113,42,1893,Shamela0012396-ara1.completed,364,765,Shamela0012396,0421Miskawayh.Tajarib,3161,f,f
1649592134319895809,4480102783950707720,17179906113,42,307,Shamela0023788-ara1,405,841,Shamela0023788,0745IbnHamzaMuayyadBiLlahTalibi.TirazLiAsrar,3161,f,f
8776014836251892046,3602431332766492910,17179906113,42,799,Shamela0006743-ara1.completed,670,1369,Shamela0006743,0429AbuMansurThacalibi.YatimatDahr,3161,f,f
8305323119624101960,-3941766472458383662,17179906113,42,387,Shamela0006909-ara1.completed,49,283,Shamela0006909,0395AbuHilalCaskari.DiwanMacani,3161,f,f
-5177171040851682555,-7384573969038329375,17179906113,42,35,JK010665-ara1,449,649,JK010665,0685IbnSacidMaghribi.MurqisatWaMutribat,3161,f,f
-8149845719318216225,6164001187544684517,17179906113,42,132,ShamAY0033832-ara1,1287,1529,ShamAY0033832,0427AbuNasrCutbi.Yamini,3161,f,f
3552857468167099583,-8381433524439052507,17179906113,42,380,Shamela0006624-ara1,649,801,Shamela0006624,0749ZaynDinIbnWardi.Tarikh,3161,f,f
-1520875407641796926,762717200011717131,17179906113,42,153,Shamela0031373-ara1,198,455,Shamela0031373,0393IbnWakicTinnisi.MunsifLiSariq,3161,f,f
-7812252365400903750,-7427344654556894296,17179906113,42,82,Shamela0005392-ara1.completed,919,1358,Shamela0005392,0606IbnMamati.LataifDhakhira,3161,f,f
-580881902052740159,-8269086912445243331,17179906113,42,75,Shamela0009225-ara1,466,598,Shamela0009225,0584IbnMunqidhShayzari.BadicFiNaqdShicr,3161,f,f
6807306803988273410,-1269889472948762566,17179906113,42,3,ShamAY0033644-ara1,930,1154,ShamAY0033644,0444AbuFadlIbnMahdi.DhikrShuyukh,3161,f,f
-6236366045604919760,-4444071250183153977,17179906113,42,7,ShamAY0037917-ara1,974,1085,ShamAY0037917,0204Shafici.Diwan,3161,f,f
6226510422576530730,8880791426042284193,17179906113,42,256,Shamela0009631-ara1.completed,520,701,Shamela0009631,0682ZakariyaQazwini.AtharBilad,3161,f,f
-1888472330540395600,-3304553370352672852,17179906113,42,13,Shamela0005351-ara1,83,648,Shamela0005351,0453AbuIshaqHusri.NurTaraf,3161,f,f
5163602918108513121,-3893500368926341281,17179906113,42,46,Shamela0000623BK1-ara1.mARkdown,796,1036,Shamela0000623BK1,0429AbuMansurThacalibi.NathrNazm,3161,f,f
-8127147394350958598,3908413643610159494,17179906113,42,8,Shamela0010509-ara1.mARkdown,857,1051,Shamela0010509,0500AbuNasrMaqdisi.LataifWaZaraif,3161,f,f
5458285207740206302,-7778221328076038350,17179906113,42,38,Shamela0000093-ara1,649,991,Shamela0000093,0633IbnHasanIbnDihyaKalbi.MutribMinAshcar,3161,f,f
7564777697045385596,2271800227472581094,188978573966,3,6121,Kraken210630005153-ara1,594,843,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar,3161,f,f
2607236404592543280,5274941812924222394,188978573966,3,3161,JK000911-ara1.mARkdown,1,129,JK000911,0630IbnAthirCizzDin.Kamil,3161,f,f
4243172882864575112,8450140526675317881,188978573966,3,188,Shamela0012348-ara1.completed,1183,1443,Shamela0012348,0685IbnCibri.TarikhMukhtasarDuwal,3161,f,f
-7786862068162138723,2271800227472581094,455266708664,2,8666,Kraken210630005153-ara1,940,1202,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar,3161,f,f
2607236404592543280,5274941812924222394,455266708664,2,3161,JK000911-ara1.mARkdown,1050,1518,JK000911,0630IbnAthirCizzDin.Kamil,3161,f,f
2607236404592543280,5274941812924222394,188978573967,2,3161,JK000911-ara1.mARkdown,1,450,JK000911,0630IbnAthirCizzDin.Kamil,3161,f,f
4243172882864575112,8450140526675317881,188978573967,2,188,Shamela0012348-ara1.completed,1317,1570,Shamela0012348,0685IbnCibri.TarikhMukhtasarDuwal,3161,f,f
2607236404592543280,5274941812924222394,455266684888,2,3161,JK000911-ara1.mARkdown,1192,1518,JK000911,0630IbnAthirCizzDin.Kamil,3161,f,f
3552857468167099583,-8381433524439052507,455266684888,2,380,Shamela0006624-ara1,980,1182,Shamela0006624,0749ZaynDinIbnWardi.Tarikh,3161,f,f
2607236404592543280,5274941812924222394,360777460641,2,3161,JK000911-ara1.mARkdown,363,521,JK000911,0630IbnAthirCizzDin.Kamil,3161,f,f
6378528332925941675,-5846110217919951192,8590048668,16,1406,Shamela0012406-ara1.mARkdown,264,632,Shamela0012406,0597IbnJawzi.Muntazam,3162,f,f
2636899892272160854,-773873738452244417,8590048668,16,116,JK010732-ara1,656,1019,JK010732,0597IbnMubarakBaghdadi.MuntahaTalab,3162,f,f
453581337601135684,5411657526454856293,8590048668,16,2991,SHAM19Y23644-ara1,741,1408,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman,3162,f,f
-429443858143186028,6608365428826404429,8590048668,16,87,JK001099-ara1,212,604,JK001099,0502IbnCaliTabriziShaybani.DiwanHamasa,3162,f,f
-429443858143186028,6608365428826404429,8590048668,16,87,JK001099-ara1,1058,1448,JK001099,0502IbnCaliTabriziShaybani.DiwanHamasa,3162,f,f
8716335823544049579,2992997292005019057,8590048668,16,180,Shamela0026536-ara1.completed,704,1463,Shamela0026536,0421IbnMuhammadMarzuqi.SharhDiwanHamasa,3162,f,f
-7389476786924312834,2992997292005019057,8590048668,16,181,Shamela0026536-ara1.completed,191,692,Shamela0026536,0421IbnMuhammadMarzuqi.SharhDiwanHamasa,3162,f,f
2373506592852001402,5274941812924222394,8590048668,16,3162,JK000911-ara1.mARkdown,243,393,JK000911,0630IbnAthirCizzDin.Kamil,3162,f,f
6416816041368219719,1557582336491318027,8590048668,16,424,Sham19Y0020762-ara1,681,979,Sham19Y0020762,0710IbnAydamurMustacsimi.DurrFarid,3162,f,f
-435331816037768115,-3080455740424682709,8590048668,16,240,JK010621-ara1,1341,1494,JK010621,0453AbuIshaqHusri.JamcJawahir,3162,f,f
-8487536841430060616,6100965745751658313,8590048668,16,116,Sham19Y0016435-ara1,91,1220,Sham19Y0016435,0467AbuQasimFarisi.SharhHamasa,3162,f,f
5253557583743992618,-4270005676778702728,8590048668,16,904,Sham19Y0017879-ara1,96,281,Sham19Y0017879,0510CawtabiSuhari.Ibana,3162,f,f
2216098677889890781,-4233500155780270655,8590048668,16,150,Shamela0006630-ara1.completed,1102,1264,Shamela0006630,0658IbnAbbar.HullaSiyara,3162,f,f
-4563918006650342658,8581743738375350644,8590048668,16,71,JK010605-ara1,1437,1596,JK010605,0291IbnYahyaThaclab.MajalisThaclab,3162,f,f
3798136158056070130,-4078933442690950457,8590048668,16,22,ShamAY0037931-ara1,873,1121,ShamAY0037931,0082JamilButhayna.Diwan,3162,f,f
-7325409074819806570,9114834203296659195,8590048668,16,314,Shamela0006870-ara1,952,1435,Shamela0006870,0597IbnJawzi.DhammHawa,3162,f,f
7283796333572690850,-7675056221286505908,34359818900,14,820,Shamela0000736-ara2.mARkdown,959,1502,Shamela0000736,0463KhatibBaghdadi.TarikhBaghdad,3162,f,f
2340755727215643330,8137645481236239413,34359818900,14,295,Shamela0012317-ara1.completed,773,1121,Shamela0012317,0562Samcani.Ansab,3162,f,f
555534305855514407,-1565415704678795426,34359818900,14,650,JK003609-ara1.mARkdown,1342,1576,JK003609,0764Safadi.WafiBiWafayat,3162,f,f
5898444763822523517,-750648574121750056,34359818900,14,5613,Shamela0010906-ara1.mARkdown,302,454,Shamela0010906,0748Dhahabi.SiyarAclamNubala,3162,f,f
-2588732830513607625,857139917389603461,34359818900,14,747,Shamela0009091-ara1.mARkdown,403,555,Shamela0009091,0768Yafici.MiratJinan,3162,f,f
2951543288221440097,-4412200043744873525,34359818900,14,58,Shia002525-ara1,1231,1527,Shia002525,0403AbuBakrBaqillani.IcjazQuran,3162,f,f
2373506592852001402,5274941812924222394,34359818900,14,3162,JK000911-ara1.mARkdown,885,1307,JK000911,0630IbnAthirCizzDin.Kamil,3162,f,f
-7520756014364144199,-8214258487073172549,34359818900,14,885,Shamela0031215-ara1.completed,845,1291,Shamela0031215,0544QadiCiyad.TartibMadarik,3162,f,f
760127036874496552,-1418907385118863767,34359818900,14,1194,Shamela0001000-ara1.completed,1,255,Shamela0001000,0681IbnKhallikan.WafayatAcyan,3162,f,f
-6832534122691223133,-7836879978327355828,34359818900,14,151,JK000318-ara1,512,800,JK000318,0571IbnCasakir.TabyinKadhb,3162,f,f
-2665897996599603057,8584474480507146965,34359818900,14,20,JK001087-ara1,354,697,JK001087,0691IbnYusufLabli.Fihrist,3162,f,f
6011041670078324345,330530150663260757,34359818900,14,28,Sham19Y0017883-ara1,1208,1337,Sham19Y0017883,0403AbuBakrBaqillani.TaqribWaIrshad,3162,f,f
-8917689979767629272,-166781166239542393,94489365848,2,5908,Shamela0010283-ara1.mARkdown,803,1138,Shamela0010283,0733Nuwayri.NihayatArab,3163,f,f
7331013054347932523,5274941812924222394,94489365848,2,3163,JK000911-ara1.mARkdown,1,533,JK000911,0630IbnAthirCizzDin.Kamil,3163,f,f
1376127089442913697,5274941812924222394,180388654898,2,3164,JK000911-ara1.mARkdown,1097,1620,JK000911,0630IbnAthirCizzDin.Kamil,3164,f,f
1376127089442913697,5274941812924222394,309237810092,2,3164,JK000911-ara1.mARkdown,1134,1620,JK000911,0630IbnAthirCizzDin.Kamil,3164,f,f
-8917689979767629272,-166781166239542393,309237810091,2,5908,Shamela0010283-ara1.mARkdown,1134,1572,Shamela0010283,0733Nuwayri.NihayatArab,3164,f,f
1376127089442913697,5274941812924222394,309237810091,2,3164,JK000911-ara1.mARkdown,289,834,JK000911,0630IbnAthirCizzDin.Kamil,3164,f,f
-406872408360155637,5274941812924222394,455266612646,2,3165,JK000911-ara1.mARkdown,112,752,JK000911,0630IbnAthirCizzDin.Kamil,3165,f,f
-406872408360155637,5274941812924222394,343597566429,2,3165,JK000911-ara1.mARkdown,1008,1565,JK000911,0630IbnAthirCizzDin.Kamil,3165,f,f
5860792111248953702,5274941812924222394,515396204890,2,3166,JK000911-ara1.mARkdown,724,917,JK000911,0630IbnAthirCizzDin.Kamil,3166,f,f
5860792111248953702,5274941812924222394,343597566430,2,3166,JK000911-ara1.mARkdown,1,287,JK000911,0630IbnAthirCizzDin.Kamil,3166,f,f
