uid,gid,cluster,size,seq,series,begin,end,id,book,tagged-text-ms,citation,cited_text
3046421903009621128,-166781166239542393,386547102734,2,5717,Shamela0010283-ara1.mARkdown,967,1645,Shamela0010283,0733Nuwayri.NihayatArab,2493,f,f
-3003747824345762427,5274941812924222394,386547102734,2,2493,JK000911-ara1.mARkdown,1,688,JK000911,0630IbnAthirCizzDin.Kamil,2493,f,f
953614809538030099,-166781166239542393,352187345508,2,5718,Shamela0010283-ara1.mARkdown,9,927,Shamela0010283,0733Nuwayri.NihayatArab,2493,f,f
-3003747824345762427,5274941812924222394,352187345508,2,2493,JK000911-ara1.mARkdown,693,1685,JK000911,0630IbnAthirCizzDin.Kamil,2493,f,f
-3003747824345762427,5274941812924222394,197568620426,2,2493,JK000911-ara1.mARkdown,298,863,JK000911,0630IbnAthirCizzDin.Kamil,2493,f,f
-7976396335365772131,-6788471551444052522,223338440071,3,4655,Shamela0009783BK1-ara1.mARkdown,596,1396,Shamela0009783BK1,0310Tabari.Tarikh,2493,f,f
-3003747824345762427,5274941812924222394,223338440071,3,2493,JK000911-ara1.mARkdown,1279,1660,JK000911,0630IbnAthirCizzDin.Kamil,2493,f,f
-3003747824345762427,5274941812924222394,429496823705,2,2493,JK000911-ara1.mARkdown,170,501,JK000911,0630IbnAthirCizzDin.Kamil,2493,f,f
6057601708397398367,-227920819258606688,429496823705,2,1212,Shamela0012396-ara1.completed,640,1166,Shamela0012396,0421Miskawayh.Tajarib,2493,f,f
8035869018357644526,7286496044364560739,231928373265,3,1712,Shia002185Vols-ara1.completed,97,890,Shia002185Vols,0656IbnAbiHadid.SharhNahjBalagha,2493,f,f
3007312014428808709,-6788471551444052522,231928373265,3,4654,Shamela0009783BK1-ara1.mARkdown,75,881,Shamela0009783BK1,0310Tabari.Tarikh,2493,f,f
-3003747824345762427,5274941812924222394,231928373265,3,2493,JK000911-ara1.mARkdown,617,1084,JK000911,0630IbnAthirCizzDin.Kamil,2493,f,f
-4024186755935320475,-6788471551444052522,532576088707,2,4657,Shamela0009783BK1-ara1.mARkdown,12,1594,Shamela0009783BK1,0310Tabari.Tarikh,2494,f,f
1246383982013526978,5274941812924222394,532576088707,2,2494,JK000911-ara1.mARkdown,527,1348,JK000911,0630IbnAthirCizzDin.Kamil,2494,f,f
3873394625457735570,-166781166239542393,163208877107,2,5719,Shamela0010283-ara1.mARkdown,1,708,Shamela0010283,0733Nuwayri.NihayatArab,2494,f,f
1246383982013526978,5274941812924222394,163208877107,2,2494,JK000911-ara1.mARkdown,744,1575,JK000911,0630IbnAthirCizzDin.Kamil,2494,f,f
1246383982013526978,5274941812924222394,549755993949,2,2494,JK000911-ara1.mARkdown,365,848,JK000911,0630IbnAthirCizzDin.Kamil,2494,f,f
953614809538030099,-166781166239542393,352187345509,2,5718,Shamela0010283-ara1.mARkdown,927,1666,Shamela0010283,0733Nuwayri.NihayatArab,2494,f,f
1246383982013526978,5274941812924222394,352187345509,2,2494,JK000911-ara1.mARkdown,1,744,JK000911,0630IbnAthirCizzDin.Kamil,2494,f,f
1246383982013526978,5274941812924222394,532576027822,2,2494,JK000911-ara1.mARkdown,1002,1419,JK000911,0630IbnAthirCizzDin.Kamil,2494,f,f
-868837290154409944,-166781166239542393,8590144348,2,5720,Shamela0010283-ara1.mARkdown,1,633,Shamela0010283,0733Nuwayri.NihayatArab,2495,f,f
-8523397539317833927,5274941812924222394,8590144348,2,2495,JK000911-ara1.mARkdown,891,1572,JK000911,0630IbnAthirCizzDin.Kamil,2495,f,f
3873394625457735570,-166781166239542393,8590144347,2,5719,Shamela0010283-ara1.mARkdown,708,1548,Shamela0010283,0733Nuwayri.NihayatArab,2495,f,f
-8523397539317833927,5274941812924222394,8590144347,2,2495,JK000911-ara1.mARkdown,1,874,JK000911,0630IbnAthirCizzDin.Kamil,2495,f,f
-9016299039594904082,-6788471551444052522,8590144349,3,4660,Shamela0009783BK1-ara1.mARkdown,549,1108,Shamela0009783BK1,0310Tabari.Tarikh,2495,f,f
-8523397539317833927,5274941812924222394,8590144349,3,2495,JK000911-ara1.mARkdown,1331,1569,JK000911,0630IbnAthirCizzDin.Kamil,2495,f,f
-7867794445863050645,-166781166239542393,523986202785,2,5721,Shamela0010283-ara1.mARkdown,12,614,Shamela0010283,0733Nuwayri.NihayatArab,2496,f,f
3519790430476776866,5274941812924222394,523986202785,2,2496,JK000911-ara1.mARkdown,1026,1647,JK000911,0630IbnAthirCizzDin.Kamil,2496,f,f
-5568312233581986791,-6788471551444052522,8590075264,3,4661,Shamela0009783BK1-ara1.mARkdown,462,1505,Shamela0009783BK1,0310Tabari.Tarikh,2496,f,f
3519790430476776866,5274941812924222394,8590075264,3,2496,JK000911-ara1.mARkdown,273,1102,JK000911,0630IbnAthirCizzDin.Kamil,2496,f,f
-868837290154409944,-166781166239542393,300647735752,3,5720,Shamela0010283-ara1.mARkdown,633,1607,Shamela0010283,0733Nuwayri.NihayatArab,2496,f,f
-5568312233581986791,-6788471551444052522,300647735752,3,4661,Shamela0009783BK1-ara1.mARkdown,1,1505,Shamela0009783BK1,0310Tabari.Tarikh,2496,f,f
3519790430476776866,5274941812924222394,300647735752,3,2496,JK000911-ara1.mARkdown,1,1003,JK000911,0630IbnAthirCizzDin.Kamil,2496,f,f
-868837290154409944,-166781166239542393,8590075265,5,5720,Shamela0010283-ara1.mARkdown,932,1575,Shamela0010283,0733Nuwayri.NihayatArab,2496,f,f
3639380749215451341,7286496044364560739,8590075265,5,1714,Shia002185Vols-ara1.completed,18,727,Shia002185Vols,0656IbnAbiHadid.SharhNahjBalagha,2496,f,f
-5568312233581986791,-6788471551444052522,8590075265,5,4661,Shamela0009783BK1-ara1.mARkdown,750,1614,Shamela0009783BK1,0310Tabari.Tarikh,2496,f,f
3519790430476776866,5274941812924222394,8590075265,5,2496,JK000911-ara1.mARkdown,373,962,JK000911,0630IbnAthirCizzDin.Kamil,2496,f,f
-3355441049110954600,-6788471551444052522,532576166577,3,4662,Shamela0009783BK1-ara1.mARkdown,922,1116,Shamela0009783BK1,0310Tabari.Tarikh,2496,f,f
3519790430476776866,5274941812924222394,532576166577,3,2496,JK000911-ara1.mARkdown,1178,1308,JK000911,0630IbnAthirCizzDin.Kamil,2496,f,f
-7191547502826522276,5411657526454856293,274877996180,2,5473,SHAM19Y23644-ara1,691,1072,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman,2496,f,f
3519790430476776866,5274941812924222394,274877996180,2,2496,JK000911-ara1.mARkdown,69,881,JK000911,0630IbnAthirCizzDin.Kamil,2496,f,f
3760540751446952928,-7266244383407263105,8589965420,2,5030,Shamela0004445-ara1.completed,323,591,Shamela0004445,0774IbnKathir.Bidaya,2497,f,f
7436419171945026216,5274941812924222394,8589965420,2,2497,JK000911-ara1.mARkdown,861,1424,JK000911,0630IbnAthirCizzDin.Kamil,2497,f,f
-5285307962185044826,-166781166239542393,171798827232,3,5722,Shamela0010283-ara1.mARkdown,1,669,Shamela0010283,0733Nuwayri.NihayatArab,2497,f,f
7436419171945026216,5274941812924222394,171798827232,3,2497,JK000911-ara1.mARkdown,990,1637,JK000911,0630IbnAthirCizzDin.Kamil,2497,f,f
-5285307962185044826,-166781166239542393,60129611461,7,5722,Shamela0010283-ara1.mARkdown,136,497,Shamela0010283,0733Nuwayri.NihayatArab,2497,f,f
7510590856199054474,7286496044364560739,60129611461,7,1716,Shia002185Vols-ara1.completed,1123,1570,Shia002185Vols,0656IbnAbiHadid.SharhNahjBalagha,2497,f,f
-4082627421993157543,5411657526454856293,60129611461,7,5474,SHAM19Y23644-ara1,37,557,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman,2497,f,f
7292113657241271610,-6788471551444052522,60129611461,7,4666,Shamela0009783BK1-ara1.mARkdown,28,300,Shamela0009783BK1,0310Tabari.Tarikh,2497,f,f
-8290464136380879852,-6788471551444052522,60129611461,7,4665,Shamela0009783BK1-ara1.mARkdown,1270,1575,Shamela0009783BK1,0310Tabari.Tarikh,2497,f,f
7436419171945026216,5274941812924222394,60129611461,7,2497,JK000911-ara1.mARkdown,1130,1483,JK000911,0630IbnAthirCizzDin.Kamil,2497,f,f
-7867794445863050645,-166781166239542393,171798827231,2,5721,Shamela0010283-ara1.mARkdown,614,1596,Shamela0010283,0733Nuwayri.NihayatArab,2497,f,f
7436419171945026216,5274941812924222394,171798827231,2,2497,JK000911-ara1.mARkdown,1,972,JK000911,0630IbnAthirCizzDin.Kamil,2497,f,f
7696189276773960788,-166781166239542393,128849174986,2,5723,Shamela0010283-ara1.mARkdown,1,632,Shamela0010283,0733Nuwayri.NihayatArab,2498,f,f
7733474050007144508,5274941812924222394,128849174986,2,2498,JK000911-ara1.mARkdown,1009,1637,JK000911,0630IbnAthirCizzDin.Kamil,2498,f,f
7292113657241271610,-6788471551444052522,60129611463,2,4666,Shamela0009783BK1-ara1.mARkdown,556,1515,Shamela0009783BK1,0310Tabari.Tarikh,2498,f,f
7733474050007144508,5274941812924222394,60129611463,2,2498,JK000911-ara1.mARkdown,1,637,JK000911,0630IbnAthirCizzDin.Kamil,2498,f,f
-5285307962185044826,-166781166239542393,326417517745,4,5722,Shamela0010283-ara1.mARkdown,651,1637,Shamela0010283,0733Nuwayri.NihayatArab,2498,f,f
1302992478165064365,7286496044364560739,326417517745,4,1717,Shia002185Vols-ara1.completed,307,1631,Shia002185Vols,0656IbnAbiHadid.SharhNahjBalagha,2498,f,f
7733474050007144508,5274941812924222394,326417517745,4,2498,JK000911-ara1.mARkdown,1,997,JK000911,0630IbnAthirCizzDin.Kamil,2498,f,f
1902561206803927477,-166781166239542393,386547207138,2,5724,Shamela0010283-ara1.mARkdown,1,640,Shamela0010283,0733Nuwayri.NihayatArab,2499,f,f
-6471016457801320842,5274941812924222394,386547207138,2,2499,JK000911-ara1.mARkdown,954,1596,JK000911,0630IbnAthirCizzDin.Kamil,2499,f,f
7696189276773960788,-166781166239542393,128849174985,2,5723,Shamela0010283-ara1.mARkdown,632,1598,Shamela0010283,0733Nuwayri.NihayatArab,2499,f,f
-6471016457801320842,5274941812924222394,128849174985,2,2499,JK000911-ara1.mARkdown,1,954,JK000911,0630IbnAthirCizzDin.Kamil,2499,f,f
-1102458559566869912,7286496044364560739,17180042729,4,1724,Shia002185Vols-ara1.completed,1,388,Shia002185Vols,0656IbnAbiHadid.SharhNahjBalagha,2500,f,f
8629798200225206417,-6788471551444052522,17180042729,4,4674,Shamela0009783BK1-ara1.mARkdown,1,570,Shamela0009783BK1,0310Tabari.Tarikh,2500,f,f
4813392230040197942,5274941812924222394,17180042729,4,2500,JK000911-ara1.mARkdown,485,822,JK000911,0630IbnAthirCizzDin.Kamil,2500,f,f
-1102458559566869912,7286496044364560739,42949698554,3,1724,Shia002185Vols-ara1.completed,1145,1581,Shia002185Vols,0656IbnAbiHadid.SharhNahjBalagha,2500,f,f
4813392230040197942,5274941812924222394,42949698554,3,2500,JK000911-ara1.mARkdown,1282,1593,JK000911,0630IbnAthirCizzDin.Kamil,2500,f,f
-1102458559566869912,7286496044364560739,42949698550,3,1724,Shia002185Vols-ara1.completed,1,826,Shia002185Vols,0656IbnAbiHadid.SharhNahjBalagha,2500,f,f
8629798200225206417,-6788471551444052522,42949698550,3,4674,Shamela0009783BK1-ara1.mARkdown,152,1169,Shamela0009783BK1,0310Tabari.Tarikh,2500,f,f
4813392230040197942,5274941812924222394,42949698550,3,2500,JK000911-ara1.mARkdown,485,1263,JK000911,0630IbnAthirCizzDin.Kamil,2500,f,f
6917236446000277204,-166781166239542393,8590106830,4,5725,Shamela0010283-ara1.mARkdown,1,753,Shamela0010283,0733Nuwayri.NihayatArab,2500,f,f
8629798200225206417,-6788471551444052522,8590106830,4,4674,Shamela0009783BK1-ara1.mARkdown,724,1671,Shamela0009783BK1,0310Tabari.Tarikh,2500,f,f
4813392230040197942,5274941812924222394,8590106830,4,2500,JK000911-ara1.mARkdown,943,1688,JK000911,0630IbnAthirCizzDin.Kamil,2500,f,f
1902561206803927477,-166781166239542393,369367356414,2,5724,Shamela0010283-ara1.mARkdown,651,1645,Shamela0010283,0733Nuwayri.NihayatArab,2500,f,f
4813392230040197942,5274941812924222394,369367356414,2,2500,JK000911-ara1.mARkdown,1,943,JK000911,0630IbnAthirCizzDin.Kamil,2500,f,f
1386805614889888943,-6788471551444052522,94489290511,2,4678,Shamela0009783BK1-ara1.mARkdown,82,801,Shamela0009783BK1,0310Tabari.Tarikh,2501,f,f
1360641415378250460,5274941812924222394,94489290511,2,2501,JK000911-ara1.mARkdown,1257,1612,JK000911,0630IbnAthirCizzDin.Kamil,2501,f,f
-1932933282521083657,-166781166239542393,94489290510,2,5726,Shamela0010283-ara1.mARkdown,1,785,Shamela0010283,0733Nuwayri.NihayatArab,2501,f,f
1360641415378250460,5274941812924222394,94489290510,2,2501,JK000911-ara1.mARkdown,879,1648,JK000911,0630IbnAthirCizzDin.Kamil,2501,f,f
6917236446000277204,-166781166239542393,8590106829,2,5725,Shamela0010283-ara1.mARkdown,753,1608,Shamela0010283,0733Nuwayri.NihayatArab,2501,f,f
1360641415378250460,5274941812924222394,8590106829,2,2501,JK000911-ara1.mARkdown,1,879,JK000911,0630IbnAthirCizzDin.Kamil,2501,f,f
-1017910890290209837,-166781166239542393,85899406476,2,5727,Shamela0010283-ara1.mARkdown,1,800,Shamela0010283,0733Nuwayri.NihayatArab,2502,f,f
-3906773340866590951,5274941812924222394,85899406476,2,2502,JK000911-ara1.mARkdown,896,1693,JK000911,0630IbnAthirCizzDin.Kamil,2502,f,f
-1932933282521083657,-166781166239542393,343597423666,2,5726,Shamela0010283-ara1.mARkdown,785,1673,Shamela0010283,0733Nuwayri.NihayatArab,2502,f,f
-3906773340866590951,5274941812924222394,343597423666,2,2502,JK000911-ara1.mARkdown,1,896,JK000911,0630IbnAthirCizzDin.Kamil,2502,f,f
-7230596118481722139,-166781166239542393,17179959512,2,5728,Shamela0010283-ara1.mARkdown,1,832,Shamela0010283,0733Nuwayri.NihayatArab,2503,f,f
1299555769509231293,5274941812924222394,17179959512,2,2503,JK000911-ara1.mARkdown,836,1652,JK000911,0630IbnAthirCizzDin.Kamil,2503,f,f
-1017910890290209837,-166781166239542393,85899406475,2,5727,Shamela0010283-ara1.mARkdown,800,1671,Shamela0010283,0733Nuwayri.NihayatArab,2503,f,f
1299555769509231293,5274941812924222394,85899406475,2,2503,JK000911-ara1.mARkdown,1,836,JK000911,0630IbnAthirCizzDin.Kamil,2503,f,f
8033835196468157235,-6874650876450955628,25769977332,3,1789,Shamela0012320-ara1.completed,588,917,Shamela0012320,0808IbnKhaldun.Tarikh,2504,f,f
7553443890954324578,5274941812924222394,25769977332,3,2504,JK000911-ara1.mARkdown,1044,1569,JK000911,0630IbnAthirCizzDin.Kamil,2504,f,f
-7230596118481722139,-166781166239542393,17179959513,3,5728,Shamela0010283-ara1.mARkdown,832,1584,Shamela0010283,0733Nuwayri.NihayatArab,2504,f,f
7289708924016153508,-6788471551444052522,17179959513,3,4685,Shamela0009783BK1-ara1.mARkdown,331,1591,Shamela0009783BK1,0310Tabari.Tarikh,2504,f,f
7553443890954324578,5274941812924222394,17179959513,3,2504,JK000911-ara1.mARkdown,1,781,JK000911,0630IbnAthirCizzDin.Kamil,2504,f,f
7553443890954324578,5274941812924222394,25769977330,2,2504,JK000911-ara1.mARkdown,125,1004,JK000911,0630IbnAthirCizzDin.Kamil,2504,f,f
386471946185697393,-166781166239542393,25769977329,3,5729,Shamela0010283-ara1.mARkdown,1,784,Shamela0010283,0733Nuwayri.NihayatArab,2504,f,f
-7036437432461003403,-6788471551444052522,25769977329,3,4686,Shamela0009783BK1-ara1.mARkdown,41,1454,Shamela0009783BK1,0310Tabari.Tarikh,2504,f,f
7553443890954324578,5274941812924222394,25769977329,3,2504,JK000911-ara1.mARkdown,659,1629,JK000911,0630IbnAthirCizzDin.Kamil,2504,f,f
386471946185697393,-166781166239542393,103079305383,6,5729,Shamela0010283-ara1.mARkdown,791,1638,Shamela0010283,0733Nuwayri.NihayatArab,2505,f,f
-4380656626885661791,7286496044364560739,103079305383,6,1731,Shia002185Vols-ara1.completed,1,1026,Shia002185Vols,0656IbnAbiHadid.SharhNahjBalagha,2505,f,f
-16708815440716017,-6788471551444052522,103079305383,6,4687,Shamela0009783BK1-ara1.mARkdown,566,1671,Shamela0009783BK1,0310Tabari.Tarikh,2505,f,f
-6295386771075753369,5274941812924222394,103079305383,6,2505,JK000911-ara1.mARkdown,8,940,JK000911,0630IbnAthirCizzDin.Kamil,2505,f,f
-9157480642969664727,-227920819258606688,103079305383,6,1220,Shamela0012396-ara1.completed,368,1025,Shamela0012396,0421Miskawayh.Tajarib,2505,f,f
-8421997027011097689,-6788471551444052522,103079305385,2,4689,Shamela0009783BK1-ara1.mARkdown,32,476,Shamela0009783BK1,0310Tabari.Tarikh,2505,f,f
-6295386771075753369,5274941812924222394,103079305385,2,2505,JK000911-ara1.mARkdown,1339,1613,JK000911,0630IbnAthirCizzDin.Kamil,2505,f,f
6311725784329921655,-166781166239542393,103079305384,3,5730,Shamela0010283-ara1.mARkdown,1,684,Shamela0010283,0733Nuwayri.NihayatArab,2505,f,f
-6295386771075753369,5274941812924222394,103079305384,3,2505,JK000911-ara1.mARkdown,895,1613,JK000911,0630IbnAthirCizzDin.Kamil,2505,f,f
-9153065291723479454,-166781166239542393,429496763160,2,5844,Shamela0010283-ara1.mARkdown,54,820,Shamela0010283,0733Nuwayri.NihayatArab,2506,f,f
6831583294834330645,5274941812924222394,429496763160,2,2506,JK000911-ara1.mARkdown,832,1619,JK000911,0630IbnAthirCizzDin.Kamil,2506,f,f
5083905151547217255,7286496044364560739,60129661314,2,1732,Shia002185Vols-ara1.completed,428,1208,Shia002185Vols,0656IbnAbiHadid.SharhNahjBalagha,2506,f,f
6831583294834330645,5274941812924222394,60129661314,2,2506,JK000911-ara1.mARkdown,7,446,JK000911,0630IbnAthirCizzDin.Kamil,2506,f,f
6311725784329921655,-166781166239542393,231928318520,2,5730,Shamela0010283-ara1.mARkdown,684,1352,Shamela0010283,0733Nuwayri.NihayatArab,2506,f,f
6831583294834330645,5274941812924222394,231928318520,2,2506,JK000911-ara1.mARkdown,1,674,JK000911,0630IbnAthirCizzDin.Kamil,2506,f,f
-9153065291723479454,-166781166239542393,420906982615,2,5844,Shamela0010283-ara1.mARkdown,820,1289,Shamela0010283,0733Nuwayri.NihayatArab,2507,f,f
5916367167775157753,5274941812924222394,420906982615,2,2507,JK000911-ara1.mARkdown,1,498,JK000911,0630IbnAthirCizzDin.Kamil,2507,f,f
6225883601649472248,-166781166239542393,420906982616,2,5364,Shamela0010283-ara1.mARkdown,854,1109,Shamela0010283,0733Nuwayri.NihayatArab,2507,f,f
5916367167775157753,5274941812924222394,420906982616,2,2507,JK000911-ara1.mARkdown,527,853,JK000911,0630IbnAthirCizzDin.Kamil,2507,f,f
-7990823564174382581,5283840752347635461,25769937771,5,4312,Shamela0035100-ara1.mARkdown,8,246,Shamela0035100,0748Dhahabi.TarikhIslam,2508,f,f
-1638183917878149119,5411657526454856293,25769937771,5,5482,SHAM19Y23644-ara1,1132,1547,SHAM19Y23644,0654SibtIbnJawzi.MiratZaman,2508,f,f
3458000095203223053,784474866936621015,25769937771,5,550,JK001330-ara1.mARkdown,416,861,JK001330,0874IbnTaghribirdi.NujumZahira,2508,f,f
550928363354185619,5274941812924222394,25769937771,5,2508,JK000911-ara1.mARkdown,447,886,JK000911,0630IbnAthirCizzDin.Kamil,2508,f,f
8460925760728618505,5274941812924222394,25769937771,5,2486,JK000911-ara1.mARkdown,519,975,JK000911,0630IbnAthirCizzDin.Kamil,2508,f,f
550928363354185619,5274941812924222394,283468045181,2,2508,JK000911-ara1.mARkdown,718,1067,JK000911,0630IbnAthirCizzDin.Kamil,2508,f,f
-1446106800016747920,784474866936621015,292057928825,2,549,JK001330-ara1.mARkdown,1250,1625,JK001330,0874IbnTaghribirdi.NujumZahira,2508,f,f
550928363354185619,5274941812924222394,292057928825,2,2508,JK000911-ara1.mARkdown,789,914,JK000911,0630IbnAthirCizzDin.Kamil,2508,f,f
-4437983549932711829,7286496044364560739,60129581986,4,1733,Shia002185Vols-ara1.completed,353,804,Shia002185Vols,0656IbnAbiHadid.SharhNahjBalagha,2508,f,f
7605092955231718012,-6788471551444052522,60129581986,4,4691,Shamela0009783BK1-ara1.mARkdown,303,1178,Shamela0009783BK1,0310Tabari.Tarikh,2508,f,f
550928363354185619,5274941812924222394,60129581986,4,2508,JK000911-ara1.mARkdown,1035,1410,JK000911,0630IbnAthirCizzDin.Kamil,2508,f,f
6311725784329921655,-166781166239542393,231928318524,3,5730,Shamela0010283-ara1.mARkdown,1356,1599,Shamela0010283,0733Nuwayri.NihayatArab,2508,f,f
7259184719733176905,-7266244383407263105,231928318524,3,5032,Shamela0004445-ara1.completed,28,589,Shamela0004445,0774IbnKathir.Bidaya,2508,f,f
550928363354185619,5274941812924222394,231928318524,3,2508,JK000911-ara1.mARkdown,854,1301,JK000911,0630IbnAthirCizzDin.Kamil,2508,f,f
-9200715160871275218,-6788471551444052522,51539659901,3,4680,Shamela0009783BK1-ara1.mARkdown,1388,1546,Shamela0009783BK1,0310Tabari.Tarikh,2508,f,f
550928363354185619,5274941812924222394,51539659901,3,2508,JK000911-ara1.mARkdown,202,345,JK000911,0630IbnAthirCizzDin.Kamil,2508,f,f
4247742759169311326,-166781166239542393,42949893930,2,5731,Shamela0010283-ara1.mARkdown,1,322,Shamela0010283,0733Nuwayri.NihayatArab,2508,f,f
550928363354185619,5274941812924222394,42949893930,2,2508,JK000911-ara1.mARkdown,1243,1567,JK000911,0630IbnAthirCizzDin.Kamil,2508,f,f
-9121158968995016051,-6788471551444052522,60129595964,3,4690,Shamela0009783BK1-ara1.mARkdown,693,1038,Shamela0009783BK1,0310Tabari.Tarikh,2508,f,f
550928363354185619,5274941812924222394,60129595964,3,2508,JK000911-ara1.mARkdown,453,724,JK000911,0630IbnAthirCizzDin.Kamil,2508,f,f
6680802061521545224,-166781166239542393,463856553511,4,5732,Shamela0010283-ara1.mARkdown,1,480,Shamela0010283,0733Nuwayri.NihayatArab,2509,f,f
486360743201160562,-6788471551444052522,463856553511,4,4697,Shamela0009783BK1-ara1.mARkdown,770,1250,Shamela0009783BK1,0310Tabari.Tarikh,2509,f,f
4481297463601957086,5274941812924222394,463856553511,4,2509,JK000911-ara1.mARkdown,1187,1678,JK000911,0630IbnAthirCizzDin.Kamil,2509,f,f
4247742759169311326,-166781166239542393,42949893927,2,5731,Shamela0010283-ara1.mARkdown,322,1668,Shamela0010283,0733Nuwayri.NihayatArab,2509,f,f
4481297463601957086,5274941812924222394,42949893927,2,2509,JK000911-ara1.mARkdown,1,1187,JK000911,0630IbnAthirCizzDin.Kamil,2509,f,f
4481297463601957086,5274941812924222394,412316907195,2,2509,JK000911-ara1.mARkdown,962,1179,JK000911,0630IbnAthirCizzDin.Kamil,2509,f,f
486360743201160562,-6788471551444052522,506806361719,2,4697,Shamela0009783BK1-ara1.mARkdown,392,1250,Shamela0009783BK1,0310Tabari.Tarikh,2509,f,f
4481297463601957086,5274941812924222394,506806361719,2,2509,JK000911-ara1.mARkdown,1077,1561,JK000911,0630IbnAthirCizzDin.Kamil,2509,f,f
695276663330211318,-166781166239542393,25769841062,2,5886,Shamela0010283-ara1.mARkdown,1249,1549,Shamela0010283,0733Nuwayri.NihayatArab,2510,f,f
-7711936490027728040,5274941812924222394,25769841062,2,2510,JK000911-ara1.mARkdown,1067,1492,JK000911,0630IbnAthirCizzDin.Kamil,2510,f,f
-1290311109361910030,-166781166239542393,25769841061,2,5884,Shamela0010283-ara1.mARkdown,712,892,Shamela0010283,0733Nuwayri.NihayatArab,2510,f,f
-7711936490027728040,5274941812924222394,25769841061,2,2510,JK000911-ara1.mARkdown,1067,1297,JK000911,0630IbnAthirCizzDin.Kamil,2510,f,f
6680802061521545224,-166781166239542393,25769841059,2,5732,Shamela0010283-ara1.mARkdown,480,1450,Shamela0010283,0733Nuwayri.NihayatArab,2510,f,f
-7711936490027728040,5274941812924222394,25769841059,2,2510,JK000911-ara1.mARkdown,1,1067,JK000911,0630IbnAthirCizzDin.Kamil,2510,f,f
-7711936490027728040,5274941812924222394,25769841060,2,2510,JK000911-ara1.mARkdown,1176,1540,JK000911,0630IbnAthirCizzDin.Kamil,2510,f,f
-6665545138966693420,-1418907385118863767,25769841060,2,1945,Shamela0001000-ara1.completed,1165,1560,Shamela0001000,0681IbnKhallikan.WafayatAcyan,2510,f,f
