uid,gid,cluster,size,seq,series,begin,end,id,book,tagged-text-ms,citation,cited_text
283238988960101826,-166781166239542393,609885472327,2,5578,Shamela0010283-ara1.mARkdown,1471,1657,Shamela0010283,0733Nuwayri.NihayatArab,3961,f,f
458087175142458244,5274941812924222394,609885472327,2,3961,JK000911-ara1.mARkdown,6,173,JK000911,0630IbnAthirCizzDin.Kamil,3961,f,f
-3256747342194056507,-5846110217919951192,94489437112,2,4267,Shamela0012406-ara1.mARkdown,1058,1454,Shamela0012406,0597IbnJawzi.Muntazam,3962,f,f
6797729810963271245,5274941812924222394,94489437112,2,3962,JK000911-ara1.mARkdown,1214,1626,JK000911,0630IbnAthirCizzDin.Kamil,3962,f,f
-3842322588225501779,-166781166239542393,94489437110,2,5580,Shamela0010283-ara1.mARkdown,52,646,Shamela0010283,0733Nuwayri.NihayatArab,3962,f,f
6797729810963271245,5274941812924222394,94489437110,2,3962,JK000911-ara1.mARkdown,488,1187,JK000911,0630IbnAthirCizzDin.Kamil,3962,f,f
-2235559790613992810,-166781166239542393,94489437111,2,5579,Shamela0010283-ara1.mARkdown,1279,1598,Shamela0010283,0733Nuwayri.NihayatArab,3962,f,f
6797729810963271245,5274941812924222394,94489437111,2,3962,JK000911-ara1.mARkdown,1,409,JK000911,0630IbnAthirCizzDin.Kamil,3962,f,f
4981137940417400153,-5846110217919951192,283467912541,3,4268,Shamela0012406-ara1.mARkdown,22,551,Shamela0012406,0597IbnJawzi.Muntazam,3963,f,f
4358183192866898347,5274941812924222394,283467912541,3,3963,JK000911-ara1.mARkdown,49,467,JK000911,0630IbnAthirCizzDin.Kamil,3963,f,f
-8079974012635479647,8450140526675317881,283467912541,3,221,Shamela0012348-ara1.completed,404,611,Shamela0012348,0685IbnCibri.TarikhMukhtasarDuwal,3963,f,f
-6656437292238919069,-166781166239542393,300647713413,2,6137,Shamela0010283-ara1.mARkdown,1,698,Shamela0010283,0733Nuwayri.NihayatArab,3964,f,f
-3150089973406322585,5274941812924222394,300647713413,2,3964,JK000911-ara1.mARkdown,826,1592,JK000911,0630IbnAthirCizzDin.Kamil,3964,f,f
8652150350308190786,-6614833695216851644,223338473553,2,634,Shamela0012715-ara1.mARkdown,1140,1547,Shamela0012715,0732AbuFida.MukhtasarFiAkhbar,3964,f,f
-3150089973406322585,5274941812924222394,223338473553,2,3964,JK000911-ara1.mARkdown,546,1215,JK000911,0630IbnAthirCizzDin.Kamil,3964,f,f
-3150089973406322585,5274941812924222394,206158497157,2,3964,JK000911-ara1.mARkdown,1,546,JK000911,0630IbnAthirCizzDin.Kamil,3964,f,f
-3882822847320769753,2271800227472581094,343597528538,2,8850,Kraken210630005153-ara1,880,1454,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar,3964,f,f
-3150089973406322585,5274941812924222394,343597528538,2,3964,JK000911-ara1.mARkdown,606,1344,JK000911,0630IbnAthirCizzDin.Kamil,3964,f,f
1993940511203031632,2271800227472581094,309237690643,7,8851,Kraken210630005153-ara1,1,620,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar,3965,f,f
-4706271739046444798,-6614833695216851644,309237690643,7,635,Shamela0012715-ara1.mARkdown,263,771,Shamela0012715,0732AbuFida.MukhtasarFiAkhbar,3965,f,f
6710557592270181218,5274941812924222394,309237690643,7,3965,JK000911-ara1.mARkdown,1,515,JK000911,0630IbnAthirCizzDin.Kamil,3965,f,f
2495545381912269004,7884919712821955715,309237690643,7,240,Shamela0009872-ara1.completed,938,1202,Shamela0009872,0660IbnCadim.ZubdatHalab,3965,f,f
1206199872240486561,-3624516286388735664,309237690643,7,73,Sham19Y0016362-ara1.completed,642,1229,Sham19Y0016362,0697IbnWasil.MufarrijKurub,3965,f,f
6710557592270181218,5274941812924222394,489626437377,3,3965,JK000911-ara1.mARkdown,1,821,JK000911,0630IbnAthirCizzDin.Kamil,3965,f,f
1206199872240486561,-3624516286388735664,489626437377,3,73,Sham19Y0016362-ara1.completed,642,1556,Sham19Y0016362,0697IbnWasil.MufarrijKurub,3965,f,f
6710557592270181218,5274941812924222394,446676772217,3,3965,JK000911-ara1.mARkdown,495,909,JK000911,0630IbnAthirCizzDin.Kamil,3965,f,f
7995828876056489515,7884919712821955715,446676772217,3,241,Shamela0009872-ara1.completed,671,1023,Shamela0009872,0660IbnCadim.ZubdatHalab,3965,f,f
1206199872240486561,-3624516286388735664,446676772217,3,73,Sham19Y0016362-ara1.completed,1209,1556,Sham19Y0016362,0697IbnWasil.MufarrijKurub,3965,f,f
-9173930250693222601,-7266244383407263105,68719497996,4,5742,Shamela0004445-ara1.completed,1041,1564,Shamela0004445,0774IbnKathir.Bidaya,3966,f,f
7650505394919761274,-6614833695216851644,68719497996,4,636,Shamela0012715-ara1.mARkdown,1286,1550,Shamela0012715,0732AbuFida.MukhtasarFiAkhbar,3966,f,f
-2354973524963876756,5274941812924222394,68719497996,4,3966,JK000911-ara1.mARkdown,148,457,JK000911,0630IbnAthirCizzDin.Kamil,3966,f,f
-5460915491831538881,-8381433524439052507,68719497996,4,511,Shamela0006624-ara1,1366,1613,Shamela0006624,0749ZaynDinIbnWardi.Tarikh,3966,f,f
8052411994460724050,2271800227472581094,111669275797,5,8854,Kraken210630005153-ara1,6,508,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar,3966,f,f
3001844220942799386,-6614833695216851644,111669275797,5,638,Shamela0012715-ara1.mARkdown,1,246,Shamela0012715,0732AbuFida.MukhtasarFiAkhbar,3966,f,f
-2354973524963876756,5274941812924222394,111669275797,5,3966,JK000911-ara1.mARkdown,1242,1592,JK000911,0630IbnAthirCizzDin.Kamil,3966,f,f
880012568240679644,-3654492682322209607,111669275797,5,817,Shamela0011566-ara1.completed,905,1443,Shamela0011566,0845Maqrizi.Mawaciz,3966,f,f
-8134087290837695844,-8381433524439052507,111669275797,5,512,Shamela0006624-ara1,770,1219,Shamela0006624,0749ZaynDinIbnWardi.Tarikh,3966,f,f
2209077123005720958,-6874650876450955628,111669275799,2,3006,Shamela0012320-ara1.completed,158,565,Shamela0012320,0808IbnKhaldun.Tarikh,3966,f,f
-2354973524963876756,5274941812924222394,111669275799,2,3966,JK000911-ara1.mARkdown,291,924,JK000911,0630IbnAthirCizzDin.Kamil,3966,f,f
-6656437292238919069,-166781166239542393,111669275796,2,6137,Shamela0010283-ara1.mARkdown,694,1394,Shamela0010283,0733Nuwayri.NihayatArab,3966,f,f
-2354973524963876756,5274941812924222394,111669275796,2,3966,JK000911-ara1.mARkdown,180,1139,JK000911,0630IbnAthirCizzDin.Kamil,3966,f,f
8158868949575205313,-166781166239542393,309237836515,2,5309,Shamela0010283-ara1.mARkdown,348,698,Shamela0010283,0733Nuwayri.NihayatArab,3967,f,f
-7884750792471042258,5274941812924222394,309237836515,2,3967,JK000911-ara1.mARkdown,1249,1611,JK000911,0630IbnAthirCizzDin.Kamil,3967,f,f
-7884750792471042258,5274941812924222394,274878099397,2,3967,JK000911-ara1.mARkdown,62,669,JK000911,0630IbnAthirCizzDin.Kamil,3967,f,f
-8134087290837695844,-8381433524439052507,274878099397,2,512,Shamela0006624-ara1,1153,1488,Shamela0006624,0749ZaynDinIbnWardi.Tarikh,3967,f,f
3001844220942799386,-6614833695216851644,137438965515,2,638,Shamela0012715-ara1.mARkdown,246,1006,Shamela0012715,0732AbuFida.MukhtasarFiAkhbar,3967,f,f
-7884750792471042258,5274941812924222394,137438965515,2,3967,JK000911-ara1.mARkdown,22,1230,JK000911,0630IbnAthirCizzDin.Kamil,3967,f,f
564363489011009822,2271800227472581094,309237836518,3,7979,Kraken210630005153-ara1,342,528,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar,3967,f,f
8158868949575205313,-166781166239542393,309237836518,3,5309,Shamela0010283-ara1.mARkdown,353,532,Shamela0010283,0733Nuwayri.NihayatArab,3967,f,f
-7884750792471042258,5274941812924222394,309237836518,3,3967,JK000911-ara1.mARkdown,1254,1440,JK000911,0630IbnAthirCizzDin.Kamil,3967,f,f
2984472286921168301,-8473187161254624847,8589981992,3,10,JK009370Vols-ara1.mARkdown,975,1355,JK009370Vols,0597CimadDinKatibIsfahani.KharidatQasr,3967,f,f
-7884750792471042258,5274941812924222394,8589981992,3,3967,JK000911-ara1.mARkdown,417,669,JK000911,0630IbnAthirCizzDin.Kamil,3967,f,f
-8429300684268841239,-155503237918072355,8589981992,3,89,Shamela0006669-ara1.completed,112,823,Shamela0006669,0874IbnTaghribirdi.MawridLatafa,3967,f,f
3001844220942799386,-6614833695216851644,8590005916,4,638,Shamela0012715-ara1.mARkdown,475,1174,Shamela0012715,0732AbuFida.MukhtasarFiAkhbar,3967,f,f
-7884750792471042258,5274941812924222394,8590005916,4,3967,JK000911-ara1.mARkdown,490,1262,JK000911,0630IbnAthirCizzDin.Kamil,3967,f,f
-8429300684268841239,-155503237918072355,8590005916,4,89,Shamela0006669-ara1.completed,112,1051,Shamela0006669,0874IbnTaghribirdi.MawridLatafa,3967,f,f
6310438682005540406,-166781166239542393,231928406211,3,5308,Shamela0010283-ara1.mARkdown,574,1599,Shamela0010283,0733Nuwayri.NihayatArab,3967,f,f
2565413060740805403,-7266244383407263105,231928406211,3,5751,Shamela0004445-ara1.completed,171,701,Shamela0004445,0774IbnKathir.Bidaya,3967,f,f
-7884750792471042258,5274941812924222394,231928406211,3,3967,JK000911-ara1.mARkdown,320,1126,JK000911,0630IbnAthirCizzDin.Kamil,3967,f,f
8052411994460724050,2271800227472581094,274878099396,5,8854,Kraken210630005153-ara1,986,1387,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar,3967,f,f
-7884750792471042258,5274941812924222394,274878099396,5,3967,JK000911-ara1.mARkdown,22,517,JK000911,0630IbnAthirCizzDin.Kamil,3967,f,f
-8134087290837695844,-8381433524439052507,274878099396,5,512,Shamela0006624-ara1,904,1280,Shamela0006624,0749ZaynDinIbnWardi.Tarikh,3967,f,f
9057109644490218670,-6874650876450955628,137438965524,3,2038,Shamela0012320-ara1.completed,1267,1480,Shamela0012320,0808IbnKhaldun.Tarikh,3967,f,f
3001844220942799386,-6614833695216851644,137438965524,3,638,Shamela0012715-ara1.mARkdown,522,809,Shamela0012715,0732AbuFida.MukhtasarFiAkhbar,3967,f,f
-7884750792471042258,5274941812924222394,137438965524,3,3967,JK000911-ara1.mARkdown,417,932,JK000911,0630IbnAthirCizzDin.Kamil,3967,f,f
-7884750792471042258,5274941812924222394,283467912543,2,3967,JK000911-ara1.mARkdown,613,990,JK000911,0630IbnAthirCizzDin.Kamil,3967,f,f
-8079974012635479647,8450140526675317881,283467912543,2,221,Shamela0012348-ara1.completed,778,951,Shamela0012348,0685IbnCibri.TarikhMukhtasarDuwal,3967,f,f
8719247251176052138,-166781166239542393,575525637326,2,5310,Shamela0010283-ara1.mARkdown,1,569,Shamela0010283,0733Nuwayri.NihayatArab,3968,f,f
-5634439741804720042,5274941812924222394,575525637326,2,3968,JK000911-ara1.mARkdown,966,1596,JK000911,0630IbnAthirCizzDin.Kamil,3968,f,f
8158868949575205313,-166781166239542393,8590117942,3,5309,Shamela0010283-ara1.mARkdown,774,1305,Shamela0010283,0733Nuwayri.NihayatArab,3968,f,f
-5634439741804720042,5274941812924222394,8590117942,3,3968,JK000911-ara1.mARkdown,93,709,JK000911,0630IbnAthirCizzDin.Kamil,3968,f,f
175000699797982907,8450140526675317881,8590117942,3,224,Shamela0012348-ara1.completed,96,623,Shamela0012348,0685IbnCibri.TarikhMukhtasarDuwal,3968,f,f
-4961842696291718802,-1565415704678795426,77309581544,3,6480,JK003609-ara1.mARkdown,734,1076,JK003609,0764Safadi.WafiBiWafayat,3968,f,f
7440221512534549364,-750648574121750056,77309581544,3,6576,Shamela0010906-ara1.mARkdown,932,1472,Shamela0010906,0748Dhahabi.SiyarAclamNubala,3968,f,f
-5634439741804720042,5274941812924222394,77309581544,3,3968,JK000911-ara1.mARkdown,717,1017,JK000911,0630IbnAthirCizzDin.Kamil,3968,f,f
8158868949575205313,-166781166239542393,369367255306,2,5309,Shamela0010283-ara1.mARkdown,705,1614,Shamela0010283,0733Nuwayri.NihayatArab,3968,f,f
-5634439741804720042,5274941812924222394,369367255306,2,3968,JK000911-ara1.mARkdown,1,966,JK000911,0630IbnAthirCizzDin.Kamil,3968,f,f
8719247251176052138,-166781166239542393,133658,5,5310,Shamela0010283-ara1.mARkdown,1,309,Shamela0010283,0733Nuwayri.NihayatArab,3968,f,f
4855323680579430964,-5846110217919951192,133658,5,4270,Shamela0012406-ara1.mARkdown,350,983,Shamela0012406,0597IbnJawzi.Muntazam,3968,f,f
7440221512534549364,-750648574121750056,133658,5,6576,Shamela0010906-ara1.mARkdown,1331,1595,Shamela0010906,0748Dhahabi.SiyarAclamNubala,3968,f,f
-4120374578515304061,5283840752347635461,133658,5,8274,Shamela0035100-ara1.mARkdown,1,398,Shamela0035100,0748Dhahabi.TarikhIslam,3968,f,f
-5634439741804720042,5274941812924222394,133658,5,3968,JK000911-ara1.mARkdown,697,1230,JK000911,0630IbnAthirCizzDin.Kamil,3968,f,f
-8264767209663705614,5274941812924222394,171798831048,2,3970,JK000911-ara1.mARkdown,862,1389,JK000911,0630IbnAthirCizzDin.Kamil,3970,f,f
5685800475491881792,-166781166239542393,68719543633,2,6133,Shamela0010283-ara1.mARkdown,463,803,Shamela0010283,0733Nuwayri.NihayatArab,3971,f,f
6102401637402693381,5274941812924222394,68719543633,2,3971,JK000911-ara1.mARkdown,1094,1541,JK000911,0630IbnAthirCizzDin.Kamil,3971,f,f
3001844220942799386,-6614833695216851644,68719543635,2,638,Shamela0012715-ara1.mARkdown,1183,1327,Shamela0012715,0732AbuFida.MukhtasarFiAkhbar,3971,f,f
6102401637402693381,5274941812924222394,68719543635,2,3971,JK000911-ara1.mARkdown,1,161,JK000911,0630IbnAthirCizzDin.Kamil,3971,f,f
2983080745484752066,-166781166239542393,68719543634,6,5929,Shamela0010283-ara1.mARkdown,136,789,Shamela0010283,0733Nuwayri.NihayatArab,3971,f,f
7841493561122885849,-1565415704678795426,68719543634,6,3312,JK003609-ara1.mARkdown,185,538,JK003609,0764Safadi.WafiBiWafayat,3971,f,f
8249933454143419419,-750648574121750056,68719543634,6,6564,Shamela0010906-ara1.mARkdown,329,647,Shamela0010906,0748Dhahabi.SiyarAclamNubala,3971,f,f
-238408272941745538,5283840752347635461,68719543634,6,8068,Shamela0035100-ara1.mARkdown,689,1060,Shamela0035100,0748Dhahabi.TarikhIslam,3971,f,f
6579355925257844173,-7266244383407263105,68719543634,6,5752,Shamela0004445-ara1.completed,631,928,Shamela0004445,0774IbnKathir.Bidaya,3971,f,f
