,Distinct count
169,1
156,1
189,1
145,1
137,1
150,1
180,1
157,1
170,1
124,1
136,1
114,1
148,1
110,1
144,1
112,1
127,1
141,1
133,1
147,1
152,1
154,2
108,2
103,2
102,2
160,2
104,2
107,2
123,2
120,3
101,3
130,4
105,4
106,4
117,4
100,5
