word,count
امراه فرعون,5
يوسف هي,5
بن شداد,5
الدين بن,5
القاضي بها,5
فدعا عليهم,5
نجد فان,5
من نجد,5
دعاني من,5
له فقال,5
فرعون مصر,5
في بني,5
من سبع,5
بن فضاله,5
الرجل لما,5
خالد انه,5
يوسف وهي,5
يوسف السبع,5
بعض صلاه,5
عليكم ان,5
باب قوله,5
محمد اخبرنا,5
حدثنا جويريه,5
من قدره,5
الله اخبرنا,5
جناح عليكم,5
احدي من,5
قال ثم,5
في عام,5
بالحا والصاد,5
لما به,5
بن اسماعيل,5
تعالي في,5
سنين يوسف,5
بها في,5
في الاستسقا,5
ان كان,5
كان بكم,5
اكلوا القد,5
النون للاضافه,5
اخي جويريه,5
عليهم القحط,5
جويريه حدثنا,5
ح اخبرنا,5
قتيبه حدثنا,5
ابو الحسين,5
شداد اي,5
كتابه ثم,5
سبع سني,5
القد والعظام,5
سمع عبد,5
اللهم وطاتك,5
يوسف وهو,5
فيها القحط,5
بكم اذي,5
اذي من,5
الريان بن,5
اسما عن,5
من مطر,5
المحنه والبلا,5
لما كذبوه,5
اسرايل من,5
يوسف ذكر,5
كانت من,5
زمان المحنه,5
واجدبت الارض,5
كما في,5
اولاد مضر,5
من القحط,5
والسين من,5
سنين او,5
يوسف ما,5
عام السنه,5
بضم الميم,5
ولا جناح,5
ابي خالد,5
اخبرنا السراج,5
عن ابيه,5
اكلوا الوبر,5
بن الريان,5
المسلمين اللهم,5
يوسف وهذا,5
وهو اللهم,5
كتاب الاستسقا,5
الا قليلا,4
للترجمه في,4
لهن الا,4
القحط في,4
يوسف فقال,4
قليلا مما,4
مطر او,4
اصبحوا قالوا,4
بن زيد,4
يوسف فابتلوا,4
اخذناهم بالعذاب,4
يوسف صلوات,4
عن قتاده,4
يوسف حدثني,4
من الايات,4
عبد الوهاب,4
غير مره,4
وسلامه عليه,4
انطلقوا بنا,4
بنا حتي,4
سفيان غير,4
دل عليه,4
عصوا الله,4
فانهم عصوا,4
ولقد اخذناهم,4
وكيع قال,4
قالوا انطلقوا,4
زيد بن,4
او مبتدا,4
محذوف اي,4
واحد بخمسين,4
يعقوب بن,4
لما اصبحوا,4
انهم لما,4
فقال انهم,4
عن عبد,4
يزيد قال,4
يوسف وقيل,4
سنه اي,4
سنه سبع,4
اجعلها كسني,4
ان يعينه,4
عليهم قحط,4
كتاب المساجد,4
وسلم وقال,4
حمزه قال,4
ال فرعون,4
اخذنا ال,4
اكبر فيسجد,4
ملوك الارض,4
في ملوك,4
قحط كقحط,4
الله من,4
فاصابهم القحط,4
ان يجعل,4
قريش ان,4
فيسجد وضاحيه,4
ابو علي,4
وقيل اراد,4
مضر بضم,4
الميم وفتح,4
بن الحسين,4
امنوا وكانوا,4
الجدب وقال,4
مصر ببني,4
موسي وقيل,4
في السما,4
قوله سنينا,4
وكانوا يتقون,4
وسلم حدثنا,4
كالسنين التي,4
وجعل الرجل,4
قال قد,4
بن الصباح,4
ثنا عبد,4
القحط عليهم,4
في احاديث,4
والقاف من,4
مقهور والسين,4
عدو مقهور,4
في قصه,4
يجد في,4
الله يجد,4
سبيل الله,4
في سبيل,4
يهاجر في,4
وعضل والقاره,4
ومن يهاجر,4
من عدو,4
او كنتم,4
ابعث عليهم,4
باب القنوت,4
القحط او,4
اشتد علينا,4
يوسف اشتد,4
الارض مراغما,4
مراغما كثيرا,4
تحويل ملك,4
ملك والعين,4
والعين من,4
باللغتين وفي,4
وفي لام,4
لام سنه,4
سنه لغتان,4
لغتان احدهما,4
احدهما انها,4
انها واو,4
واو لقولهم,4
لقولهم سنوات,4
سنوات وسانيت,4
وسانيت وسنيه,4
يوسف معني,4
وعصيه فانهم,4
بن شبيب,4
لحيان وعضل,4
وان كان,4
يغشي الناس,4
القحط واصابهم,4
هذا عذاب,4
يوسف كان,4
ال عمران,4
سوره الروم,4
والجدب وهي,4
احبس عنهم,4
باب في,4
اللهم احبس,4
استعصت عليه,4
بثمن بخس,4
ارسلوا واردهم,4
داود عليه,4
سفيان بن,4
ابو عبد,4
وهي من,4
حين ص,4
مكه حين,4
الجب وجدوا,4
وتخفيف اليا,4
وقال تعالي,4
ولتعلمن نباه,4
نباه بعد,4
سلف في,4
عنهم قطر,4
يوم القيامه,4
يدعو علي,4
ان رجلا,4
قطر السما,4
السلطان علي,4
فاشتد عليهم,4
كما بلونا,4
بلونا اصحاب,4
واردهم فادلي,4
الوليد الذي,4
فالله اعلم,4
عمته حكاه,4
لم يزل,4
الله فقال,4
كانت عمته,4
فتح حدثنا,4
سبط موسي,4
فادلي دلوه,4
من سبط,4
اي يصيحون,4
الوبر والدم,4
وقيل كانت,4
كان فرعون,4
مضر وخذهم,4
والاولاد اذا,4
واخبرنا ابو,4
يوسف فانزل,4
عبيد بن,4
وروي عن,4
قريشا قد,4
قد استعصوا,4
لهم بعد,4
الصحيح انه,4
بن صالح,4
والعرب تقول,4
في الفجر,4
في المغرب,4
ابن اخي,4
جويريه بن,4
الي اخرهم,4
دلوه فلما,4
ياكلن ما,4
عنه قال,4
الي الجب,4
مع اخوته,4
بن ميمون,4
في صلاته,4
يوسف فانه,4
قنت بعد,4
الجهد فذلك,4
كان احدهم,4
روايه ان,4
حتي ننظر,4
واخرجه مسلم,4
من الركعه,4
يوسف التي,4
ثم اخبر,4
وابطوا عن,4
عليه دعا,4
الممنين بمكه,4
ذلك من,4
يا يوسف,4
فاكلوا الميته,4
اللهم نج,4
قال كان,4
احيا العرب,4
في السنين,4
تعالي فارتقب,4
فارتقب يوم,4
من احيا,4
تزرعون سبع,4
واشدد اللهم,4
سنين واكل,4
العظيم الذي,4
ايامه الغلا,4
حدث في,4
في اخر,4
يوسف وقول,4
نج نج,4
بن تميم,4
رعلا وذكوان,4
برقم كتاب,4
هو حي,4
حي فلما,4
فلما انتهوا,4
رافع بن,4
سفيان عن,4
ما زال,4
الحسين بن,4
يوسف ابن,4
يوسف اخرجه,4
خر ساجدا,4
انتهوا الي,4
ثم خر,4
من ان,4
ام هو,4
ربيعه ثم,4
ما حال,4
الف الف,4
ننظر ما,4
يوسف ايها,4
ايها الصديق,4
يوسف حتي,4
رشيد الدين,4
السما وابعث,4
يوسف وسلط,4
قوله واجعلها,4
انا لا,4
عليهم غلام,4
غلام ثقيف,4
يقول وهو,4
بن عثمان,4
كل صلاه,4
وخذهم بسنين,4
ثنا الحسن,4
اشتد الامر,4
ثنا محمد,4
لي النبي,4
الامر فيه,4
ابو اليمان,4
من اختار,4
انه لا,4
علي حال,4
بسبع من,4
غير منصرف,4
مردا وجا,4
احدي سني,4
عن علي,4
بن زياد,4
علي صناديد,4
قال لي,4
من السنين,4
يعني اشتد,4
صناديد قريش,4
القتل يوم,4
مضر فامسك,4
بن لاوذ,4
بن حرب,4
ثنا ابراهيم,4
مالك عن,4
سهل بن,4
الي اخره,4
اي جدب,4
اختار الضرب,4
يدعو في,4
مردا وفي,4
يوسف فاجدبوا,4
فقال صلي,4
الضرب والقتل,4
فاجدبوا سبع,4
سبع يعني,4
ونقص من,4
بالهزيمه والزلزله,4
سام بن,4
وهو الوبر,4
فاجاب الله,4
صالح الاخوان,4
وفقدنا صالح,4
بروقها وفقدنا,4
حرفا وقال,4
ولابي ذر,4
عن هذا,4
ان قال,4
او اكثر,4
حين بلوغه,4
وقيل هو,4
ربيعه والمستضعفين,4
حين قال,4
قوله عز,4
الله لمن,4
الليالي السبع,4
الاخوان فيها,4
قال ما,4
اذهبت كل,4
مجري جمع,4
بن عنبسه,4
سنه ست,4
ليوسف ما,4
يجوز ان,4
اياك شديد,4
سعيد عن,4
اجراه مجري,4
جمع المذكر,4
علي نبينا,4
بانتجاعي اياك,4
اخاه في,4
في دين,4
حازم عن,4
ابو حازم,4
وانا بانتجاعي,4
او من,4
بن ارم,4
من الليالي,4
الشفقه عليك,4
تضعوا اسلحتكم,4
الفضل بن,4
ولد الريان,4
قصه سني,4
ومن ولد,4
بهذا الاسناد,4
الحكم بن,4
كانا في,4
الريان اسيه,4
ومن قصه,4
بالواو والنون,4
القد ومن,4
ومنهم معاويه,4
من حيث,4
ولا الساعه,4
يوسف انه,4
اسيه بنت,4
الست تزعم,4
الي الطوفان,4
موسي ومنهم,4
يوسف فلما,4
الطوفان ثم,4
يوسف وقوله,4
من كل,4
نار الخليل,4
ان تضعوا,4
مرضي ان,4
بن اسحاق,4
عبيد امراه,4
مضر اي,4
مزاحم بن,4
بن دكين,4
بنت مزاحم,4
وابو سلمه,4
الي نار,4
يوسف الجدب,4
مرت بنا,4
ابو محمد,4
من جهه,4
انك بعثت,4
وكلاهما كانا,4
كنتم مرضي,4
الجلد واكلوا,4
زاد في,4
واكلوا القد,4
والمراد به,4
شووا الجلد,4
حتي شووا,4
والرحم الست,4
والقحط سبع,4
بن نوح,4
التي اصابهم,4
وذلك ان,4
نوح وكلاهما,4
في سوره,3
وعاندوه دعا,3
سقطت النون,3
دينارا وكان,3
فلما مسهم,3
الارض فاصابت,3
حديث الدعا,3
قصه يوسف,3
قريش اعني,3
يقنت في,3
العظام والكلاب,3
عصوه وعاندوه,3
فلما عصوه,3
فاصابت قريشا,3
يوسف فلم,3
يوسف وعنه,3
الدارقطني في,3
احدي وعشرين,3
الله حمي,3
وطاك علي,3
الرسول صلي,3
وفي تفسير,3
حمي وانه,3
يوسف كما,3
بن تاشفين,3
لاقربن بكم,3
وابي ذر,3
الحديث علي,3
والكلاب والجيف,3
بعض الروايات,3
بن مسلم,3
ذر يعني,3
حدثنا الوليد,3
وقيل بل,3
والقحط وهي,3
جاعوا فادع,3
قد جاعوا,3
اهلك قد,3
حتي صار,3
الدخان قال,3
الروايات اللهم,3
بعده حدثنا,3
نقطع في,3
بصله الرحم,3
لا نقطع,3
الاوزاعي عن,3
عنه وهذا,3
مع الاضافه,3
يوسف الثاني,3
القطر واجدبت,3
الاستسقا باب,3
بضربه ينتقم,3
يوسف وعن,3
ويجوز ان,3
يوسف ويجوز,3
مسعود قال,3
العن لحيانا,3
وذكره الي,3
وقول عمر,3
حديث الاوزاعي,3
اشاره الي,3
مسهم الجوع,3
قام اللهم,3
الجوع ارسلوا,3
بمثل حديث,3
ذكر بمثل,3
ارسلوا اليه,3
علي بعض,3
بن عيينه,3
وبعد ال,3
والمهاجرون من,3
عن مسروق,3
وقوله كسني,3
اسما ابن,3
الاعمش عن,3
تقول في,3
يوسف لما,3
اسلحتكم حدثنا,3
يوسف والمهاجرون,3
فلما راي,3
يوسف وجه,3
من اولهم,3
ولقد جاهم,3
اولهم الي,3
في فضل,3
اخرهم ليس,3
ليس فيهم,3
جا في,3
فيهم من,3
من اتهمه,3
اتهمه احد,3
احد بالنفاق,3
ثنا احمد,3
هذه الحاله,3
جاهم رسول,3
بل كلهم,3
واله فقال,3
دعا رسول,3
فقال انشدك,3
