word,count
العزيز الفاطمي,4
للامام العزيز,4
وخطب للامام,4
يوسف فاعتنق,4
المقلد بن,4
الموصل المقلد,4
والي الموصل,4
استماله والي,4
من استماله,4
وتمكن من,4
العراقين وتمكن,4
السنه ه,4
همت به,4
في قصه,4
علي منبر,4
يوسف ثم,4
ان ابا,4
يوسف الي,4
ابي خنزير,4
الي رقاده,4
هارون بن,4
تعالي ابو,4
الله عليه,4
يوسف حتي,4
علي ابي,4
في سنه,4
من الهجره,4
الاسرا الاسرا,4
الفاطمي علي,4
منبر الموصل,4
الي ان,4
بال النسوه,4
قال قال,4
فقلت له,4
فحل بن,4
بن نوح,4
بن ثابت,4
يوسف فلما,4
بباب سلم,4
ودفن بباب,4
عم ابي,4
من التاييد,4
اسحق بن,4
سنه احدي,4
هود هود,4
الرحيم بن,4
الموصل سنه,4
يوحنا بن,4
جبله بن,4
بن حمود,4
بن الشيخ,4
نجزي المحسنين,4
وكذلك نجزي,4
قال لي,4
ليوسف في,4
تاويل الاحاديث,4
يوسف الملوسي,4
من تاويل,4
يجتبيك ربك,4
وكذلك يجتبيك,4
فلما وصل,4
قال دخلت,4
يوسف الوراق,4
فلما دخلوا,4
ما كان,4
ابي بكر,4
ابو عمر,4
اوي اليه,4
قال حدثنا,4
من الله,4
بكر المالكي,4
بن سالم,4
الله عن,4
له سجدا,4
عوانه القرشي,4
دخلوا علي,4
اسماعيل بن,4
الا ما,3
ولما دخلوا,3
يوسف ان,3
اذ ذاك,3
في هذا,3
من تونس,3
من قرا,3
علي ديوان,3
ابي العباس,3
الشيخ الفقيه,3
بين يدي,3
يوسف اوي,3
وقال الشيخ,3
قال ما,3
بن نافع,3
وزاويه الشيخ,3
سنه تاريخ,3
الحجاج يوسف,3
بن حسون,3
شيخنا ابي,3
طبع القاهره,3
اتصل به,3
الي المشرق,3
زياده في,3
يوسف فقال,3
ضباره الاجاني,3
ما ذكره,3
الايات القرانيه,3
الرعد الرعد,3
بن غانم,3
سنه اربع,3
ووزره بن,3
الدين عبد,3
التوبه التوبه,3
بن حماد,3
يوسف ابو,3
من هذه,3
ان الشيخ,3
عليه قال,3
الي مصر,3
سحنون وعون,3
فيه من,3
ابو الفضل,3
بكر بن,3
القاسم بن,3
تاريخ الطبري,3
يا بني,3
الله ع,3
لدين الله,3
عنده يوسف,3
بن الحسين,3
ابي حنيفه,3
بن جيران,3
في الظاهر,3
يوسف المعروفي,3
له ما,3
في جماعه,3
محمد ووزره,3
ابي طالب,3
في المنام,3
الزاهد ابو,3
خالد بن,3
وهو ابن,3
ان الكرماني,3
الكرماني قد,3
قحذم بن,3
في الطريق,3
المهدي عليه,3
بن اسحق,3
ابراهيم الخليل,3
وسليمان وايوب,3
من ابيه,3
ما لم,3
هو الذي,3
اني رايت,3
ومن ذريته,3
ذريته داود,3
داود وسليمان,3
وايوب ويوسف,3
استخرجها من,3
ويوسف وموسي,3
وموسي وهارون,3
وهارون وكذلك,3
ي سوره,3
المحسنين وزكريا,3
وزكريا ويحيي,3
ويحيي وعيسي,3
ربك ويعلمك,3
يوسف الكندي,3
بن يونس,3
يونس الحراني,3
قبل ان,3
علي العرش,3
حجه العراقين,3
زياد بن,3
ب حجه,3
فاعتنق الاسماعيليه,3
الاسماعيليه وخطب,3
ابي الاغلب,3
الطبعه السنه,3
وهو الذي,3
والله اعلم,3
حكايه عن,3
سنه هجريه,3
ابويه علي,3
القاهره سنه,3
وقال ابو,3
من الصالحين,3
كما قال,3
قطعن ايديهن,3
وترك معه,3
وكان يكتب,3
عليها ابا,3
الهاشمي الحسيني,3
سقط من,3
لنا ولو,3
كان لياخذ,3
ليوسف ما,3
عبد الحكم,3
ابن الدايه,3
القرشي الهاشمي,3
من وعا,3
ان لا,3
سالم بن,3
من بني,3
سليم بن,3
سحنون بن,3
يوسف يقول,3
بن سعيد,3
ثم ان,3
بسم الله,3
الله الرحمن,3
في نفسه,3
الرحمن الرحيم,3
الا ان,3
بن ماسويه,3
ارجع الي,3
الي ربك,3
ربك فسله,3
فسله ما,3
النسوه اللاتي,3
وابن رشيد,3
يوسف وابن,3
اللاتي قطعن,3
عن اخوه,3
ومن قبل,3
عبد الرحيم,3
والشيخ ابو,3
يوسف و,3
علي النفطي,3
ابي محمد,3
من يوسف,3
علي باجي,3
بن عامر,3
المتقدم ذكره,3
ج ص,3
احب الي,3
بن موسي,3
لا ان,3
بن كردوس,3
هذا الكتاب,3
ابو الحسن,3
ابت هذا,3
اليوم لدينا,3
يعقوب يوسف,3
علي لسان,3
ويحيي بن,3
ابن يعقوب,3
فضل الله,3
فهرس الاماكن,3
ابو العباس,3
الحاج عبد,3
الشيخ الحاج,3
الصدفي رحمه,3
بخط نسخي,3
بن مسلمه,3
العابد رحمه,3
وصلي عليه,3
وعبد الله,3
ولقد همت,3
قال هل,3
الكندي محمد,3
المرحوم الشيخ,3
ايها العزيز,3
وهم بها,3
زيد بن,3
يوسف الايه,3
السوره الصفحه,3
الي ابي,3
من السوره,3
سوره الفرقان,3
عليه وهو,3
الايه رقمها,3
يا ايها,3
و سوره,3
بن زياد,3
حسن بن,3
التي جرت,3
من ذلك,3
في شهر,3
عبد السلام,3
يا يوسف,3
دخلوا عليه,3
قرا علي,3
دخلت علي,3
السلام الي,3
رقمها من,3
لو لا,3
لدينا مكين,3
به ولم,3
مكين امين,3
تونس قال,2
يوسف يا,2
يوسف يونس,2
اذا كان,2
القام بامر,2
وعفيقان بن,2
بامر الله,2
بخط زاهد,2
رقاده وامرهم,2
وغير ذلك,2
ونزل وادي,2
لا يعترضوا,2
في كلامه,2
وامرهم ان,2
هل علمتم,2
مسنا واهلنا,2
بعد حين,2
باقي النسخ,2
عن سحنون,2
سجدا وقال,2
ابو يعقوب,2
الخزاعي المتعبد,2
في الف,2
خنزير في,2
حاشيه ز,2
الف فارس,2
يزيد ابو,2
سار النسخ,2
قدم غزويه,2
ببضاعه مزجاه,2
اصبح قدم,2
فلما اصبح,2
ظاهر في,2
الحسن القابسي,2
اسلم بن,2
به فلما,2
بن يزيد,2
من جهه,2
زاهد علي,2
فبات به,2
وعامر بن,2
الرمل فبات,2
بن الحداد,2
وادي الرمل,2
فارس الي,2
لم يكن,2
ز بخط,2
وجنا ببضاعه,2
افقه من,2
الحكايه عن,2
الي ما,2
رايتهم لي,2
الاجانيين ابا,2
خرج بعده,2
ورفع ابويه,2
الطبعه الاولي,2
الاولي السنه,2
في اموره,2
والقمر رايتهم,2
مكدول وعلي,2
والشمس والقمر,2
كوكبا والشمس,2
عشر كوكبا,2
احد عشر,2
رايت احد,2
قبل ما,2
وعلي الاجانيين,2
ابا مكدول,2
الفضل علي,2
ابي الفرج,2
وقال محمد,2
حسين بن,2
في امر,2
ما جري,2
له نعم,2
جيمله واجانه,2
واجانه وقدم,2
الجيمليين ابا,2
وقدم علي,2
بيروت لبنان,2
ه م,2
يوسف الصديق,2
ثم خرج,2
علي الجيمليين,2
في الاصل,2
محمد في,2
ابو مكدول,2
مسلمه الصدفي,2
ان يكون,2
حمود بن,2
فقال يا,2
ان لم,2
ابا عبد,2
بن قيس,2
رياي من,2
ذكر افتتاح,2
ثابت الدهماني,2
جميع النسخ,2
وفي جميع,2
صححناه وفي,2
كما صححناه,2
تاويل رياي,2
اسفي علي,2
النكاح باب,2
السوره ب,2
تعالي ومنهم,2
وتبدا السوره,2
ابي زيد,2
مع امير,2
بن شبلون,2
ابت اني,2
بن ملجم,2
يوسف جبله,2
علمتم ما,2
فعلتم بيوسف,2
لابيه يا,2
يوسف لابيه,2
اذ قال,2
ما فعلتم,2
يا اسفي,2
حاشيه م,2
ال عمران,2
السلام علي,2
قالوا تالله,2
م ه,2
ابي يعقوب,2
الدين يوسف,2
الل ه,2
فتحسسوا من,2
جمال الدين,2
حجاج بن,2
تغري بردي,2
يوسف حجاج,2
اربع وثلاثين,2
من سنه,2
المحرم من,2
يوسف الزعبي,2
يوسف هو,2
تفتا تذكر,2
باجي دوحد,2
يعقوب السرتي,2
ابي عمر,2
النجوم الزاهره,2
يوسف قالوا,2
بن معاويه,2
اصحاب الشيخ,2
وهو نبي,2
الذين كانوا,2
زياده الله,2
الكتب العلميه,2
دار الكتب,2
القام عليه,2
سجود يعقوب,2
السرتي رحمه,2
شا الله,2
ملوك مصر,2
في ملوك,2
الزاهره في,2
تذكر يوسف,2
ان راي,2
علي من,2
بن الزبير,2
الطبري وما,2
يقول من,2
الممنين عليه,2
قوله في,2
من الهالكين,2
ū ū,2
يوسف حيث,2
يوسف بمصر,2
يوسف ولم,2
يعقوب النبي,2
وهو من,2
ابو سعيد,2
علي الظالم,2
لولي الله,2
يوسف الا,2
ومن معه,2
معه الي,2
راي برهان,2
الفضل يوسف,2
برهان ربه,2
وتوفي سنه,2
سبع عشره,2
سنه سبع,2
اذهبوا فتحسسوا,2
عمر محمد,2
ضمن المجموعه,2
المجموعه من,2
الزاهد الفقيه,2
العابد الزاهد,2
لخم العابد,2
بني اذهبوا,2
مولي لخم,2
الي غزويه,2
نصر مولي,2
ايضا الي,2
وهم انبيا,2
يعقوب وولده,2
اخرج ابا,2
ابا زاكي,2
زاكي الي,2
الي طرابلس,2
الايات في,2
الصفحه الموضوع,2
من جمادي,2
مقدمه الملف,2
ت الايات,2
حاشيه ت,2
خلف بن,2
وموسي بن,2
وابيضت عيناه,2
طرابلس وكان,2
وكان عمه,2
عمه ابو,2
في الافاق,2
اسحاق الكندي,2
في كتابه,2
اليه ابويه,2
الله به,2
محمد الشبيبي,2
من برقه,2
وقبره مزار,2
ذكر كراماته,2
سعد بن,2
كراماته رضي,2
امير مصر,2
من الممنين,2
قبل امير,2
ع ل,2
ما حكاه,2
غفور رحيم,2
فيمن اخرج,2
سعيد بن,2
عاملا عليها,2
عليها فلما,2
وصل اليه,2
انه لم,2
الكتاب في,2
علي الباجي,2
علي ابن,2
بن ماكنون,2
من الحزن,2
بن كناوه,2
ماكنون الاجاني,2
الحزن فهو,2
فهو كظيم,2
مديني بن,2
وهي بخط,2
ذلك فقال,2
المتعبد ابو,2
نسخي كتبها,2
في كتاب,2
بن تماشت,2
ان شا,2
مصطفي غالب,2
كذلك في,2
ان الله,2
بتقديمها الينا,2
ادخلوا مصر,2
مصر ان,2
تعالي ان,2
في الاساس,2
وكان كذلك,2
عيناه من,2
به وكان,2
قبر الشيخ,2
ي ج,2
الي القيروان,2
ذ ر,2
ه ط,2
السلام بن,2
وعيسي والياس,2
العرش وخروا,2
اليه قال,2
لا قال,2
هيت لك,2
وقالت هيت,2
له انا,2
من مصر,2
قدم الشيخ,2
قلت لا,2
وذلك لما,2
يوشع بن,2
ينبغي ان,2
افرايم بن,2
كان يوسف,2
ابن موسي,2
موسي بن,2
من غير,2
محمد القلال,2
من هذا,2
كان فيه,2
سنه ابراهيميه,2
هاجر الي,2
المرخ المتقدم,2
المراه قلت,2
معاذ الله,2
ي يوحنا,2
يوحنا المعمدان,2
المعمدان يعقوب,2
يعقوب يهوذا,2
هبه الله,2
ان كيدكن,2
وهمت به,2
الساعه من,2
فاما ما,2
في الهوا,2
من موضعه,2
تاويل ما,2
جات الساعه,2
هذه جات,2
رحمه غيث,2
الحسيني المرخ,2
الله انه,2
قال هذه,2
صار اليه,2
عليك وادفنك,2
وكانت له,2
وزالت الشمس,2
بها الشيخ,2
الي الاسكندريه,2
الجمعه فبينما,2
يوسف لما,2
وكان قد,2
ونفع به,2
يوم الجمعه,2
ابي القاسم,2
القاسم الزعبي,2
الزعبي رحمه,2
وكان في,2
في الرجاله,2
الرجاله وجرح,2
الجامع يوم,2
الي الجامع,2
الرجل الذي,2
عليه شيخنا,2
وصلت الي,2
فلما وصلت,2
قال فلما,2
فبينما نحن,2
نحن في,2
له افعال,2
الطريق واذا,2
افعال جميله,2
جميله وفضال,2
وفضال مذكوره,2
واتاه من,2
من اجانه,2
اجانه ابو,2
هذه المراه,2
حاج يوسف,2
يا حاج,2
ضباره وابن,2
وابن اخيه,2
اخيه تمام,2
تدري يا,2
قد مات,2
لها انصرفي,2
وقال لها,2
معارك ابو,2
واذا بامراه,2
من الاكابر,2
وقت التاهيب,2
يوسف اعرض,2
اعرض عن,2
ما خطبكن,2
ان ربي,2
ابو الطاهر,2
الطاهر اسماعيل,2
بن جابر,2
جابر الهواري,2
الهواري القاضي,2
جهزهم بجهازهم,2
بن خليفه,2
خليفه الدهماني,2
الدهماني الفقيه,2
الفقيه العابد,2
ذلك من,2
وطلب منه,2
في اخر,2
قبل وعا,2
اخيه كذلك,2
فقال الشيخ,2
يوم القيامه,2
قبل يوسف,2
امين اجعلني,2
خطبكن اذ,2
عن هذا,2
اذ راودتن,2
من شي,2
قول الله,2
وذلك قول,2
عند الشيخ,2
اجعلني علي,2
عنه امين,2
للشيخ ابي,2
قال حدثني,2
عوانه الحسني,2
قال العواني,2
العواني كان,2
كان فقيها,2
يعقوب ليوسف,2
انه هو,2
انك اليوم,2
علي قال,2
عليه من,2
عن نفسه,2
راودتن يوسف,2
دخلت عليه,2
قالوا تا,2
تا الله,2
فلما دخلت,2
ابي عمران,2
وهو بدار,2
انا يوسف,2
يوما علي,2
دخلت يوما,2
عليهم ما,2
بن فضل,2
من يتق,2
يتق ويصبر,2
ويصبر فان,2
فان الله,2
وجا اخوه,2
وهو في,2
يوسف فدخلوا,2
و ورقه,2
فدخلوا عليه,2
ورقه بن,2
بن نومل,2
نومل ي,2
عمران الفاسي,2
الفاسي فوجدته,2
علينا قال,2
حدثني من,2
وحدثني الشيخ,2
الفقيه العدل,2
العدل ابو,2
كذا وكذا,2
ابراهيم الطنقي,2
الطنقي وكان,2
وهو جالس,2
السلام من,2
خضر وهو,2
فوجدته يقرا,2
ثياب خضر,2
استياس الرسل,2
الرسل وظنوا,2
وظنوا انهم,2
عليه ثياب,2
الملك الذي,2
يقرا في,2
ما عنده,2
الفي وزالت,2
الشمس ضرب,2
وخروا له,2
ودخل عسكره,2
انت بممن,2
وما انت,2
عن الشيخ,2
اخاه في,2
حكاه الله,2
واستعمل عليها,2
الاجاني عم,2
زاكي وترك,2
اخبرني بذلك,2
الله الي,2
في دين,2
دين الملك,2
الي ايكجان,2
ثم اتي,2
الملك الا,2
ان يشا,2
انه كان,2
يشا الله,2
وصلي الله,2
بممن لنا,2
لياخذ اخاه,2
لي الشيخ,2
بمصدق لنا,2
ارسل ابو,2
ابو الحجاج,2
الي ابيه,2
وقدم عليه,2
الصلاه والسلام,2
بن سكله,2
سكله الغشمي,2
هو ابن,2
ودفن بجبانه,2
بجبانه المرابط,2
المرابط ابي,2
الغشمي فنزل,2
فنزل علي,2
علي تيجس,2
اهلها علي,2
علي ان,2
من القيروان,2
كنا صادقين,2
ولو كنا,2
له ابو,2
عليه غزويه,2
ضرب غزويه,2
ولنعلمه من,2
كل ذي,2
ذي علم,2
لي من,2
الاحاديث وكقوله,2
فاسرها يوسف,2
نفسه ولم,2
ويعلمك من,2
ولم يبدها,2
في ولده,2
الي القاهره,2
استدعي الي,2
دار الفكر,2
يعني في,2
السلام وما,2
اعلم بما,2
علي يد,2
في الاول,2
تعلموا ان,2
ان اباكم,2
الارض ولنعلمه,2
عليه صبرا,2
يوسف وابا,2
الذي انزل,2
وابا مكدول,2
قالا يقول,2
كان قالا,2
الي قصر,2
قصر الافريقي,2
الله نرفع,2
نرفع درجات,2
درجات من,2
والياس كل,2
دعوه يوسف,2
من نشا,2
نشا وفوق,2
قبل ومن,2
هدينا من,2
ونوحا هدينا,2
هدينا ونوحا,2
وفوق كل,2
عرف بابن,2
انزل عليك,2
ثم ارسل,2
للاتصال به,2
العزيز ثم,2
المعروفي قال,2
من عنده,2
الحاج يوسف,2
غيث الحكيمي,2
الا الذين,2
معنا غدا,2
ارسله معنا,2
الله بكسر,2
بكسر الدال,2
الدال ابن,2
يوسف البلوي,2
البلوي الشبيبي,2
الفقيه ابي,2
وانا له,2
تامنا علي,2
لا تامنا,2
ما لك,2
ابانا ما,2
مع الشيخ,2
كان قد,2
جماعه منهم,2
قال مشيت,2
فلما بلغ,2
علي سالم,2
انفسكم امرا,2
وتوفي رحمه,2
صار الي,2
يوسف المليلي,2
انه قد,2
سالم القديدي,2
قال اتوني,2
لهم قال,2
زاكي تمام,2
الي المهديه,2
اتوني باخ,2
قصدت الي,2
اخي ابي,2
يوسف عند,2
ابي شيخ,2
الي ميله,2
وكان ممن,2
فرح بن,2
باخ لكم,2
امشي مع,2
في ابتدا,2
وابي العباس,2
له في,2
اراد ان,2
فلما دخل,2
الي ابينا,2
واخوه احب,2
القرانيه التي,2
ليوسف واخوه,2
وقالوا ليوسف,2
ابا زكريا,2
اليه والي,2
الاجاني وهو,2
وهو عم,2
ذكر الايات,2
زاكي وانصرف,2
وانصرف الي,2
الي تازروت,2
مع ذكر,2
ابو ابراهيم,2
المقري رحمه,2
حسون المقري,2
التي وردت,2
علي ارباض,2
وغلب ابو,2
الفقيه القاضي,2
وكان له,2
قال كنت,2
تقتلوا يوسف,2
لا تقتلوا,2
منهم لا,2
قال منهم,2
اقتلوا يوسف,2
فكان كذلك,2
يوسف النجار,2
نوح وغلب,2
من قبله,2
مثل فحل,2
نوح وفرح,2
به انه,2
وفرح بن,2
قتالا شديدا,2
شديدا فقتل,2
فقتل فحل,2
الفلسفه اليونانيه,2
مصر والقاهره,2
عن ابي,2
المغيره بن,2
بلكين يعني,2
القالين حكايه,2
اصدق القالين,2
قلت منهم,2
بن مناد,2
وهو اصدق,2
لي كم,2
بن شعبه,2
خلكان في,2
زيري بن,2
عشره دراهم,2
عن عون,2
حمود عن,2
بن النعمان,2
سحنون فلما,2
وسكت سحنون,2
يعني يوسف,2
بن يحيي,2
ومن عون,2
را سجده,2
الاماكن والبلدان,2
ب المغرب,2
المغرب الغروب,2
يوسف النبي,2
يوسف يوما,2
ان رجلا,2
م من,2
بن سعد,2
الخطاب عمر,2
البخاري قال,2
الفربري قال,2
يوسف الفربري,2
ابو خالد,2
تعالي قال,2
منه ومن,2
منه علي,2
في تاريخه,2
في العذاب,2
ليوسف بن,2
الي الله,2
بن البطريق,2
بن الفرات,2
اسد بن,2
سعيد وعون,2
امراه العزيز,2
عمر علي,2
يوسف ايه,2
ذلك عليه,2
اسحاق بن,2
وابي عبد,2
النحل ايه,2
كان الناس,2
في ق,2
وهو قصور,2
قصور بل,2
تقصص رياك,2
اهل جيان,2
لا تقصص,2
فسالهم عن,2
تاريخه ان,2
منسوبا الي,2
عليه غيره,2
يوسف اذ,2
كل شي,2
جا فيها,2
شهر المحرم,2
جعفر عن,2
عامر الكناني,2
عقبه بن,2
الكناني الاندلسي,2
الاندلسي من,2
عن مساله,2
السلام قال,2
قال يا,2
المعز لدين,2
م يوسف,2
ان اباه,2
علي مضر,2
فكتب يوسف,2
بن الخير,2
لقمان بن,2
سنين كسنين,2
عليهم سنين,2
ابعث عليهم,2
مضر ابعث,2
فاقام بها,2
محمد عون,2
الي مكه,2
وطاتك علي,2
اشدد وطاتك,2
رسول الله,2
اللهم اشدد,2
فقال اللهم,2
مكي بن,2
كسنين يوسف,2
وابن عبد,2
ابراهيم ابن,2
نقلا عن,2
اني لا,2
عبد المطلب,2
ومن ذلك,2
في بعض,2
يعلي بن,2
سليمان بن,2
ص اللهم,2
علي العراق,2
بتحقيق د,2
قتله الحجاج,2
ويوسف ابن,2
لابن سينا,2
الحمد لله,2
حدثنا عبد,2
ابي عثمان,2
سوره الاعراف,2
الغيب الا,2
يوسف وكان,2
صلوات الله,2
الوليد بن,2
قاضي الانكحه,2
الانكحه بها,2
ويوسف عليه,2
بن المهدي,2
زكريا الحفري,2
يوسف ابن,2
الدايه احمد,2
بن سلام,2
از پس,2
سواد الكوفه,2
من سحنون,2
خداي تعالي,2
نماز ادينه,2
في سوره,2
فقال عليه,2
فقلت لمن,2
وزيره يعقوب,2
لمن هذا,2
العشا الاخره,2
سوره النحل,2
بن كلس,2
سوره العنكبوت,2
الفرقان الايه,2
الي البصره,2
القصه التي,2
النجم الايه,2
هود الايه,2
ايام يزيد,2
وكانوا من,2
قاضي الجماعه,2
عبد الصمد,2
الملك فقال,2
مرو را,2
بل سمع,2
الله وهو,2
هشام فكتب,2
مروان بن,2
الله من,2
قد من,2
نجم الدين,2
من دبر,2
ابراهيم وقد,2
بن سنان,2
ليوسف كرم,2
الله يا,2
اليونانيه ليوسف,2
فيما افتي,2
ثابت بن,2
القاضي ابا,2
تاريخ الفلسفه,2
ان امير,2
ما فعل,2
بن عمرو,2
من سوره,2
حتي اذا,2
داود بن,2
المشرق فلقي,2
يوسف القاضي,2
الطيب زكي,2
قلت قال,2
بن عون,2
يونس بن,2
الي غير,2
بابي يوسف,2
عبد الطيب,2
قد استدعي,2
يعقوب الفار,2
وقف علي,2
يوسف نجم,2
يوسف الذي,2
في نفس,2
ديوان الرسال,2
قبل بالبينات,2
الكاتب علي,2
بن زيد,2
افتي به,2
وقد ذكر,2
رسول يوسف,2
حنان بن,2
جماعه من,2
بن سديد,2
الدين محمد,2
ما روي,2
وتوليه يوسف,2
من اصحابه,2
هو مسجد,2
وعيسي بن,2
بن عثمان,2
سبق وقيل,1
فدار ذلك,1
استطع فدار,1
الحق قدم,1
المتواتر عندنا,1
والدليل علي,1
فلم استطع,1
الهوا فلم,1
وغيرهم قال,1
البر اخبرنا,1
هو المتواتر,1
ذلك البيت,1
عبد البر,1
يوسف وارتفع,1
الاولاد فقلت,1
باشاره ابي,1
البيت جميعه,1
وانا انظر,1
كم عندك,1
عندك من,1
من الاولاد,1
بياض قدميه,1
تهيا فسيولد,1
الي بياض,1
انظر الي,1
فلما اخذوا,1
موضعه وانا,1
تواجد الشيخ,1
اخذوا في,1
الي موضعه,1
في السماع,1
عاد الي,1
ثم عاد,1
جميعه ثم,1
السماع تواجد,1
ما عندي,1
وقيل لا,1
موضعه في,1
عندي ولد,1
وارتفع من,1
مسلمه القعنبي,1
لعلي الحق,1
قدمي لعلي,1
صدور قدمي,1
علي صدور,1
قام علي,1
القعنبي وعون,1
قال تهيا,1
علي قدميه,1
وهو الصحيح,1
يوسف وابو,1
وانا قام,1
قدميه وكان,1
منذ اعوام,1
مقعدا منذ,1
وكان زمانا,1
زمانا مقعدا,1
القرشي علي,1
الله القرشي,1
المتعالي وعبد,1
فالناس يقولون,1
سلام وغيرهم,1
وابو زكريا,1
لا بل,1
ولد قال,1
عندنا فالناس,1
المالكي والدليل,1
الحفري ويحيي,1
الهوا وقتا,1
وعبد المتعالي,1
يقولون هو,1
وقتا وقام,1
الصحيح قال,1
بل باشاره,1
هو المسجد,1
سعيد وعبد,1
وقام الشيخ,1
بحال ذلك,1
بمسجد الرباطي,1
قدميه وهو,1
فيهما ما,1
البديهه لتهنك,1
علي البديهه,1
لي علي,1
اعماله بالشهاده,1
اليه في,1
بالشهاده قتله,1
ذلك فاجابه,1
يوسف بمكه,1
بمكه سنه,1
فاجابه اليه,1
اليه وصنع,1
سنه ثلاث,1
ثلاث وسبعين,1
فزرت بها,1
القيروان فزرت,1
اتيت القيروان,1
ثم اتيت,1
اره ثم,1
لم اره,1
ثم لم,1
وصنع في,1
لتهنك الكرامات,1
الكرامات التي,1
التي رايت,1
عشر الف,1
مع اصحاب,1
مره مع,1
يوسف مره,1
الله اعماله,1
روي عن,1
زرت الشيخ,1
القوري زرت,1
علي القوري,1
الف وقال,1
اثنا عشر,1
رايت لله,1
يوسف رغب,1
ولله رجال,1
البحر ولله,1
من البحر,1
رغب اليه,1
الحوت من,1
يغرفون الحوت,1
رجال يغرفون,1
لله رجال,1
جالس علي,1
وسبعين قلت,1
يوما فقال,1
قلت قتله,1
المالكي وقال,1
بمصر بالفضل,1
الوراق مسجده,1
مسجده هو,1
بدار قبر,1
مسجد ابن,1
ابن عياض,1
عياض المعروف,1
بالفضل الا,1
المعروف الان,1
الان بمسجد,1
الطلبه والمحبين,1
الا وحضره,1
وحضره فلما,1
فلما طاب,1
الرباطي قلت,1
قلت والاول,1
الله العالي,1
والاول هو,1
العالي قال,1
علي القول,1
قاله المالكي,1
مشهور بمصر,1
ازهر قاله,1
حتي دخلها,1
الحجاج بعثه,1
بعثه عبد,1
مروان اليه,1
اليه فحصره,1
في منزله,1
الصحيح فيهما,1
فحصره بمكه,1
منزله سماعا,1
بمكه حتي,1
شيخ عليه,1
درب ازهر,1
دخلها وقتله,1
واذا شيخ,1
القول الصحيح,1
الكتب واذا,1
سماعا لم,1
لم يبق,1
يبق مشهور,1
في الكتب,1
وقتله وصلبه,1
والمحبين فلما,1
ومداهنه واظهار,1
اخبرنا عبد,1
فلم تقبل,1
يعني نفسه,1
