,Distinct count
809,1
811,1
813,1
817,1
819,1
822,1
826,1
829,1
830,1
831,1
832,1
833,1
835,1
836,1
837,1
838,1
842,1
802,2
804,2
805,2
814,2
823,2
816,2
818,2
821,2
827,2
828,2
839,2
820,3
808,3
815,3
824,3
825,3
834,3
801,4
806,4
807,4
840,4
810,5
812,5
803,6
800,7
