word,count
حلب ابن,1
اهل حلب,1
واستدعي اهل,1
للخوف واستدعي,1
الفلاحون للخوف,1
وهرب الفلاحون,1
اتلفه وهرب,1
ادراكه اتلفه,1
عند ادراكه,1
هوا عند,1
ولحقه هوا,1
عرق ولحقه,1
الزرع عرق,1
لان الزرع,1
وحلب لان,1
بانطاكيه وحلب,1
الغلا بانطاكيه,1
تاج الدوله,1
قرب تاج,1
ولما قرب,1
حلب ولما,1
الي حلب,1
العسكر وعدموا,1
وعدموا القوت,1
القوت وقفز,1
مع اتابك,1
دين الله,1
لاعزاز دين,1
الظاهر لاعزاز,1
الممنين الظاهر,1
امير الممنين,1
يعني امير,1
المطهره يعني,1
الحضره المطهره,1
الي الحضره,1
وانهوا حالهم,1
الغلا وانهوا,1
وصل مع,1
وقفز جماعه,1
قد وصل,1
وكان قد,1
الصلح وكان,1
حديث الصلح,1
في حديث,1
المراسله في,1
ووقعت المراسله,1
دمشق ووقعت,1
الي دمشق,1
العسكر الي,1
من العسكر,1
به من,1
بكر وديار,1
لدفعه مما,1
الخليفه فعزاه,1
الارض فتعوضوا,1
مل الارض,1
جرادا مل,1
عليهم جرادا,1
الله عليهم,1
فارسل الله,1
الاقوات فارسل,1
بمكه وعدمت,1
وفيها ولد,1
فيها وفيها,1
فعزاه فيها,1
فجاه الخليفه,1
به عن,1
ولد فجاه,1
ام ولد,1
تركيه ام,1
وكانت تركيه,1
الدوله وكانت,1
شرف الدوله,1
ام شرف,1
توفيت ام,1
وفيها توفيت,1
كثير وفيها,1
فنا كثير,1
فتعوضوا به,1
عن الطعام,1
ثم لحقه,1
حولهم من,1
بافريقيه فهلك,1
الاموال والانفس,1
من الاموال,1
والنقص من,1
والجوع والنقص,1
الخوف والجوع,1
عليهم الخوف,1
فاجتمع عليهم,1
البلد فاجتمع,1
خارج البلد,1
من خارج,1
والحصار حولهم,1
الطعام ولم,1
بالمصادره والحصار,1
اهلها بالمصادره,1
محمد اهلها,1
السلطان محمد,1
واخذ السلطان,1
جدا واخذ,1
عندهم جدا,1
العراق في,1
اهل العراق,1
احد من,1
يحج احد,1
لحقه فنا,1
جدا ثم,1
بسببه اكثر,1
عنها وعاد,1
ثم دخل,1
قفصه ثم,1
مدينه قفصه,1
وفتح مدينه,1
افريقيه وفتح,1
بلاد افريقيه,1
قصد بلاد,1
وسبعين قصد,1
مراكش وفي,1
الي مراكش,1
وعاد الي,1
فرجع عنها,1
الغلا فقال,1
عسكره فرجع,1
في عسكره,1
وماتين محمد,1
ثمان وستين,1
مولده في,1
وكان مولده,1
هناك وكان,1
مات هناك,1
واحسبه مات,1
ماه واحسبه,1
وثلاث ماه,1
دخل جزيره,1
فقال له,1
الغلا جدا,1
ممزق قال,1
وهناك القوي,1
الجماعه وهناك,1
وحدثت المجاعه,1
الوبا وحدثت,1
وامتد الوبا,1
وتساعده امه,1
ولده وتساعده,1
يذبح ولده,1
الرجل يذبح,1
وكان الرجل,1
قال وكان,1
وتمزقوا كل,1
له قد,1
وتفرقوا وتمزقوا,1
كثير في,1
ابن كثير,1
قال ابن,1
الموتي قال,1
البلا وعظم,1
ووقع البلا,1
الاقوات ووقع,1
عروضها قيمته,1
وحتي ان,1
رسول شيطان,1
فهلك بسببه,1
حتي خلت,1
النهوض لدفعه,1
والشام وغير,1
وذكر ان,1
البلاد وذكر,1
ببغداد وغيرها,1
الوبا ببغداد,1
اكثر سنه,1
انقضي اكثر,1
ان انقضي,1
ودام الي,1
البلاد ودام,1
ذلك من,1
وغير ذلك,1
الجزيره والشام,1
بواسط ذبح,1
وكانوا الفا,1
وديار بكر,1
ومصر وديار,1
العراق ومصر,1
البلاد العراق,1
اكثر البلاد,1
وعم اكثر,1
تسعون سنه,1
وله تسعون,1
الوزير وله,1
الجراح الوزير,1
رجلا بواسط,1
ذبح بنتا,1
عيسي بن,1
حتي بقي,1
يستطيع النهوض,1
لا يستطيع,1
قاعد لا,1
وهو قاعد,1
ولده وهو,1
وياكل ولده,1
الشخص وياكل,1
بيت الشخص,1
يدخل بيت,1
الكلب يدخل,1
بقي الكلب,1
سنين حتي,1
بنتا له,1
ودام سنين,1
الغلا ودام,1
ونهك السمين,1
الضعيف ونهك,1
واخذ كبده,1
صبي واخذ,1
بطن صبي,1
بقر بطن,1
واخر بقر,1
واكلها واخر,1
له واكلها,1
بن الجراح,1
بن عيسي,1
خلت المنازل,1
الغلا بارض,1
اعقبه فنا,1
ثم اعقبه,1
والاغنيا ثم,1
الفقرا والاغنيا,1
من الفقرا,1
جدا من,1
كثير جدا,1
فهلك خلق,1
جدا فهلك,1
مصر جدا,1
بارض مصر,1
حسام الدين,1
حكي الشيخ,1
ماردين حسام,1
صاحب ماردين,1
بنت صاحب,1
غازي بنت,1
الدين غازي,1
سيف الدين,1
تزوج سيف,1
وفيها تزوج,1
المعاقل وفيها,1
واقفرت المعاقل,1
المنازل واقفرت,1
فنا عظيم,1
الشيخ ابو,1
توفي علي,1
من هذه,1
الموت وفيها,1
مشوي وكثر,1
صبي مشوي,1
وجد صبي,1
حتي وجد,1
القوت ببغداد,1
الغلا وعدم,1
وعشرين حتي,1
خمس وعشرين,1
والي اثنا,1
السنه والي,1
شهور من,1
ابو شامه,1
مده شهور,1
ذلك مده,1
واستمر ذلك,1
الناس واستمر,1
مات اكثر,1
وكان مات,1
ذلك وكان,1
اضعاف ذلك,1
وزاد اضعاف,1
الغلا وزاد,1
شامه في,1
له وكانوا,1
صاحوا عليه,1
ثمان وتسعين,1
التبن كل,1
الشتا وانقطعت,1
وجا الشتا,1
الفرنج وجا,1
وقيمته الف,1
عروضها وقيمته,1
الموصل فتسلل,1
علي الموصل,1
منس علي,1
غلب منس,1
صفر غلب,1
العراق وفي,1
ركب العراق,1
يحج ركب,1
تصل ولم,1
ان تصل,1
النواحي ان,1
من النواحي,1
الغلات من,1
منعوا الغلات,1
ومنسا منعوا,1
القرمطي ومنسا,1
لان القرمطي,1
الغلا لان,1
الجسور يوم,1
ان الجسور,1
واخبرت ان,1
قال واخبرت,1
وانقطعت ماده,1
ماده البحر,1
البحر لهيجه,1
الميته والسنانير,1
البلا حتي,1
وعظم البلا,1
الغلا وعظم,1
يقطعن اللحم,1
الجواري يقطعن,1
فرايت الجواري,1
داري فرايت,1
الي داري,1
والسنانير ولقد,1
ففقد الكلاب,1
والكلاب ففقد,1
والسنانير والكلاب,1
والجزيره جميعها,1
لهيجه ولولا,1
بالموصل والجزيره,1
بلغت عندهم,1
الغراره بلغت,1
لان الغراره,1
الغلات لان,1
اليهم الغلات,1
يجلبون اليهم,1
كانوا يجلبون,1
الجهال كانوا,1
بعض الجهال,1
ان بعض,1
ولولا ان,1
كرين قال,1
الكر فقال,1
من الكر,1
فبلغ الاردب,1
بدرهم نقره,1
بالمصري بدرهم,1
خبز بالمصري,1
ارطال خبز,1
وثلاثه ارطال,1
درهما وثلاثه,1
وسبعين درهما,1
والشعير وسبعين,1
نقره والشعير,1
دراهم نقره,1
وخمسه دراهم,1
ماه وخمسه,1
واعمالها فبلغ,1
ورطل اللحم,1
بمصر واعمالها,1
رسول يدعي,1
المصريه رسول,1
الديار المصريه,1
الي الديار,1
اولها وصل,1
في اولها,1
وغيرهما وفيها,1
وحماه وغيرهما,1
بحلب وحماه,1
الجوع بحلب,1
من الجوع,1
نقره ورطل,1
علي ابن,1
مولاه فقال,1
تملك سيف,1
اتاه مولاه,1
جعفر القرطبي,1
ابو جعفر,1
توفي ابو,1
الموتي وفيها,1
الوبا وعظم,1
وشرع الوبا,1
الاقولت وشرع,1
وعدمت الاقولت,1
بن حمدان,1
الدوله بن,1
سيف الدوله,1
وفيها تملك,1
ابن بويه,1
الصرع وفيها,1
به الصرع,1
زاد به,1
وقد زاد,1
بغداد وقد,1
الي بغداد,1
توزون الي,1
ورد توزون,1
الاهواز ورد,1
الي الاهواز,1
فرد الي,1
بويه فرد,1
ابيع التبن,1
كل اوقيه,1
وتسعين وولي,1
اوقيه بقرطاس,1
ثم اخذوا,1
محصورين ثم,1
وصاروا محصورين,1
عندهم وصاروا,1
وافقر جماعه,1
يحيي وافقر,1
بن يحيي,1
القاد علي,1
ابن القاد,1
الله ابن,1
وعبد الله,1
العلوي وعبد,1
علي العلوي,1
بن علي,1
هشام بن,1
القاضي هشام,1
ودي القاضي,1
وقتل ودي,1
الجلب وقتل,1
لانقطاع الجلب,1
بالمدينه لانقطاع,1
الغلا بالمدينه,1
حل هذه,1
في حل,1
ليشاركوا في,1
الملفات ليشاركوا,1
ذلك الملفات,1
اخذوا في,1
اول ذي,1
ذي الحجه,1
عشر ذي,1
اهل الشام,1
حال اهل,1
هذه حال,1
كانت هذه,1
ناصريه كانت,1
فضه ناصريه,1
درهما فضه,1
درهم وخمسين,1
وماتي درهم,1
الفا وماتي,1
القعده الفا,1
ذي القعده,1
ثاني عشر,1
الحجه من,1
في ثاني,1
الغراره في,1
الغلا وبلغت,1
ونجا من,1
حراريق ونجا,1
سبع حراريق,1
المحله سبع,1
بحر المحله,1
في بحر,1
التي في,1
المراكب التي,1
من المراكب,1
بسبب ذلك,1
العلما بسبب,1
فالف العلما,1
منها وقصد,1
نعمته الشكر,1
اولاك نعمته,1
لمن اولاك,1
علينا لمن,1
الله علينا,1
ابقاه الله,1
محمود ابقاه,1
وللشهاب محمود,1
للانجاد وللشهاب,1
طالبا للانجاد,1
بغداد طالبا,1
وقصد بغداد,1
فخرج منها,1
لانك للاسلام,1
الغلا فخرج,1
رجلا كان,1
فحكي ان,1
الجوزي فحكي,1
ابن الجوزي,1
المظفر ابن,1
ابو المظفر,1
قال ابو,1
العقيبه قال,1
احرقت العقيبه,1
ثم احرقت,1
بقرطاس ثم,1
الشكر لانك,1
للاسلام يا,1
والميزان فالف,1
مصر فوصلت,1
الكيل والميزان,1
في الكيل,1
والتطفيف في,1
والاحتكار والتطفيف,1
والحيل والاحتكار,1
والخداع والحيل,1
الغش والخداع,1
الي الغش,1
وعمد الناس,1
الغلا وعمد,1
الاخبار بالرخص,1
فوصلت الاخبار,1
واما مصر,1
يا سيفه,1
شيا واما,1
تناقص شيا,1
ثم تناقص,1
بدرهم ثم,1
عشر اواق,1
الخبز عشر,1
درهما وبيع,1
وثمانين درهما,1
ماه وثمانين,1
بلغت الغراره,1
بدمشق حتي,1
سيفه ذخر,1
ومات خلق,1
الاصناف ومات,1
جميع الاصناف,1
في جميع,1
تتساقط منه,1
وسموم تتساقط,1
حر وسموم,1
بالبصره حر,1
ولحق بالبصره,1
بها ولحق,1
الموت بها,1
وظهر الموت,1
جدا وظهر,1
ببغداد جدا,1
واشتري لمعز,1
المساكين واشتري,1
مع المساكين,1
مشويه مع,1
الصغار مشويه,1
ووجدت الصغار,1
واكلت لحومهم,1
الطرق واكلت,1
علي الطرق,1
اكلوا الجيف,1
حتي اكلوا,1
وجا اناس,1
الجمعه وجا,1
يوم الجمعه,1
عليه يوم,1
سنه ثلاثين,1
ثم صاحوا,1
منه وجات,1
وجات ريح,1
ريح عظيمه,1
كان الفرق,1
الملف نتعرف,1
زمن الملف,1
المصري زمن,1
المجتمع المصري,1
عن المجتمع,1
موجزه عن,1
صوره موجزه,1
تلك صوره,1
الغلا تلك,1
ببغداد وزادت,1
العظيم ببغداد,1
الفرق العظيم,1
وستين كان,1
عظيمه بفم,1
الغايه وفي,1
الي الغايه,1
الوبا الي,1
دينار وكثر,1
امراه رغيفا,1
اكلت امراه,1
حتي اكلت,1
حتي ذكر,1
الدجله حتي,1
حرقت الدجله,1
الصلح حرقت,1
بفم الصلح,1
الاول ثم,1
ربيع الاول,1
اول ربيع,1
الديوان واحرق,1
سته عشر,1
يوف سته,1
ولم يوف,1
النيل ولم,1
ما النيل,1
نقص ما,1
توت نقص,1
نصف توت,1
وهو نصف,1
المحرم وهو,1
تاسع المحرم,1
وفي تاسع,1
في الديوان,1
ذراعا فمنع,1
وجعل في,1
الكناس وجعل,1
علي الكناس,1
محبس علي,1
هو محبس,1
ما هو,1
جميع ما,1
وقبض جميع,1
دمشق وقبض,1
فلاح دمشق,1
بن فلاح,1
وولي علي,1
عشر ذراعا,1
فمنع الناس,1
الخميس اول,1
نفقه سته,1
يوم الخميس,1
جانم في,1
حلب جانم,1
كافل حلب,1
الي كافل,1
الناس حالهم,1
فشكي الناس,1
الغلا فشكي,1
المخزن بحساب,1
من المخزن,1
اشهر من,1
سته اشهر,1
دهلي نفقه,1
من التظاهر,1
اهل دهلي,1
لجميع اهل,1
يعطي لجميع,1
ان يعطي,1
السلطان ان,1
امر السلطان,1
دنانير امر,1
الي سته,1
من القمح,1
بلغ من,1
بالغنا ومن,1
التظاهر بالغنا,1
نتعرف من,1
من خلالها,1
خلالها بعض,1
البلدان ورحل,1
الدقيق الخشكار,1
كاره الدقيق,1
فبلغت كاره,1
الغلا فبلغت,1
دفن جماعه,1
حتي دفن,1
والحشيش وكثر,1
الكر الدقيق,1
وزاد وبلغ,1
الاولي وزاد,1
جمادي الاولي,1
في جمادي,1
المدينه وغيرها,1
دنانير ونصف,1
الي المدينه,1
شده الغلا,1
بها من,1
مجاورا بها,1
كان مجاورا,1
مكه من,1
عن مكه,1
فاجلي عن,1
الاسلام فاجلي,1
واحد جماعه,1
قبر واحد,1
يدفن في,1
الخشكار سته,1
ونصف ذكر,1
الناس الحشيش,1
بالدمشقي بسته,1
درهما والمكوك,1
بماتي وخمسين,1
والشعير بماتي,1
درهما والشعير,1
ماه وخمسين,1
باربع ماه,1
القمح باربع,1
والغراره القمح,1
دراهم والغراره,1
وبسبعه دراهم,1
دراهم وبسبعه,1
بسته دراهم,1
اللحم بالدمشقي,1
ذكر من,1
الرطل اللحم,1
فابيع الرطل,1
بالشام فابيع,1
الغلا بالشام,1
الجبار بن,1
عبد الجبار,1
بن عبد,1
الاكابر احمد,1
من الاكابر,1
السنه من,1
توفي هذه,1
من توفي,1
الحشيش وكثر,1
من الدقيق,1
بعض المثرات,1
السعر فتواقع,1
مع ما,1
صوري مع,1
الافرنج وبلغت,1
علي الافرنج,1
يستعد كل,1
من يستعد,1
فاغتبط من,1
الطعام فاغتبط,1
اشترا الطعام,1
علي اشترا,1
الناس علي,1
فتواقع الناس,1
زاد السعر,1
كان يحمل,1
الشعير زاد,1
جا الشعير,1
وكلما جا,1
وسبعين وكلما,1
اول سنه,1
لا يخفي,1
اذ لا,1
وتكوينه اذ,1
الملف وتكوينه,1
شخصيه الملف,1
في شخصيه,1
المثرات في,1
ما كان,1
يحمل اليهم,1
الكر من,1
درهما والحنطه,1
ببغداد وبلغ,1
العامه الحاكه,1
ففتح العامه,1
الحيله ففتح,1
بهم الحيله,1
وضاقت بهم,1
الناس وضاقت,1
فضجر الناس,1
درهما فضجر,1
بسبعين درهما,1
المكوك بسبعين,1
والحنطه المكوك,1
اربعين درهما,1
اليهم من,1
الي اربعين,1
الملح الي,1
من الملح,1
المكوك من,1
وبلغ المكوك,1
بها وبلغ,1
صاحبها اسامه,1
يد صاحبها,1
علي يد,1
بيروت علي,1
من بيروت,1
البلدان من,1
ثلاثين وثلاث,1
البلد خوف,1
بعد سنه,1
سبعماه فنادي,1
ما بين,1
الاغنيا ما,1
علي الاغنيا,1
ففرقهم علي,1
بالميدان ففرقهم,1
فاجتمعوا بالميدان,1
بالاجتماع فاجتمعوا,1
الفقرا بالاجتماع,1
في الفقرا,1
الناب في,1
فنادي الناب,1
الي سبعماه,1
وكان الاردب,1
ستماه الي,1
من ستماه,1
الغراره من,1
بدمشق وبلغت,1
الغلا وكانت,1
برفع الغلا,1
فدعا برفع,1
الازهر فدعا,1
الجامع الازهر,1
الي الجامع,1
بالناس الي,1
بين الامرا,1
الاردب عندهم,1
وخرج البلقيني,1
فاس وقد,1
بمعامله صفد,1
بشاره بمعامله,1
بن بشاره,1
فساد محمد,1
وكثر فساد,1
ونابلس وكثر,1
بالرمله ونابلس,1
الغلا بالرمله,1
الاعمال والنواحي,1
انتهبت الاعمال,1
وقد انتهبت,1
حصار فاس,1
عندهم بربع,1
الي حصار,1
السعيد الي,1
رجع السعيد,1
ثم رجع,1
مضاعفه ثم,1
اضعاف مضاعفه,1
ذلك اضعاف,1
بعد ذلك,1
فارتفع بعد,1
دينار فارتفع,1
بربع دينار,1
البلقيني بالناس,1
والفضه وخرج,1
وفيه كان,1
الغلا بالبلاد,1
والسنانير بعد,1
فقل الكلاب,1
والسنانير فقل,1
عليه وبا,1
لحقهم عليه,1
واكل بعضهم,1
الميته واكل,1
الاقوات حتي,1
وتعذرت الاقوات,1
النيل وتعذرت,1
بالبلاد المصريه,1
الطعام من,1
كانوا كثيرا,1
اليهم الطعام,1
يحملون اليهم,1
المسلمون يحملون,1
وكان المسلمون,1
هذا وكان,1
علي هذا,1
فصبروا علي,1
صوري فصبروا,1
من ماه,1
الحنطه اكثر,1
غراره الحنطه,1
ان كانوا,1
كثيرا ولقد,1
الذهب والفضه,1
الله قصده,1
وفرق الذهب,1
الخير وفرق,1
وعمل الخير,1
الصدقات وعمل,1
من الصدقات,1
السلطان من,1
واكثر السلطان,1
بالقاهره واكثر,1
الغلا بالقاهره,1
بن محمد,1
قصده محمد,1
انجح الله,1
بمكه توجه,1
لهما انجح,1
او لهما,1
لمصر او,1
او لمصر,1
للشام او,1
اما للشام,1
بحرا اما,1
وتسعين بحرا,1
تسع وتسعين,1
في اثنا,1
توجه في,1
صفد وفيه,1
كان وقعه,1
الفرنج حتي,1
صرف عليه,1
الفلفل وكان,1
وجود الفلفل,1
بمكه وجود,1
وعز بمكه,1
الموسم وعز,1
ايام الموسم,1
في ايام,1
بمكه في,1
وثلاثين الف,1
خمسه وثلاثين,1
عليه خمسه,1
ثوبا صرف,1
قل بمصر,1
له ثوبا,1
وصنع له,1
الشامي وصنع,1
الشام المحمل,1
نايب الشام,1
شيخ نايب,1
اقام شيخ,1
وفيه اقام,1
الشامي وفيه,1
والشام المحمل,1
بمصر والشام,1
وكان قل,1
ابيع الحمل,1
ذلك في,1
ودقيق وخبز,1
الفراش وفيه,1
لزوم السلطان,1
عندهم لزوم,1
الي الصحرا,1
ماشيا الي,1
البلقيني ماشيا,1
خرج الجلال,1
للاستسقا وفيه,1
البلقيني للاستسقا,1
خروج الجلال,1
وخبز خروج,1
قمح ودقيق,1
الحمل بمايتي,1
من قمح,1
يشتري من,1
ما يشتري,1
وجود ما,1
عدم وجود,1
مع عدم,1
الغلا مع,1
بعد ما,1
دينارا بعد,1
دينار وعشرين,1
بمايتي دينار,1
يوم خروج,1
بالنار وكان,1
وقعه بين,1
بذلك وبا,1
ببغداد وعامه,1
علي وزيره,1
يقبض علي,1
بالله يقبض,1
العزيز بالله,1
البشر العزيز,1
من البشر,1
عالم من,1
فيه عالم,1
فهلك فيه,1
عظيم فهلك,1
واقترن بذلك,1
بلاد العراق,1
الخبز واقترن,1
وفقد الخبز,1
وسبعين وفقد,1
ثلاث وسبعين,1
سنه ثلاث,1
وجرح وجماعه,1
كزل وجرح,1
فانهزم كزل,1
وكزل فانهزم,1
حلب وكزل,1
بين ناب,1
وعامه بلاد,1
العراق حتي,1
وحرقوه بالنار,1
وثار العوام,1
قتله وحرقوه,1
شر قتله,1
فقتلوه شر,1
الغلال فقتلوه,1
يحتكر الغلال,1
كان يحتكر,1
النشو كان,1
بابن النشو,1
يعرف بابن,1
برجل يعرف,1
العوام برجل,1
بدمشق وثار,1
ابيع الرغيف,1
دلغادر وفيه,1
وابن دلغادر,1
حلب وابن,1
قتال ناب,1
ونصف قتال,1
بدينار ونصف,1
اللحم بدينار,1
والرطل اللحم,1
بدينار والرطل,1
الخبز بدينار,1
الرغيف الخبز,1
بلغت غراره,1
وكان الشعير,1
ببغداد بعد,1
عليهم ورخص,1
ارطال بقيراطين,1
اربعه ارطال,1
الخبز اربعه,1
بالعراق وبيع,1
سيما بالعراق,1
لا سيما,1
الغلا لا,1
والاثاث حتي,1
ببغداد والاثاث,1
العقار ببغداد,1
ورخص العقار,1
يصلي عليهم,1
صحيح اميري,1
ولا يصلي,1
يغسلون ولا,1
ولا يغسلون,1
الواحد ولا,1
القبر الواحد,1
في القبر,1
الجماعه في,1
يدفن الجماعه,1
والوبا وكثر,1
وولي محمد,1
مرو وولي,1
بقيراطين صحيح,1
اميري واكل,1
طلحه الي,1
شواه لياكله,1
نزولهم فلها,1
قبل نزولهم,1
شديدا قبل,1
وكان شديدا,1
الروم وكان,1
علي الروم,1
فاكثروا منه,1
الشوك فاكثروا,1
خروب الشوك,1
الناس خروب,1
لياكله واكل,1
قد شواه,1
واكل الضعفا,1
صبي قد,1
ومعه صبي,1
بعضهم ومعه,1
واخذ بعضهم,1
والسنانير واخذ,1
في ريبع,1
جدا وفيها,1
والموت جدا,1
الوبا والموت,1
الميته وكثر,1
الضعفا الميته,1
الي مرو,1
فسار ابو,1
طمعوا في,1
من الاسكندريه,1
اردب بماه,1
كل اردب,1
القمح كل,1
بيع القمح,1
حتي بيع,1
