pos,word,count
18,ابن,4
18,بلاد,1
18,عمن,1
18,وفيها,1
18,يخرج,1
18,حج,1
18,ثمن,1
18,بالف,1
18,والظاهر,1
18,القاضي,1
18,ان,2
18,يرمي,1
18,علي,2
18,بالرغفان,1
18,فيه,1
18,ومعها,1
18,والي,1
18,من,4
18,حذر,3
18,الموفق,1
18,الشيرج,1
18,في,3
18,جماعه,1
18,وبلغت,1
18,واللحم,1
18,مسغبه,1
18,محمد,1
18,قفصه,1
18,دينار,3
18,يذبح,1
18,فعزاه,1
18,والنقص,1
18,صاحب,1
18,الشيخ,1
18,سنه,2
18,الوزير,1
18,بطن,1
18,مما,1
18,تلاشت,1
18,ولما,1
18,قد,1
18,الحاكم,1
18,بن,1
18,لقله,1
18,تتنكر,1
18,وجعل,1
18,اشهر,1
18,يوم,1
18,مع,1
18,حرقت,1
18,الفرق,1
18,وتكوينه,1
18,فاغتبط,1
18,الحيله,1
18,وغيرها,1
18,حتي,1
18,عبد,1
18,بماتي,1
18,الديار,1
18,بدرهم,1
18,سيف,1
18,توفي,1
18,واخبرت,1
18,منس,1
18,لان,1
18,فرايت,1
18,فحكي,1
18,للاسلام,1
18,مصر,1
18,ليشاركوا,1
18,يحيي,1
18,حراريق,1
18,حال,1
19,السلطانيه,1
19,بثمانين,1
19,ببغداد,2
19,مرو,1
19,وفيها,1
19,الشوك,1
19,شده,1
19,من,5
19,غايه,1
19,وبا,2
19,دينار,2
19,بعضهم,1
19,فلي,1
19,عتق,1
19,اليهم,1
19,دخلت,1
19,فكان,4
19,محمد,1
19,برفع,1
19,ما,1
19,انتهبت,1
19,كزل,1
19,يقبض,1
19,دلغادر,1
19,في,3
19,وثلاثين,1
19,دينارا,1
19,ماشيا,1
19,قرمان,1
19,الغربيه,1
19,لا,1
19,خطب,1
19,ستماه,1
19,الشعير,1
19,بالناس,1
19,الرطل,1
19,ابنا,1
19,عفيف,1
19,الانسان,1
19,جماعه,1
19,البعض,1
19,ووجدت,1
19,وتسفيه,1
19,فخذ,1
19,عشرين,1
19,جهير,1
19,سنه,1
19,الموت,3
19,اللحم,1
19,تلك,1
19,عبد,1
19,بقيراطين,1
19,الليل,1
19,منهم,1
19,عده,1
19,اربع,1
19,شديده,1
19,الطرقات,1
19,بن,1
19,ثم,1
19,باعت,1
19,كثير,1
19,ولده,1
19,فيها,1
19,اهل,2
19,ماردين,1
19,ابو,2
19,خمس,1
19,وله,1
19,انقضي,1
19,صبي,1
19,به,1
19,ست,1
19,حتي,1
19,قرب,1
19,قراجا,1
19,وصل,1
19,بامر,1
19,بدوس,1
19,الظهر,1
19,له,1
19,التظاهر,1
19,الجمعه,1
19,المساكين,1
19,الدجله,1
19,العظيم,1
19,اذ,1
19,يد,1
19,ففتح,1
19,قبر,1
19,دفن,1
19,الجبار,1
19,وخمسين,1
19,المصريه,1
19,نقره,1
19,الدوله,1
19,فاستبعد,1
19,ان,2
19,علي,1
19,بثلاثماه,1
19,الغراره,1
19,الجواري,1
19,يا,1
19,فوصلت,1
19,وافقر,1
19,ونجا,1
20,فوجدت,1
20,درهما,2
20,عشرين,1
20,وولي,1
20,والاثاث,1
20,في,5
20,فاكثروا,1
20,وكثر,1
20,العراق,2
20,عظيم,1
20,واشترت,1
20,بعضا,1
20,ربيع,1
20,وكان,1
20,الطعام,1
20,وموت,1
20,يوما,1
20,له,4
20,بن,3
20,الغلا,1
20,بين,1
20,الاعمال,1
20,وجرح,1
20,علي,1
20,وفيه,1
20,يوم,1
20,الف,1
20,بعد,2
20,الي,2
20,وفي,2
20,وظهر,1
20,يعرف,1
20,باسم,1
20,ثم,1
20,من,8
20,ابراهيم,1
20,ثلاثه,1
20,باعت,1
20,صلاح,1
20,الدين,1
20,الذي,1
20,يصحن,1
20,امراه,1
20,رايه,1
20,كلب,1
20,الفا,1
20,اثنتين,1
20,باثني,1
20,السنه,1
20,اللطيف,1
20,واخذت,1
20,اواق,1
20,يخطفون,1
20,احمد,1
20,دخل,1
20,عروضها,1
20,وتساعده,1
20,وفيها,1
20,الاموال,1
20,حسام,1
20,شامه,1
20,وعشرين,1
20,تسعون,1
20,اكثر,1
20,واخذ,1
20,وستين,1
20,قيل,1
20,تاج,1
20,مع,2
20,الله,1
20,فعم,1
20,وكانوا,1
20,الديوان,1
20,بالغنا,1
20,المخزن,1
20,وجا,1
20,واشتري,1
20,حتي,1
20,ببغداد,1
20,لا,1
20,يستعد,1
20,صاحبها,1
20,العامه,1
20,واحد,1
20,البلدان,1
20,جماعه,2
20,رسول,1
20,ورطل,1
20,ذلك,1
20,جعفر,1
20,الجسور,1
20,الموصل,1
20,دينار,1
20,بلغت,1
20,يقطعن,1
20,رجلا,1
20,سيفه,1
20,الاخبار,1
20,حل,1
20,الشام,1
21,حال,1
21,كل,2
21,وماه,1
21,محمد,2
21,حتي,3
21,ريبع,1
21,منه,1
21,الوبا,1
21,الي,3
21,الزهد,1
21,بها,1
21,وقصد,1
21,الاخر,1
21,الشعير,1
21,من,4
21,كثير,1
21,في,7
21,وكانت,1
21,الامرا,1
21,والنواحي,1
21,وجماعه,1
21,وزيره,1
21,خرج,1
21,خروج,1
21,درهم,1
21,ما,1
21,الصحرا,1
21,صفر,1
21,ايضا,1
21,الملك,1
21,ذلك,1
21,بن,2
21,دراهم,1
21,عروضا,1
21,الدين,2
21,عبد,1
21,يسعي,1
21,قبر,1
21,الجوع,1
21,علويه,1
21,بتعزيزه,1
21,ميت,1
21,بدينار,1
21,اخلاط,1
21,وستين,1
21,الديار,3
21,عشر,1
21,سنه,3
21,دخلت,1
21,ان,2
21,نسا,1
21,رجب,1
21,مات,1
21,بدرهم,1
21,ثالث,1
21,جزيره,1
21,قيمته,1
21,هذه,2
21,امه,1
21,ولد,1
21,والانفس,1
21,كبده,1
21,شده,1
21,وماتين,1
21,الدوله,1
21,حمص,1
21,اتابك,1
21,فرسم,1
21,القاد,1
21,البلا,1
21,الفا,1
21,واحرق,1
21,ومن,1
21,بحساب,1
21,اناس,1
21,لمعز,1
21,ذكر,1
21,وزادت,1
21,يخفي,1
21,اسامه,1
21,الحاكه,1
21,جماعه,1
21,ورحل,1
21,احمد,1
21,والمكوك,1
21,يدعي,1
21,اللحم,2
21,حمدان,1
21,فقيل,1
21,القرطبي,1
21,يوم,1
21,فتسلل,1
21,واشترت,1
21,عندهم,1
21,كان,2
21,ذخر,1
21,بالرخص,1
21,ثم,1
