,Distinct count
838,2
836,2
843,2
842,3
844,3
841,4
837,4
840,4
826,4
822,4
839,5
830,6
831,6
834,6
828,7
835,8
821,8
824,8
827,9
825,9
829,10
823,10
832,11
833,15
820,19
810,23
808,34
806,35
802,41
805,46
804,48
807,51
809,57
803,66
800,70
801,72
