word,count
ليصرمنها,1
اقسموا,1
انشدك,1
وياكلونه,1
يشوونه,1
بالدم,1
فيبلونه,1
والوبر,1
الصوف,1
ياخذون,1
العلهز,1
والعلهز,1
الثور,1
يفعل,1
كتبه,1
والمحتكرين,1
المطففين,1
وترك,1
عرضوا,1
النفاق,1
حاله,1
ذهبوا,1
الجهاد,1
بالايه,1
احتج,1
ضعيف,1
ذليل,1
ضارع,1
فهو,1
ضراعه,1
ضرع,1
التمرد,1
الانقياد,1
الحريري,1
واصله,1
والرزايا,1
والاوجاع,1
وسبب,1
مروي,1
ومعني,1
ويتطهر,1
يتوضا,1
لانه,1
قدس,1
للسطل,1
يتقدس,1
المكان,1
مقدسه,1
للقتل,1
متحيرون,1
نحونا,1
واتلاف,1
الصدوق,1
حسنون,1
النرسي,1
والحمر,1
اقبل,1
نسمه,1
وسبوا,1
وبدعوا,1
فاغارت,1
متين,1
القرطبي,1
الاقولت,1
حمدان,1
تملك,1
الصرع,1
الاهواز,1
فرد,1
بويه,1
عنهما,1
عكرمه,1
والقول,1
القبيح,1
والذكر,1
فهم,1
يفتنون,1
الثالث,1
الامصار,1
السنون,1
بالافات,1
سميت,1
الفرابي,1
الصالح,1
كلبا,1
وجوعا,1
عريا,1
فهلكوا,1
نهبوا,1
لكونهم,1
والرساتيق,1
القري,1
مضي,1
واكله,1
ذبحه,1
عنقه,1
يطاف,1
وانسان,1
مشويا,1
ياكل,1
فانقطع,1
شوهد,1
واسط,1
فسانجس,1
دانق,1
بنصف,1
المعسكر,1
الافاق,1
الصيرفي,1
الجبار,1
الاكابر,1
الخشكار,1
كاره,1
فبلغت,1
بلا,1
وتوفي,1
الزينبي,1
وتقلد,1
القضا,1
سني,1
يمتارون,1
طويلا,1
زمنا,1
زرع,1
يزرع,1
وانقطع,1
ورطل,1
وثلاثه,1
وخمسه,1
حسن,1
جمال,1
يدعي,1
وحماه,1
الاصناف,1
وبحلب,1
بحماه,1
والمكوك,1
بماتي,1
باربع,1
والغراره,1
وبسبعه,1
بالدمشقي,1
فابيع,1
عددا,1
لتباع,1
بالهند,1
تشكون,1
بعشره,1
العبد,1
وقبلها,1
والضرب,1
خوفا,1
رابع,1
قضا,1
وقلد,1
الحلي,1
سلمان,1
خلع,1
الشراه,1
ببلاد,1
وارسلت,1
انر,1
بالخاتون,1
نور,1
فاقره,1
لتلقيه,1
طبريه,1
نزلت,1
العثماني,1
المصحف,1
طغتكين,1
نقل,1
الدفن,1
فجا,1
اميرها,1
التركي,1
منجور,1
لحربهم,1
الاعراب,1
اغارت,1
واكثرهم,1
البيره,1
والعدم,1
حدثني,1
الفارقي,1
قلاع,1
اسلاميا,1
حلا,1
المشكله,1
حل,1
ليشاركوا,1
الملفات,1
بسبب,1
العلما,1
فالف,1
والميزان,1
الكيل,1
والتطفيف,1
والاحتكار,1
والحيل,1
والخداع,1
الغش,1
وعمد,1
وطرابلس,1
الاكراد,1
حصن,1
فقصده,1
ببعرين,1
حماه,1
الميره,1
عكا,1
يقطع,1
وخافوا,1
بعكا,1
فافتتحها,1
التتار,1
وستماه,1
سنوات,1
تصل,1
يجلبون,1
الجهال,1
ولولا,1
لهيجه,1
ماده,1
وانقطعت,1
الشتا,1
قمحا,1
وقيمته,1
والفرسان,1
فتسلل,1
منس,1
غلب,1
ركب,1
النواحي,1
الاقليم,1
منعوا,1
ومنسا,1
القرمطي,1
امتلات,1
الجسور,1
واخبرت,1
مولاه,1
الاعيان,1
داره,1
