,section,st_pos,mid_pos,first-century,pre-fatimid,fatimid,ayyubid,mamluk
0,1,0,326.5,1,0,3,0,0
1,2,653,893.5,3,0,3,0,0
2,3,1134,1324.5,0,0,0,0,0
3,4,1515,1699.5,0,0,0,0,0
4,5,1884,2077.0,0,0,0,0,0
5,6,2270,2455.0,1,0,0,0,0
6,7,2640,2820.5,0,1,0,0,0
7,8,3001,3180.0,0,0,3,0,0
8,9,3359,3542.5,0,0,0,0,0
9,10,3726,3905.0,0,0,0,0,0
10,11,4084,4268.0,0,0,0,0,0
11,12,4452,4643.0,0,0,1,0,0
12,13,4834,5023.0,1,0,0,5,2
13,14,5212,5399.5,0,0,0,1,2
14,15,5587,5810.5,0,0,0,0,0
15,16,6034,6335.5,0,0,2,0,0
16,17,6637,6816.5,0,0,0,0,0
17,18,6996,7189.5,0,0,0,0,0
18,19,7383,7578.5,1,0,1,0,0
19,20,7774,7950.0,0,0,0,0,0
20,21,8126,8319.5,0,0,0,0,0
21,22,8513,8711.0,0,0,0,0,0
22,23,8909,9107.0,0,0,0,0,0
23,24,9305,9493.0,0,0,0,0,0
24,25,9681,9853.5,0,0,0,0,0
25,26,10026,10205.5,0,0,0,0,0
26,27,10385,10573.5,0,0,0,0,1
27,28,10762,10926.5,0,0,0,0,0
28,29,11091,11266.5,0,0,0,0,0
29,30,11442,11639.0,0,0,3,0,0
30,31,11836,12126.5,0,0,1,0,0
31,32,12417,12733.5,0,0,0,0,0
32,33,13050,13292.5,0,0,1,0,0
33,34,13535,13731.0,0,0,0,0,0
34,35,13927,14117.0,0,0,0,0,0
35,36,14307,14496.5,1,0,2,0,0
36,37,14686,14884.5,1,0,1,0,0
37,38,15083,15263.0,0,0,0,0,0
38,39,15443,15631.5,0,0,2,0,0
39,40,15820,16018.0,0,0,0,0,0
40,41,16216,16410.5,0,0,2,0,0
41,42,16605,16793.0,0,0,2,0,0
42,43,16981,17169.0,0,0,0,0,0
43,44,17357,17579.0,0,0,2,0,0
44,45,17801,18006.5,0,0,2,0,0
45,46,18212,18397.0,0,0,2,0,0
46,47,18582,18766.5,0,0,0,0,0
47,48,18951,19145.5,0,0,0,0,0
48,49,19340,19558.0,0,0,0,0,0
49,50,19776,19979.0,0,0,0,0,0
