,section,st_pos,mid_pos,first-century,pre-fatimid,fatimid,ayyubid,mamluk
0,1,0,84.5,0,0,0,0,0
1,2,169,372.0,0,0,1,0,0
2,3,575,1912.0,1,12,0,0,0
3,4,3249,4066.5,0,0,0,0,0
4,5,4884,6685.0,2,4,3,0,0
5,6,8486,8891.5,0,1,0,0,0
6,7,9297,9840.5,0,3,0,0,0
7,8,10384,10598.5,0,3,0,0,0
8,9,10813,11560.5,1,9,0,0,0
9,10,12308,12361.0,1,0,0,0,0
10,11,12414,13818.5,6,6,1,0,0
11,12,15223,15644.5,1,6,3,0,0
12,13,16066,17064.5,3,6,1,0,0
13,14,18063,19695.5,0,0,4,0,0
14,15,21328,22191.5,3,0,1,0,0
15,16,23055,23233.5,0,0,3,0,0
16,17,23412,23598.5,0,0,2,0,0
17,18,23785,23988.0,0,0,2,0,0
18,19,24191,25043.0,1,0,2,0,0
19,20,25895,26667.0,0,0,3,0,0
20,21,27439,29111.5,0,8,0,0,0
21,22,30784,37788.5,18,11,8,0,0
22,23,44793,46017.5,1,2,2,0,0
23,24,47242,48467.5,9,1,1,0,0
24,25,49693,50454.5,3,0,3,0,0
25,26,51216,51294.5,1,0,1,0,0
26,27,51373,51879.5,4,0,1,0,0
27,28,52386,52401.5,0,0,2,0,0
28,29,52417,52437.0,0,0,2,0,0
29,30,52457,52804.0,2,0,3,0,0
30,31,53151,53184.0,1,0,2,0,0
31,32,53217,53582.5,2,1,2,0,0
32,33,53948,54250.5,0,0,2,0,0
33,34,54553,54843.5,0,0,2,0,0
34,35,55134,55510.0,0,0,2,0,0
35,36,55886,56182.0,0,0,2,0,0
36,37,56478,56965.0,1,0,2,0,0
37,38,57452,58343.5,6,0,2,0,1
38,39,59235,59239.5,0,0,0,0,0
39,40,59244,59645.0,0,0,2,0,0
40,41,60046,60895.0,0,0,2,0,0
41,42,61744,62080.5,0,0,2,0,0
42,43,62417,62802.0,0,1,3,0,0
43,44,63187,64570.5,4,0,3,0,0
44,45,65954,66405.0,0,0,2,0,0
45,46,66856,66916.5,0,0,2,0,0
46,47,66977,67313.5,3,0,2,0,0
47,48,67650,68092.0,1,0,2,0,0
48,49,68534,69239.0,0,0,3,0,0
49,50,69944,70889.5,4,0,2,0,0
50,51,71835,72011.5,0,0,2,0,0
